           km_, km_ResultFlag, km_ResultType, km_CasterUnitId, km_TargetUnitId, km_ActionId, km_CriticalTriggerType, km_HpChangeValue0, km_ApChangeValue0, km_UnionHpChangeValue0, km_UnionApChangeValue0, km_StatusChange0, km_UnionStatusChange0, km_MoralChangeValue0, km_UnionMoralChangeValue0, km_HpChangeValue1, km_ApChangeValue1, km_UnionHpChangeValue1, km_UnionApChangeValue1, km_StatusChange1, km_UnionStatusChange1, km_MoralChangeValue1, km_UnionMoralChangeValue1, km_TuigekiNum, km_TadanNum, km_TuigekiDamage, km_TadanDamage, km_TadanDamageHitMask, 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
42 :     WORK42,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0, 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,          0,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,          0,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,          0,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
43 :     WORK43,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0,          0, 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,          0,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,          0,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,          0,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,          0,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
          ,           ,           ,           ,           ,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,          0,          0,           ,           ,           ,           ,           ,           ,           , 
