           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
689 : lance_m_WME010_brave,      33676,      33677,      33678,      33679,          0,          0, 
690 : lance_m_WME010_elite,      33680,      33681,      33682,      33683,          0,          0, 
691 : lance_m_WME010_champion,      33684,      33685,      33686,      33687,          0,          0, 
692 : lance_m_WME010_warload,      33688,      33689,      33690,      33691,          0,          0, 
693 : lance_m_WME010_divine,      33692,      33693,      33694,      33695,          0,          0, 
694 : lance_m_WME010_dragon,      33696,      33697,      33698,      33699,          0,          0, 
695 : lance_m_WME010_crystal,      33700,      33701,      33702,      33703,          0,          0, 
696 : lance_m_WME010_damascus,      33704,      33705,      33706,      33707,          0,          0, 
697 : lance_m_WME010_antique,      33708,      33709,      33710,      33711,          0,          0, 
698 : lance_m_WME020_normal,      33712,      33713,      33714,      33715,          0,          0, 
699 : lance_m_WME020_quality,      33716,      33717,      33718,      33719,          0,          0, 
700 : lance_m_WME020_fine,      33720,      33721,      33722,      33723,          0,          0, 
701 : lance_m_WME020_power,      33724,      33725,      33726,      33727,          0,          0, 
702 : lance_m_WME020_magic,      33728,      33729,      33730,      33731,          0,          0, 
703 : lance_m_WME020_antique,      33732,      33733,      33734,      33735,          0,          0, 
704 : lance_m_uniq_01,      33736,      33737,      33738,      33739,          0,          0, 
705 : lance_m_uniq_02,      33740,      33741,      33742,      33743,          0,          0, 
706 : lance_m_uniq_03,      33744,      33745,      33746,      33747,          0,          0, 
707 : lance_m_uniq_04,      33748,      33749,      33750,      33751,          0,          0, 
708 : lance_m_uniq_05,      33752,      33753,      33754,      33755,          0,          0, 
709 : lance_m_uniq_06,      33756,      33757,      33758,      33759,          0,          0, 
710 : lance_m_uniq_07,      33760,      33761,      33762,      33763,          0,          0, 
711 : lance_l_WLE010_normal,      33764,      33765,      33766,      33767,          0,          0, 
712 : lance_l_WLE010_battle,      33768,      33769,      33770,      33771,          0,          0, 
713 : lance_l_WLE010_warriors,      33772,      33773,      33774,      33775,          0,          0, 
714 : lance_l_WLE010_brave,      33776,      33777,      33778,      33779,          0,          0, 
715 : lance_l_WLE010_elite,      33780,      33781,      33782,      33783,          0,          0, 
716 : lance_l_WLE010_champion,      33784,      33785,      33786,      33787,          0,          0, 
717 : lance_l_WLE010_warload,      33788,      33789,      33790,      33791,          0,          0, 
718 : lance_l_WLE010_divine,      33792,      33793,      33794,      33795,          0,          0, 
719 : lance_l_WLE010_dragon,      33796,      33797,      33798,      33799,          0,          0, 
720 : lance_l_WLE010_crystal,      33800,      33801,      33802,      33803,          0,          0, 
721 : lance_l_WLE010_damascus,      33804,      33805,      33806,      33807,          0,          0, 
722 : lance_l_WLE010_antique,      33808,      33809,      33810,      33811,          0,          0, 
723 : lance_l_WLE030_normal,      33812,      33813,      33814,      33815,          0,          0, 
724 : lance_l_WLE030_battle,      33816,      33817,      33818,      33819,          0,          0, 
725 : lance_l_WLE030_warriors,      33820,      33821,      33822,      33823,          0,          0, 
726 : lance_l_WLE030_brave,      33824,      33825,      33826,      33827,          0,          0, 
727 : lance_l_WLE030_elite,      33828,      33829,      33830,      33831,          0,          0, 
728 : lance_l_WLE030_champion,      33832,      33833,      33834,      33835,          0,          0, 
729 : lance_l_WLE030_warload,      33836,      33837,      33838,      33839,          0,          0, 
730 : lance_l_WLE030_divine,      33840,      33841,      33842,      33843,          0,          0, 
731 : lance_l_WLE030_dragon,      33844,      33845,      33846,      33847,          0,          0, 
732 : lance_l_WLE030_crystal,      33848,      33849,      33850,      33851,          0,          0, 
733 : lance_l_WLE030_damascus,      33852,      33853,      33854,      33855,          0,          0, 
734 : lance_l_WLE030_antique,      33856,      33857,      33858,      33859,          0,          0, 
735 : lance_l_WLE020_normal,      33860,      33861,      33862,      33863,          0,          0, 
736 : lance_l_WLE020_quality,      33864,      33865,      33866,      33867,          0,          0, 
737 : lance_l_WLE020_fine,      33868,      33869,      33870,      33871,          0,          0, 
738 : lance_l_WLE020_power,      33872,      33873,      33874,      33875,          0,          0, 
739 : lance_l_WLE020_magic,      33876,      33877,      33878,      33879,          0,          0, 
740 : lance_l_WLE020_antique,      33880,      33881,      33882,      33883,          0,          0, 
741 : lance_l_WLE040_normal,      33884,      33885,      33886,      33887,          0,          0, 
742 : lance_l_WLE040_quality,      33888,      33889,      33890,      33891,          0,          0, 
743 : lance_l_WLE040_fine,      33892,      33893,      33894,      33895,          0,          0, 
744 : lance_l_WLE040_fire,      33896,      33897,      33898,      33899,          0,          0, 
745 : lance_l_WLE040_thunder,      33900,      33901,      33902,      33903,          0,          0, 
746 : lance_l_WLE040_ice,      33904,      33905,      33906,      33907,          0,          0, 
747 : lance_l_WLE040_acid,      33908,      33909,      33910,      33911,          0,          0, 
748 : lance_l_WLE040_poison,      33912,      33913,      33914,      33915,          0,          0, 
749 : lance_l_WLE040_defense,      33916,      33917,      33918,      33919,          0,          0, 
750 : lance_l_WLE040_reflect,      33920,      33921,      33922,      33923,          0,          0, 
751 : lance_l_WLE040_antique,      33924,      33925,      33926,      33927,          0,          0, 
752 : lance_l_uniq_01,      33928,      33929,      33930,      33931,          0,          0, 
753 : lance_l_uniq_02,      33932,      33933,      33934,      33935,          0,          0, 
754 : lance_l_uniq_03,      33936,      33937,      33938,      33939,          0,          0, 
755 : lance_l_uniq_04,      33940,      33941,      33942,      33943,          0,          0, 
756 : lance_l_uniq_05,      33944,      33945,      33946,      33947,          0,          0, 
757 : lance_l_uniq_06,      33948,      33949,      33950,      33951,          0,          0, 
758 : lance_x_WXE010_normal,      33952,      33953,      33954,      33955,          0,          0, 
759 : lance_x_WXE010_battle,      33956,      33957,      33958,      33959,          0,          0, 
760 : lance_x_WXE010_warriors,      33960,      33961,      33962,      33963,          0,          0, 
761 : lance_x_WXE010_brave,      33964,      33965,      33966,      33967,          0,          0, 
762 : lance_x_WXE010_elite,      33968,      33969,      33970,      33971,          0,          0, 
763 : lance_x_WXE010_champion,      33972,      33973,      33974,      33975,          0,          0, 
764 : lance_x_WXE010_warload,      33976,      33977,      33978,      33979,          0,          0, 
765 : lance_x_WXE010_divine,      33980,      33981,      33982,      33983,          0,          0, 
766 : lance_x_WXE010_dragon,      33984,      33985,      33986,      33987,          0,          0, 
767 : lance_x_WXE010_crystal,      33988,      33989,      33990,      33991,          0,          0, 
768 : lance_x_WXE010_damascus,      33992,      33993,      33994,      33995,          0,          0, 
769 : lance_x_WXE010_antique,      33996,      33997,      33998,      33999,          0,          0, 
770 : lance_x_WXE020_normal,      34000,      34001,      34002,      34003,          0,          0, 
771 : lance_x_WXE020_quality,      34004,      34005,      34006,      34007,          0,          0, 
772 : lance_x_WXE020_fine,      34008,      34009,      34010,      34011,          0,          0, 
773 : lance_x_WXE020_fire,      34012,      34013,      34014,      34015,          0,          0, 
774 : lance_x_WXE020_thunder,      34016,      34017,      34018,      34019,          0,          0, 
775 : lance_x_WXE020_ice,      34020,      34021,      34022,      34023,          0,          0, 
776 : lance_x_WXE020_acid,      34024,      34025,      34026,      34027,          0,          0, 
777 : lance_x_WXE020_poison,      34028,      34029,      34030,      34031,          0,          0, 
778 : lance_x_WXE020_defense,      34032,      34033,      34034,      34035,          0,          0, 
779 : lance_x_WXE020_reflect,      34036,      34037,      34038,      34039,          0,          0, 
780 : lance_x_WXE020_antique,      34040,      34041,      34042,      34043,          0,          0, 
781 : lance_x_uniq_01,      34044,      34045,      34046,      34047,          0,          0, 
782 : lance_x_uniq_02,      34048,      34049,      34050,      34051,          0,          0, 
783 : lance_x_uniq_03,      34052,      34053,      34054,      34055,          0,          0, 
784 : lance_x_uniq_04,      34056,      34057,      34058,      34059,          0,          0, 
785 : lance_x_uniq_05,      34060,      34061,      34062,      34063,          0,          0, 
786 : staff_s_WSF010_normal,      34064,      34065,      34066,      34067,          0,          0, 
787 : staff_s_WSF010_battle,      34068,      34069,      34070,      34071,          0,          0, 
788 : staff_s_WSF010_warriors,      34072,      34073,      34074,      34075,          0,          0, 
789 : staff_s_WSF010_brave,      34076,      34077,      34078,      34079,          0,          0, 
790 : staff_s_WSF010_elite,      34080,      34081,      34082,      34083,          0,          0, 
791 : staff_s_WSF010_champion,      34084,      34085,      34086,      34087,          0,          0, 
792 : staff_s_WSF010_warload,      34088,      34089,      34090,      34091,          0,          0, 
793 : staff_s_WSF010_divine,      34092,      34093,      34094,      34095,          0,          0, 
794 : staff_s_WSF010_dragon,      34096,      34097,      34098,      34099,          0,          0, 
795 : staff_s_WSF010_crystal,      34100,      34101,      34102,      34103,          0,          0, 
796 : staff_s_WSF010_damascus,      34104,      34105,      34106,      34107,          0,          0, 
797 : staff_s_WSF010_antique,      34108,      34109,      34110,      34111,          0,          0, 
798 : staff_s_WSF020_normal,      34112,      34113,      34114,      34115,          0,          0, 
799 : staff_s_WSF020_quality,      34116,      34117,      34118,      34119,          0,          0, 
800 : staff_s_WSF020_fine,      34120,      34121,      34122,      34123,          0,          0, 
801 : staff_s_WSF020_fire,      34124,      34125,      34126,      34127,          0,          0, 
802 : staff_s_WSF020_thunder,      34128,      34129,      34130,      34131,          0,          0, 
803 : staff_s_WSF020_ice,      34132,      34133,      34134,      34135,          0,          0, 
804 : staff_s_WSF020_acid,      34136,      34137,      34138,      34139,          0,          0, 
805 : staff_s_WSF020_poison,      34140,      34141,      34142,      34143,          0,          0, 
806 : staff_s_WSF020_defense,      34144,      34145,      34146,      34147,          0,          0, 
807 : staff_s_WSF020_reflect,      34148,      34149,      34150,      34151,          0,          0, 
808 : staff_s_WSF020_antique,      34152,      34153,      34154,      34155,          0,          0, 
809 : staff_s_WSF030_normal,      34156,      34157,      34158,      34159,          0,          0, 
810 : staff_s_WSF030_quality,      34160,      34161,      34162,      34163,          0,          0, 
811 : staff_s_WSF030_fine,      34164,      34165,      34166,      34167,          0,          0, 
812 : staff_s_WSF030_fire,      34168,      34169,      34170,      34171,          0,          0, 
813 : staff_s_WSF030_thunder,      34172,      34173,      34174,      34175,          0,          0, 
814 : staff_s_WSF030_ice,      34176,      34177,      34178,      34179,          0,          0, 
815 : staff_s_WSF030_acid,      34180,      34181,      34182,      34183,          0,          0, 
816 : staff_s_WSF030_poison,      34184,      34185,      34186,      34187,          0,          0, 
817 : staff_s_WSF030_defense,      34188,      34189,      34190,      34191,          0,          0, 
818 : staff_s_WSF030_reflect,      34192,      34193,      34194,      34195,          0,          0, 
819 : staff_s_WSF030_antique,      34196,      34197,      34198,      34199,          0,          0, 
820 : staff_s_uniq_01,      34200,      34201,      34202,      34203,          0,          0, 
821 : staff_s_uniq_02,      34204,      34205,      34206,      34207,          0,          0, 
822 : staff_s_uniq_03,      34208,      34209,      34210,      34211,          0,          0, 
823 : staff_m_WMF010_normal,      34212,      34213,      34214,      34215,          0,          0, 
824 : staff_m_WMF010_battle,      34216,      34217,      34218,      34219,          0,          0, 
825 : staff_m_WMF010_warriors,      34220,      34221,      34222,      34223,          0,          0, 
826 : staff_m_WMF010_brave,      34224,      34225,      34226,      34227,          0,          0, 
827 : staff_m_WMF010_elite,      34228,      34229,      34230,      34231,          0,          0, 
828 : staff_m_WMF010_champion,      34232,      34233,      34234,      34235,          0,          0, 
829 : staff_m_WMF010_warload,      34236,      34237,      34238,      34239,          0,          0, 
830 : staff_m_WMF010_divine,      34240,      34241,      34242,      34243,          0,          0, 
831 : staff_m_WMF010_dragon,      34244,      34245,      34246,      34247,          0,          0, 
832 : staff_m_WMF010_crystal,      34248,      34249,      34250,      34251,          0,          0, 
833 : staff_m_WMF010_damascus,      34252,      34253,      34254,      34255,          0,          0, 
834 : staff_m_WMF010_antique,      34256,      34257,      34258,      34259,          0,          0, 
835 : staff_m_WMF030_normal,      34260,      34261,      34262,      34263,          0,          0, 
836 : staff_m_WMF030_battle,      34264,      34265,      34266,      34267,          0,          0, 
837 : staff_m_WMF030_warriors,      34268,      34269,      34270,      34271,          0,          0, 
838 : staff_m_WMF030_brave,      34272,      34273,      34274,      34275,          0,          0, 
839 : staff_m_WMF030_elite,      34276,      34277,      34278,      34279,          0,          0, 
840 : staff_m_WMF030_champion,      34280,      34281,      34282,      34283,          0,          0, 
841 : staff_m_WMF030_warload,      34284,      34285,      34286,      34287,          0,          0, 
842 : staff_m_WMF030_divine,      34288,      34289,      34290,      34291,          0,          0, 
843 : staff_m_WMF030_dragon,      34292,      34293,      34294,      34295,          0,          0, 
844 : staff_m_WMF030_crystal,      34296,      34297,      34298,      34299,          0,          0, 
845 : staff_m_WMF030_damascus,      34300,      34301,      34302,      34303,          0,          0, 
846 : staff_m_WMF030_antique,      34304,      34305,      34306,      34307,          0,          0, 
847 : staff_m_WMF040_normal,      34308,      34309,      34310,      34311,          0,          0, 
848 : staff_m_WMF040_battle,      34312,      34313,      34314,      34315,          0,          0, 
849 : staff_m_WMF040_warriors,      34316,      34317,      34318,      34319,          0,          0, 
850 : staff_m_WMF040_brave,      34320,      34321,      34322,      34323,          0,          0, 
851 : staff_m_WMF040_elite,      34324,      34325,      34326,      34327,          0,          0, 
852 : staff_m_WMF040_champion,      34328,      34329,      34330,      34331,          0,          0, 
853 : staff_m_WMF040_warload,      34332,      34333,      34334,      34335,          0,          0, 
854 : staff_m_WMF040_divine,      34336,      34337,      34338,      34339,          0,          0, 
855 : staff_m_WMF040_dragon,      34340,      34341,      34342,      34343,          0,          0, 
856 : staff_m_WMF040_crystal,      34344,      34345,      34346,      34347,          0,          0, 
857 : staff_m_WMF040_damascus,      34348,      34349,      34350,      34351,          0,          0, 
858 : staff_m_WMF040_antique,      34352,      34353,      34354,      34355,          0,          0, 
859 : staff_m_WMF020_normal,      34356,      34357,      34358,      34359,          0,          0, 
860 : staff_m_WMF020_quality,      34360,      34361,      34362,      34363,          0,          0, 
861 : staff_m_WMF020_fine,      34364,      34365,      34366,      34367,          0,          0, 
862 : staff_m_WMF020_power,      34368,      34369,      34370,      34371,          0,          0, 
863 : staff_m_WMF020_magic,      34372,      34373,      34374,      34375,          0,          0, 
864 : staff_m_WMF020_antique,      34376,      34377,      34378,      34379,          0,          0, 
865 : staff_m_uniq_01,      34380,      34381,      34382,      34383,          0,          0, 
866 : staff_m_uniq_02,      34384,      34385,      34386,      34387,          0,          0, 
867 : staff_m_uniq_03,      34388,      34389,      34390,      34391,          0,          0, 
868 : staff_m_uniq_04,      34392,      34393,      34394,      34395,          0,          0, 
869 : staff_m_uniq_05,      34396,      34397,      34398,      34399,          0,          0, 
870 : staff_m_uniq_06,      34400,      34401,      34402,      34403,          0,          0, 
871 : staff_m_uniq_07,      34404,      34405,      34406,      34407,          0,          0, 
872 : staff_m_uniq_08,      34408,      34409,      34410,      34411,          0,          0, 
873 : staff_l_WLF020_normal,      34412,      34413,      34414,      34415,          0,          0, 
874 : staff_l_WLF020_battle,      34416,      34417,      34418,      34419,          0,          0, 
875 : staff_l_WLF020_warriors,      34420,      34421,      34422,      34423,          0,          0, 
876 : staff_l_WLF020_brave,      34424,      34425,      34426,      34427,          0,          0, 
877 : staff_l_WLF020_elite,      34428,      34429,      34430,      34431,          0,          0, 
878 : staff_l_WLF020_champion,      34432,      34433,      34434,      34435,          0,          0, 
879 : staff_l_WLF020_warload,      34436,      34437,      34438,      34439,          0,          0, 
880 : staff_l_WLF020_divine,      34440,      34441,      34442,      34443,          0,          0, 
881 : staff_l_WLF020_dragon,      34444,      34445,      34446,      34447,          0,          0, 
882 : staff_l_WLF020_crystal,      34448,      34449,      34450,      34451,          0,          0, 
883 : staff_l_WLF020_damascus,      34452,      34453,      34454,      34455,          0,          0, 
884 : staff_l_WLF020_antique,      34456,      34457,      34458,      34459,          0,          0, 
885 : staff_l_WLF010_normal,      34460,      34461,      34462,      34463,          0,          0, 
886 : staff_l_WLF010_quality,      34464,      34465,      34466,      34467,          0,          0, 
887 : staff_l_WLF010_fine,      34468,      34469,      34470,      34471,          0,          0, 
888 : staff_l_WLF010_power,      34472,      34473,      34474,      34475,          0,          0, 
889 : staff_l_WLF010_magic,      34476,      34477,      34478,      34479,          0,          0, 
890 : staff_l_WLF010_antique,      34480,      34481,      34482,      34483,          0,          0, 
891 : staff_l_uniq_01,      34484,      34485,      34486,      34487,          0,          0, 
892 : staff_l_uniq_02,      34488,      34489,      34490,      34491,          0,          0, 
893 : staff_l_uniq_03,      34492,      34493,      34494,      34495,          0,          0, 
894 : staff_l_uniq_04,      34496,      34497,      34498,      34499,          0,          0, 
895 : staff_l_uniq_05,      34500,      34501,      34502,      34503,          0,          0, 
896 : staff_l_uniq_06,      34504,      34505,      34506,      34507,          0,          0, 
897 : staff_x_WXF010_normal,      34508,      34509,      34510,      34511,          0,          0, 
898 : staff_x_WXF010_quality,      34512,      34513,      34514,      34515,          0,          0, 
899 : staff_x_WXF010_fine,      34516,      34517,      34518,      34519,          0,          0, 
900 : staff_x_WXF010_fire,      34520,      34521,      34522,      34523,          0,          0, 
901 : staff_x_WXF010_thunder,      34524,      34525,      34526,      34527,          0,          0, 
902 : staff_x_WXF010_ice,      34528,      34529,      34530,      34531,          0,          0, 
903 : staff_x_WXF010_acid,      34532,      34533,      34534,      34535,          0,          0, 
904 : staff_x_WXF010_poison,      34536,      34537,      34538,      34539,          0,          0, 
905 : staff_x_WXF010_defense,      34540,      34541,      34542,      34543,          0,          0, 
906 : staff_x_WXF010_reflect,      34544,      34545,      34546,      34547,          0,          0, 
907 : staff_x_WXF010_antique,      34548,      34549,      34550,      34551,          0,          0, 
908 : staff_x_uniq_01,      34552,      34553,      34554,      34555,          0,          0, 
909 : staff_x_uniq_02,      34556,      34557,      34558,      34559,          0,          0, 
910 :     Leraje,      34560,      34561,      34562,      34563,          0,          0, 
911 :     Leraje,      34564,      34565,      34566,      34567,          0,          0, 
912 :     Leraje,      34568,      34569,      34570,      34571,          0,          0, 
913 :     Leraje,      34572,      34573,      34574,      34575,          0,          0, 
914 :      Zepar,      34576,      34577,      34578,      34579,          0,          0, 
915 :      Zepar,      34580,      34581,      34582,      34583,          0,          0, 
916 :      Zepar,      34584,      34585,      34586,      34587,          0,          0, 
917 :      Zepar,      34588,      34589,      34590,      34591,          0,          0, 
918 :   Naberius,      34592,      34593,      34594,      34595,          0,          0, 
919 :   Naberius,      34596,      34597,      34598,      34599,          0,          0, 
920 :    Focalor,      34600,      34601,      34602,      34603,          0,          0, 
921 :    Focalor,      34604,      34605,      34606,      34607,          0,          0, 
922 :    Gremory,      34608,      34609,      34610,      34611,          0,          0, 
923 :    Gremory,      34612,      34613,      34614,      34615,          0,          0, 
924 :      Camio,      34616,      34617,      34618,      34619,          0,          0, 
925 :      Camio,      34620,      34621,      34622,      34623,          0,          0, 
926 :      Camio,      34624,      34625,      34626,      34627,          0,          0, 
927 :      Camio,      34628,      34629,      34630,      34631,          0,          0, 
928 :       Shax,      34632,      34633,      34634,      34635,          0,          0, 
929 :       Shax,      34636,      34637,      34638,      34639,          0,          0, 
930 :       Shax,      34640,      34641,      34642,      34643,          0,          0, 
931 :       Shax,      34644,      34645,      34646,      34647,          0,          0, 
932 :       Gaap,      34648,      34649,      34650,      34651,          0,          0, 
933 :       Gaap,      34652,      34653,      34654,      34655,          0,          0, 
934 :    Cimejes,      34656,      34657,      34658,      34659,          0,          0, 
935 :    Cimejes,      34660,      34661,      34662,      34663,          0,          0, 
936 :    Cimejes,      34664,      34665,      34666,      34667,          0,          0, 
937 :    Cimejes,      34668,      34669,      34670,      34671,          0,          0, 
938 :   Haagenti,      34672,      34673,      34674,      34675,          0,          0, 
939 :   Haagenti,      34676,      34677,      34678,      34679,          0,          0, 
940 :   Haagenti,      34680,      34681,      34682,      34683,          0,          0, 
941 :   Haagenti,      34684,      34685,      34686,      34687,          0,          0, 
942 :      Seere,      34688,      34689,      34690,      34691,          0,          0, 
943 :      Seere,      34692,      34693,      34694,      34695,          0,          0, 
944 :    Halphas,      34696,      34697,      34698,      34699,          0,          0, 
945 :    Halphas,      34700,      34701,      34702,      34703,          0,          0, 
946 :     Beleth,      34704,      34705,      34706,      34707,          0,          0, 
947 :     Beleth,      34708,      34709,      34710,      34711,          0,          0, 
948 :     Beleth,      34712,      34713,      34714,      34715,          0,          0, 
949 :     Beleth,      34716,      34717,      34718,      34719,          0,          0, 
950 :       Amon,      34720,      34721,      34722,      34723,          0,          0, 
951 :       Amon,      34724,      34725,      34726,      34727,          0,          0, 
952 :       Amon,      34728,      34729,      34730,      34731,          0,          0, 
953 :       Amon,      34732,      34733,      34734,      34735,          0,          0, 
954 :     Aypeos,      34736,      34737,      34738,      34739,          0,          0, 
955 :     Aypeos,      34740,      34741,      34742,      34743,          0,          0, 
956 :     Berith,      34744,      34745,      34746,      34747,          0,          0, 
957 :     Berith,      34748,      34749,      34750,      34751,          0,          0, 
958 :     Berith,      34752,      34753,      34754,      34755,          0,          0, 
959 :     Berith,      34756,      34757,      34758,      34759,          0,          0, 
960 :     Guison,      34760,      34761,      34762,      34763,          0,          0, 
961 :     Guison,      34764,      34765,      34766,      34767,          0,          0, 
962 :      Forus,      34768,      34769,      34770,      34771,          0,          0, 
963 :      Forus,      34772,      34773,      34774,      34775,          0,          0, 
964 :      Forus,      34776,      34777,      34778,      34779,          0,          0, 
965 :      Forus,      34780,      34781,      34782,      34783,          0,          0, 
966 :     Haures,      34784,      34785,      34786,      34787,          0,          0, 
967 :     Haures,      34788,      34789,      34790,      34791,          0,          0, 
968 :     Haures,      34792,      34793,      34794,      34795,          0,          0, 
969 :     Haures,      34796,      34797,      34798,      34799,          0,          0, 
970 :      Stlas,      34800,      34801,      34802,      34803,          0,          0, 
971 :      Stlas,      34804,      34805,      34806,      34807,          0,          0, 
972 :      Marax,      34808,      34809,      34810,      34811,          0,          0, 
973 :      Marax,      34812,      34813,      34814,      34815,          0,          0, 
974 :      Marax,      34816,      34817,      34818,      34819,          0,          0, 
975 :      Marax,      34820,      34821,      34822,      34823,          0,          0, 
976 :     Furfur,      34824,      34825,      34826,      34827,          0,          0, 
977 :     Furfur,      34828,      34829,      34830,      34831,          0,          0, 
978 :      Oriax,      34832,      34833,      34834,      34835,          0,          0, 
979 :      Oriax,      34836,      34837,      34838,      34839,          0,          0, 
980 :     Belial,      34840,      34841,      34842,      34843,          0,          0, 
981 :     Belial,      34844,      34845,      34846,      34847,          0,          0, 
982 :     Belial,      34848,      34849,      34850,      34851,          0,          0, 
983 :     Belial,      34852,      34853,      34854,      34855,          0,          0, 
984 :     Paimon,      34856,      34857,      34858,      34859,          0,          0, 
985 :     Paimon,      34860,      34861,      34862,      34863,          0,          0, 
986 :     Purson,      34864,      34865,      34866,      34867,          0,          0, 
987 :     Purson,      34868,      34869,      34870,      34871,          0,          0, 
988 :     Purson,      34872,      34873,      34874,      34875,          0,          0, 
989 :     Purson,      34876,      34877,      34878,      34879,          0,          0, 
990 :     Ronove,      34880,      34881,      34882,      34883,          0,          0, 
991 :     Ronove,      34884,      34885,      34886,      34887,          0,          0, 
992 :     Ronove,      34888,      34889,      34890,      34891,          0,          0, 
993 :     Ronove,      34892,      34893,      34894,      34895,          0,          0, 
994 :     Marbas,      34896,      34897,      34898,      34899,          0,          0, 
995 :     Marbas,      34900,      34901,      34902,      34903,          0,          0, 
996 :     Phenex,      34904,      34905,      34906,      34907,          0,          0, 
997 :     Phenex,      34908,      34909,      34910,      34911,          0,          0, 
998 :     Phenex,      34912,      34913,      34914,      34915,          0,          0, 
999 :     Phenex,      34916,      34917,      34918,      34919,          0,          0, 
1000 :       Vine,      34920,      34921,      34922,      34923,          0,          0, 
1001 :       Vine,      34924,      34925,      34926,      34927,          0,          0, 
1002 :     Orobas,      34928,      34929,      34930,      34931,          0,          0, 
1003 :     Orobas,      34932,      34933,      34934,      34935,          0,          0, 
1004 :      Volac,      34936,      34937,      34938,      34939,          0,          0, 
1005 :      Volac,      34940,      34941,      34942,      34943,          0,          0, 
1006 :      Volac,      34944,      34945,      34946,      34947,          0,          0, 
1007 :      Volac,      34948,      34949,      34950,      34951,          0,          0, 
1008 :     Crocel,      34952,      34953,      34954,      34955,          0,          0, 
1009 :     Crocel,      34956,      34957,      34958,      34959,          0,          0, 
1010 :     Crocel,      34960,      34961,      34962,      34963,          0,          0, 
1011 :     Crocel,      34964,      34965,      34966,      34967,          0,          0, 
1012 :        Ose,      34968,      34969,      34970,      34971,          0,          0, 
1013 :        Ose,      34972,      34973,      34974,      34975,          0,          0, 
1014 :       Buer,      34976,      34977,      34978,      34979,          0,          0, 
1015 :       Buer,      34980,      34981,      34982,      34983,          0,          0, 
1016 :       Barl,      34984,      34985,      34986,      34987,          0,          0, 
1017 :       Barl,      34988,      34989,      34990,      34991,          0,          0, 
1018 :       Barl,      34992,      34993,      34994,      34995,          0,          0, 
1019 :       Barl,      34996,      34997,      34998,      34999,          0,          0, 
1020 :     Agares,      35000,      35001,      35002,      35003,          0,          0, 
1021 :     Agares,      35004,      35005,      35006,      35007,          0,          0, 
1022 : shield_s_WSG010_normal,      35008,      35009,      35010,      35011,          0,          0, 
1023 : shield_s_WSG010_battle,      35012,      35013,      35014,      35015,          0,          0, 
1024 : shield_s_WSG010_warriors,      35016,      35017,      35018,      35019,          0,          0, 
1025 : shield_s_WSG010_brave,      35020,      35021,      35022,      35023,          0,          0, 
1026 : shield_s_WSG010_elite,      35024,      35025,      35026,      35027,          0,          0, 
1027 : shield_s_WSG010_champion,      35028,      35029,      35030,      35031,          0,          0, 
1028 : shield_s_WSG010_warload,      35032,      35033,      35034,      35035,          0,          0, 
1029 : shield_s_WSG010_divine,      35036,      35037,      35038,      35039,          0,          0, 
1030 : shield_s_WSG010_dragon,      35040,      35041,      35042,      35043,          0,          0, 
1031 : shield_s_WSG010_crystal,      35044,      35045,      35046,      35047,          0,          0, 
1032 : shield_s_WSG010_damascus,      35048,      35049,      35050,      35051,          0,          0, 
1033 : shield_s_WSG010_antique,      35052,      35053,      35054,      35055,          0,          0, 
1034 : shield_s_WSG020_normal,      35056,      35057,      35058,      35059,          0,          0, 
1035 : shield_s_WSG020_quality,      35060,      35061,      35062,      35063,          0,          0, 
1036 : shield_s_WSG020_fine,      35064,      35065,      35066,      35067,          0,          0, 
1037 : shield_s_WSG020_slash,      35068,      35069,      35070,      35071,          0,          0, 
1038 : shield_s_WSG020_blow,      35072,      35073,      35074,      35075,          0,          0, 
1039 : shield_s_WSG020_maul,      35076,      35077,      35078,      35079,          0,          0, 
1040 : shield_s_WSG020_thrust,      35080,      35081,      35082,      35083,          0,          0, 
1041 : shield_s_WSG020_antique,      35084,      35085,      35086,      35087,          0,          0, 
1042 : shield_s_uniq_01,      35088,      35089,      35090,      35091,          0,          0, 
1043 : shield_s_uniq_02,      35092,      35093,      35094,      35095,          0,          0, 
1044 : shield_s_uniq_03,      35096,      35097,      35098,      35099,          0,          0, 
1045 : shield_m_WMG010_normal,      35100,      35101,      35102,      35103,          0,          0, 
1046 : shield_m_WMG010_battle,      35104,      35105,      35106,      35107,          0,          0, 
1047 : shield_m_WMG010_warriors,      35108,      35109,      35110,      35111,          0,          0, 
1048 : shield_m_WMG010_brave,      35112,      35113,      35114,      35115,          0,          0, 
1049 : shield_m_WMG010_elite,      35116,      35117,      35118,      35119,          0,          0, 
1050 : shield_m_WMG010_champion,      35120,      35121,      35122,      35123,          0,          0, 
1051 : shield_m_WMG010_warload,      35124,      35125,      35126,      35127,          0,          0, 
1052 : shield_m_WMG010_divine,      35128,      35129,      35130,      35131,          0,          0, 
1053 : shield_m_WMG010_dragon,      35132,      35133,      35134,      35135,          0,          0, 
1054 : shield_m_WMG010_crystal,      35136,      35137,      35138,      35139,          0,          0, 
1055 : shield_m_WMG010_damascus,      35140,      35141,      35142,      35143,          0,          0, 
1056 : shield_m_WMG010_antique,      35144,      35145,      35146,      35147,          0,          0, 
