           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
775 : mel_shop_04n,      28464,      28465,      28466,      28467,          0,          0, 
776 : mel_shop_05n,      28468,      28469,      28470,      28471,          0,          0, 
777 : ngp_shop_01n,      28472,      28473,      28474,      28475,          0,          0, 
778 : ngp_shop_02n,      28476,      28477,      28478,      28479,          0,          0, 
779 : ngp_shop_03n,      28480,      28481,      28482,      28483,          0,          0, 
780 : ngp_shop_04n,      28484,      28485,      28486,      28487,          0,          0, 
781 : ngp_shop_05n,      28488,      28489,      28490,      28491,          0,          0, 
782 : ngp_shop_06n,      28492,      28493,      28494,      28495,          0,          0, 
783 : ngp_shop_07n,      28496,      28497,      28498,      28499,          0,          0, 
784 : ngp_shop_08n,      28500,      28501,      28502,      28503,          0,          0, 
785 : ngp_shop_09n,      28504,      28505,      28506,      28507,          0,          0, 
786 : rio_shop_01n,      28508,      28509,      28510,      28511,          0,          0, 
787 : rio_shop_02n,      28512,      28513,      28514,      28515,          0,          0, 
788 : rio_shop_03n,      28516,      28517,      28518,      28519,          0,          0, 
789 : rio_shop_04n,      28520,      28521,      28522,      28523,          0,          0, 
790 : unb_shop_01n,      28524,      28525,      28526,      28527,          0,          0, 
791 : unb_shop_02n,      28528,      28529,      28530,      28531,          0,          0, 
792 : unb_shop_03n,      28532,      28533,      28534,      28535,          0,          0, 
793 : unb_shop_04n,      28536,      28537,      28538,      28539,          0,          0, 
794 : val_shop_01n,      28540,      28541,      28542,      28543,          0,          0, 
795 : val_shop_02n,      28544,      28545,      28546,      28547,          0,          0, 
796 : val_shop_03n,      28548,      28549,      28550,      28551,          0,          0, 
797 : val_shop_04n,      28552,      28553,      28554,      28555,          0,          0, 
798 : val_shop_05n,      28556,      28557,      28558,      28559,          0,          0, 
799 : etv_0101_01,      28560,      28561,      28562,      28563,          0,          0, 
800 : all_guild_shop,      28564,      28565,      28566,      28567,          0,          0, 
801 : asc_offices,      28568,      28569,      28570,      28571,          0,          0, 
802 : pub_female_master,      28572,      28573,      28574,      28575,          0,          0, 
803 : bar_05gn_02,      28576,      28577,      28578,      28579,          0,          0, 
804 : ngp_0101_07,      28580,      28581,      28582,      28583,          0,          0, 
805 : ev0210_activist,      28584,      28585,      28586,      28587,          0,          0, 
806 : qe0040_boss,      28588,      28589,      28590,      28591,          0,          0, 
807 : qe0050_boss,      28592,      28593,      28594,      28595,          0,          0, 
808 : qe0080_3rd,      28596,      28597,      28598,      28599,          0,          0, 
809 : qe0160_god,      28600,      28601,      28602,      28603,          0,          0, 
810 : qe0220_snievan,      28604,      28605,      28606,      28607,          0,          0, 
811 : qe0230_zuido_01,      28608,      28609,      28610,      28611,          0,          0, 
812 : qe0230_zuido_02,      28612,      28613,      28614,      28615,          0,          0, 
813 : qe0240_ludope,      28616,      28617,      28618,      28619,          0,          0, 
814 : qe0260_young,      28620,      28621,      28622,      28623,          0,          0, 
815 : qe0270_milton,      28624,      28625,      28626,      28627,          0,          0, 
816 : qe0270_yatou_01,      28628,      28629,      28630,      28631,          0,          0, 
817 : qe0270_yatou_02,      28632,      28633,      28634,      28635,          0,          0, 
818 : qe0280_boss,      28636,      28637,      28638,      28639,          0,          0, 
819 : qe0300_boss,      28640,      28641,      28642,      28643,          0,          0, 
820 : qe0300_hagane,      28644,      28645,      28646,      28647,          0,          0, 
821 : qe0330_boss,      28648,      28649,      28650,      28651,          0,          0, 
822 : qe0940_yami,      28652,      28653,      28654,      28655,          0,          0, 
823 :     nordis,      28656,      28657,      28658,      28659,          0,          0, 
824 :       azel,      28660,      28661,      28662,      28663,          0,          0, 
825 : summons_cyclops,      28664,      28665,      28666,      28667,          0,          0, 
826 : DLC_summons_cyclops,      28668,      28669,      28670,      28671,          0,          0, 
827 : summons_lob_omen,      28672,      28673,      28674,      28675,          0,          0, 
828 : summons_namul_niram,      28676,      28677,      28678,      28679,          0,          0, 
829 : uniq_mons_the_conqueror,      28680,      28681,      28682,      28683,          0,          0, 
830 : DLC_uniq_mons_the_conqueror,      28684,      28685,      28686,      28687,          0,          0, 
831 : uniq_mons_roeas,      28688,      28689,      28690,      28691,          0,          0, 
832 : uniq_mons_castanea,      28692,      28693,      28694,      28695,          0,          0, 
833 : uniq_mons_jager,      28696,      28697,      28698,      28699,          0,          0, 
834 : uniq_mons_snievan,      28700,      28701,      28702,      28703,          0,          0, 
835 : DLC_uniq_mons_snievan,      28704,      28705,      28706,      28707,          0,          0, 
836 : uniq_mons_zuido,      28708,      28709,      28710,      28711,          0,          0, 
837 : DLC_uniq_mons_zuido,      28712,      28713,      28714,      28715,          0,          0, 
838 : uniq_mons_ludope,      28716,      28717,      28718,      28719,          0,          0, 
839 : DLC_uniq_mons_ludope,      28720,      28721,      28722,      28723,          0,          0, 
840 : uniq_mons_hannah,      28724,      28725,      28726,      28727,          0,          0, 
841 : DLC_uniq_mons_hannah,      28728,      28729,      28730,      28731,          0,          0, 
842 : uniq_mons_milton,      28732,      28733,      28734,      28735,          0,          0, 
843 : DLC_uniq_mons_milton,      28736,      28737,      28738,      28739,          0,          0, 
844 : uniq_mons_hinnah,      28740,      28741,      28742,      28743,          0,          0, 
845 : DLC_uniq_mons_hinnah,      28744,      28745,      28746,      28747,          0,          0, 
846 : uniq_mons_young,      28748,      28749,      28750,      28751,          0,          0, 
847 : DLC_uniq_mons_young,      28752,      28753,      28754,      28755,          0,          0, 
848 : magic_square_mons_hellgate,      28756,      28757,      28758,      28759,          0,          0, 
849 : DLC_magic_square_mons_hellgate,      28760,      28761,      28762,      28763,          0,          0, 
850 : magic_square_mons_agni,      28764,      28765,      28766,      28767,          0,          0, 
851 : magic_square_mons_artman,      28768,      28769,      28770,      28771,          0,          0, 
852 : magic_square_mons_blaffman,      28772,      28773,      28774,      28775,          0,          0, 
853 : DLC_magic_square_mons_blaffman,      28776,      28777,      28778,      28779,          0,          0, 
854 : uniq_mons_ala_melvilana,      28780,      28781,      28782,      28783,          0,          0, 
855 : DLC_uniq_mons_ala_melvilana,      28784,      28785,      28786,      28787,          0,          0, 
856 : uniq_mons_god,      28788,      28789,      28790,      28791,          0,          0, 
857 : mons_MB7010_NM_001,      28792,      28793,      28794,      28795,          0,          0, 
858 : DLC_uniq_mons_god,      28796,      28797,      28798,      28799,          0,          0, 
859 : mons_MF0010_100_clr0,      28800,      28801,      28802,      28803,          0,          0, 
860 : DLC_mons_MF0010_100_clr0,      28804,      28805,      28806,      28807,          0,          0, 
861 : mons_MF0010_100_clr1,      28808,      28809,      28810,      28811,          0,          0, 
862 : DLC_mons_MF0010_100_clr1,      28812,      28813,      28814,      28815,          0,          0, 
863 : mons_MF0010_100_clr2,      28816,      28817,      28818,      28819,          0,          0, 
864 : mons_MF0011_120_clr0,      28820,      28821,      28822,      28823,          0,          0, 
865 : mons_MF0011_120_clr1,      28824,      28825,      28826,      28827,          0,          0, 
866 : mons_MF0011_120_clr2,      28828,      28829,      28830,      28831,          0,          0, 
867 : mons_MF0010_NM_001,      28832,      28833,      28834,      28835,          0,          0, 
868 : mons_MF0010_NM_002,      28836,      28837,      28838,      28839,          0,          0, 
869 : mons_MF0010_NM_003,      28840,      28841,      28842,      28843,          0,          0, 
870 : mons_MF0010_NM_004,      28844,      28845,      28846,      28847,          0,          0, 
871 : mons_MF0010_NM_005,      28848,      28849,      28850,      28851,          0,          0, 
872 : mons_MF0010_NM_006,      28852,      28853,      28854,      28855,          0,          0, 
873 : mons_MF0010_NM_007,      28856,      28857,      28858,      28859,          0,          0, 
874 : mons_MF0010_NM_008,      28860,      28861,      28862,      28863,          0,          0, 
875 : mons_MG0010_100_clr0,      28864,      28865,      28866,      28867,          0,          0, 
876 : DLC_mons_MG0010_named_reserve_009,      28868,      28869,      28870,      28871,          0,          0, 
877 : mons_MG0010_100_clr1,      28872,      28873,      28874,      28875,          0,          0, 
878 : mons_MG0010_100_clr2,      28876,      28877,      28878,      28879,          0,          0, 
879 : mons_MG0010_NM_001,      28880,      28881,      28882,      28883,          0,          0, 
880 : mons_MG0010_NM_002,      28884,      28885,      28886,      28887,          0,          0, 
881 : mons_MG0010_NM_003,      28888,      28889,      28890,      28891,          0,          0, 
882 : mons_MG0010_NM_004,      28892,      28893,      28894,      28895,          0,          0, 
883 : mons_MG0010_NM_005,      28896,      28897,      28898,      28899,          0,          0, 
884 : mons_MG0010_NM_006,      28900,      28901,      28902,      28903,          0,          0, 
885 : mons_MG0010_NM_007,      28904,      28905,      28906,      28907,          0,          0, 
886 : mons_MG0010_NM_008,      28908,      28909,      28910,      28911,          0,          0, 
887 : mons_MJ0010_100_clr0,      28912,      28913,      28914,      28915,          0,          0, 
888 : mons_MJ0010_100_clr1,      28916,      28917,      28918,      28919,          0,          0, 
889 : mons_MJ0010_100_clr2,      28920,      28921,      28922,      28923,          0,          0, 
890 : mons_MJ0011_120_clr0,      28924,      28925,      28926,      28927,          0,          0, 
891 : mons_MJ0011_120_clr1,      28928,      28929,      28930,      28931,          0,          0, 
892 : mons_MJ0011_120_clr2,      28932,      28933,      28934,      28935,          0,          0, 
893 : mons_MJ0010_NM_001,      28936,      28937,      28938,      28939,          0,          0, 
894 : mons_MJ0010_NM_002,      28940,      28941,      28942,      28943,          0,          0, 
895 : mons_MJ0010_NM_003,      28944,      28945,      28946,      28947,          0,          0, 
896 : mons_MJ0010_NM_004,      28948,      28949,      28950,      28951,          0,          0, 
897 : mons_MJ0010_NM_005,      28952,      28953,      28954,      28955,          0,          0, 
898 : mons_MJ0010_NM_006,      28956,      28957,      28958,      28959,          0,          0, 
899 : mons_MJ0010_NM_007,      28960,      28961,      28962,      28963,          0,          0, 
900 : mons_MJ0010_NM_008,      28964,      28965,      28966,      28967,          0,          0, 
901 : mons_MJ1010_100_clr0,      28968,      28969,      28970,      28971,          0,          0, 
902 : mons_MJ1010_100_clr1,      28972,      28973,      28974,      28975,          0,          0, 
903 : mons_MJ1010_100_clr2,      28976,      28977,      28978,      28979,          0,          0, 
904 : mons_MJ1011_120_clr0,      28980,      28981,      28982,      28983,          0,          0, 
905 : mons_MJ1011_120_clr1,      28984,      28985,      28986,      28987,          0,          0, 
906 : mons_MJ1011_120_clr2,      28988,      28989,      28990,      28991,          0,          0, 
907 : mons_MJ1010_NM_001,      28992,      28993,      28994,      28995,          0,          0, 
908 : mons_MJ1010_NM_002,      28996,      28997,      28998,      28999,          0,          0, 
909 : mons_MJ1010_NM_003,      29000,      29001,      29002,      29003,          0,          0, 
910 : mons_MJ1010_NM_004,      29004,      29005,      29006,      29007,          0,          0, 
911 : mons_MJ1010_NM_005,      29008,      29009,      29010,      29011,          0,          0, 
912 : mons_MJ1010_NM_006,      29012,      29013,      29014,      29015,          0,          0, 
913 : mons_MJ1010_NM_007,      29016,      29017,      29018,      29019,          0,          0, 
914 : mons_MJ1010_NM_008,      29020,      29021,      29022,      29023,          0,          0, 
915 : mons_MJ3010_100_clr0,      29024,      29025,      29026,      29027,          0,          0, 
916 : mons_MJ3010_100_clr1,      29028,      29029,      29030,      29031,          0,          0, 
917 : mons_MJ3010_100_clr2,      29032,      29033,      29034,      29035,          0,          0, 
918 : mons_MJ3011_120_clr0,      29036,      29037,      29038,      29039,          0,          0, 
919 : mons_MJ3011_120_clr1,      29040,      29041,      29042,      29043,          0,          0, 
920 : mons_MJ3011_120_clr2,      29044,      29045,      29046,      29047,          0,          0, 
921 : mons_MJ3010_NM_001,      29048,      29049,      29050,      29051,          0,          0, 
922 : mons_MJ3010_NM_002,      29052,      29053,      29054,      29055,          0,          0, 
923 : mons_MJ3010_NM_003,      29056,      29057,      29058,      29059,          0,          0, 
924 : mons_MJ3010_NM_004,      29060,      29061,      29062,      29063,          0,          0, 
925 : mons_MJ3010_NM_005,      29064,      29065,      29066,      29067,          0,          0, 
926 : mons_MJ3010_NM_006,      29068,      29069,      29070,      29071,          0,          0, 
927 : mons_MJ3010_NM_007,      29072,      29073,      29074,      29075,          0,          0, 
928 : mons_MJ3010_NM_008,      29076,      29077,      29078,      29079,          0,          0, 
929 : mons_MJ3020_100_clr0,      29080,      29081,      29082,      29083,          0,          0, 
930 : mons_MJ3020_100_clr1,      29084,      29085,      29086,      29087,          0,          0, 
931 : mons_MJ3020_100_clr2,      29088,      29089,      29090,      29091,          0,          0, 
932 : mons_MJ3021_120_clr0,      29092,      29093,      29094,      29095,          0,          0, 
933 : mons_MJ3021_120_clr1,      29096,      29097,      29098,      29099,          0,          0, 
934 : mons_MJ3021_120_clr2,      29100,      29101,      29102,      29103,          0,          0, 
935 : mons_MJ3020_NM_001,      29104,      29105,      29106,      29107,          0,          0, 
936 : mons_MJ3020_NM_002,      29108,      29109,      29110,      29111,          0,          0, 
937 : mons_MJ3020_NM_003,      29112,      29113,      29114,      29115,          0,          0, 
938 : mons_MJ3020_NM_004,      29116,      29117,      29118,      29119,          0,          0, 
939 : mons_MJ3020_NM_005,      29120,      29121,      29122,      29123,          0,          0, 
940 : mons_MJ3020_NM_006,      29124,      29125,      29126,      29127,          0,          0, 
941 : mons_MJ3020_NM_007,      29128,      29129,      29130,      29131,          0,          0, 
942 : mons_MJ3020_NM_008,      29132,      29133,      29134,      29135,          0,          0, 
943 : mons_MJ4010_100_clr0,      29136,      29137,      29138,      29139,          0,          0, 
944 : mons_MJ4010_100_clr1,      29140,      29141,      29142,      29143,          0,          0, 
945 : mons_MJ4010_100_clr2,      29144,      29145,      29146,      29147,          0,          0, 
946 : mons_MJ4011_120_clr0,      29148,      29149,      29150,      29151,          0,          0, 
947 : mons_MJ4011_120_clr1,      29152,      29153,      29154,      29155,          0,          0, 
948 : mons_MJ4011_120_clr2,      29156,      29157,      29158,      29159,          0,          0, 
949 : mons_MJ4010_NM_001,      29160,      29161,      29162,      29163,          0,          0, 
950 : mons_MJ4010_NM_002,      29164,      29165,      29166,      29167,          0,          0, 
951 : mons_MJ4010_NM_003,      29168,      29169,      29170,      29171,          0,          0, 
952 : mons_MJ4010_NM_004,      29172,      29173,      29174,      29175,          0,          0, 
953 : mons_MJ4010_NM_005,      29176,      29177,      29178,      29179,          0,          0, 
954 : mons_MJ4010_NM_006,      29180,      29181,      29182,      29183,          0,          0, 
955 : mons_MJ4010_NM_007,      29184,      29185,      29186,      29187,          0,          0, 
956 : mons_MJ4010_NM_008,      29188,      29189,      29190,      29191,          0,          0, 
957 : mons_MC0010_100_clr0,      29192,      29193,      29194,      29195,          0,          0, 
958 : mons_MC0010_100_clr1,      29196,      29197,      29198,      29199,          0,          0, 
959 : mons_MC0010_100_clr2,      29200,      29201,      29202,      29203,          0,          0, 
960 : mons_MC0011_120_clr0,      29204,      29205,      29206,      29207,          0,          0, 
961 : mons_MC0011_120_clr1,      29208,      29209,      29210,      29211,          0,          0, 
962 : mons_MC0011_120_clr2,      29212,      29213,      29214,      29215,          0,          0, 
963 : mons_MC0012_150_clr0,      29216,      29217,      29218,      29219,          0,          0, 
964 : mons_MC0012_150_clr1,      29220,      29221,      29222,      29223,          0,          0, 
965 : mons_MC0012_150_clr2,      29224,      29225,      29226,      29227,          0,          0, 
966 : mons_MC0010_NM_001,      29228,      29229,      29230,      29231,          0,          0, 
967 : mons_MC0010_NM_002,      29232,      29233,      29234,      29235,          0,          0, 
968 : mons_MC0010_NM_003,      29236,      29237,      29238,      29239,          0,          0, 
969 : mons_MC0010_NM_004,      29240,      29241,      29242,      29243,          0,          0, 
970 : mons_MC0010_NM_005,      29244,      29245,      29246,      29247,          0,          0, 
971 : mons_MC0010_NM_006,      29248,      29249,      29250,      29251,          0,          0, 
972 : mons_MC0010_NM_007,      29252,      29253,      29254,      29255,          0,          0, 
973 : mons_MC0010_NM_008,      29256,      29257,      29258,      29259,          0,          0, 
974 : mons_MC3010_100_clr0,      29260,      29261,      29262,      29263,          0,          0, 
975 : mons_MC3010_100_clr1,      29264,      29265,      29266,      29267,          0,          0, 
976 : mons_MC3010_100_clr2,      29268,      29269,      29270,      29271,          0,          0, 
977 : mons_MC3011_120_clr0,      29272,      29273,      29274,      29275,          0,          0, 
978 : mons_MC3011_120_clr1,      29276,      29277,      29278,      29279,          0,          0, 
979 : mons_MC3011_120_clr2,      29280,      29281,      29282,      29283,          0,          0, 
980 : mons_MC3010_NM_001,      29284,      29285,      29286,      29287,          0,          0, 
981 : mons_MC3010_NM_002,      29288,      29289,      29290,      29291,          0,          0, 
982 : mons_MC3010_NM_003,      29292,      29293,      29294,      29295,          0,          0, 
983 : mons_MC3010_NM_004,      29296,      29297,      29298,      29299,          0,          0, 
984 : mons_MC3010_NM_005,      29300,      29301,      29302,      29303,          0,          0, 
985 : mons_MC3010_NM_006,      29304,      29305,      29306,      29307,          0,          0, 
986 : mons_MC3010_NM_007,      29308,      29309,      29310,      29311,          0,          0, 
987 : mons_MC3010_NM_008,      29312,      29313,      29314,      29315,          0,          0, 
988 : mons_MC3020_100_clr0,      29316,      29317,      29318,      29319,          0,          0, 
989 : mons_MC3020_100_clr1,      29320,      29321,      29322,      29323,          0,          0, 
990 : mons_MC3020_100_clr2,      29324,      29325,      29326,      29327,          0,          0, 
991 : mons_MC3021_120_clr0,      29328,      29329,      29330,      29331,          0,          0, 
992 : mons_MC3021_120_clr1,      29332,      29333,      29334,      29335,          0,          0, 
993 : mons_MC3021_120_clr2,      29336,      29337,      29338,      29339,          0,          0, 
994 : mons_MC3020_NM_001,      29340,      29341,      29342,      29343,          0,          0, 
995 : mons_MC3020_NM_002,      29344,      29345,      29346,      29347,          0,          0, 
996 : mons_MC3020_NM_003,      29348,      29349,      29350,      29351,          0,          0, 
997 : mons_MC3020_NM_004,      29352,      29353,      29354,      29355,          0,          0, 
998 : mons_MC3020_NM_005,      29356,      29357,      29358,      29359,          0,          0, 
999 : mons_MC3020_NM_006,      29360,      29361,      29362,      29363,          0,          0, 
1000 : mons_MC3020_NM_007,      29364,      29365,      29366,      29367,          0,          0, 
1001 : mons_MC3020_NM_008,      29368,      29369,      29370,      29371,          0,          0, 
1002 : mons_MD0010_100_clr0,      29372,      29373,      29374,      29375,          0,          0, 
1003 : mons_MD0010_100_clr1,      29376,      29377,      29378,      29379,          0,          0, 
1004 : mons_MD0010_100_clr2,      29380,      29381,      29382,      29383,          0,          0, 
1005 : mons_MD0011_120_clr0,      29384,      29385,      29386,      29387,          0,          0, 
1006 : mons_MD0011_120_clr1,      29388,      29389,      29390,      29391,          0,          0, 
1007 : mons_MD0011_120_clr2,      29392,      29393,      29394,      29395,          0,          0, 
1008 : mons_MD0012_150_clr0,      29396,      29397,      29398,      29399,          0,          0, 
1009 : mons_MD0012_150_clr1,      29400,      29401,      29402,      29403,          0,          0, 
1010 : mons_MD0012_150_clr2,      29404,      29405,      29406,      29407,          0,          0, 
1011 : mons_MD0010_NM_001,      29408,      29409,      29410,      29411,          0,          0, 
1012 : mons_MD0010_NM_002,      29412,      29413,      29414,      29415,          0,          0, 
1013 : mons_MD0010_NM_003,      29416,      29417,      29418,      29419,          0,          0, 
1014 : mons_MD0010_NM_004,      29420,      29421,      29422,      29423,          0,          0, 
1015 : mons_MD0010_NM_005,      29424,      29425,      29426,      29427,          0,          0, 
1016 : mons_MD0010_NM_006,      29428,      29429,      29430,      29431,          0,          0, 
1017 : mons_MD0010_NM_007,      29432,      29433,      29434,      29435,          0,          0, 
1018 : mons_MD0010_NM_008,      29436,      29437,      29438,      29439,          0,          0, 
1019 : mons_MD1010_100_clr0,      29440,      29441,      29442,      29443,          0,          0, 
1020 : mons_MD1010_100_clr1,      29444,      29445,      29446,      29447,          0,          0, 
1021 : mons_MD1010_100_clr2,      29448,      29449,      29450,      29451,          0,          0, 
1022 : mons_MD1011_120_clr0,      29452,      29453,      29454,      29455,          0,          0, 
1023 : mons_MD1011_120_clr1,      29456,      29457,      29458,      29459,          0,          0, 
1024 : mons_MD1011_120_clr2,      29460,      29461,      29462,      29463,          0,          0, 
1025 : mons_MD1010_NM_001,      29464,      29465,      29466,      29467,          0,          0, 
1026 : mons_MD1010_NM_002,      29468,      29469,      29470,      29471,          0,          0, 
1027 : mons_MD1010_NM_003,      29472,      29473,      29474,      29475,          0,          0, 
1028 : mons_MD1010_NM_004,      29476,      29477,      29478,      29479,          0,          0, 
1029 : mons_MD1010_NM_005,      29480,      29481,      29482,      29483,          0,          0, 
1030 : mons_MD1010_NM_006,      29484,      29485,      29486,      29487,          0,          0, 
1031 : mons_MD1010_NM_007,      29488,      29489,      29490,      29491,          0,          0, 
1032 : mons_MD1010_NM_008,      29492,      29493,      29494,      29495,          0,          0, 
1033 : mons_MD1020_100_clr0,      29496,      29497,      29498,      29499,          0,          0, 
1034 : mons_MD1020_100_clr1,      29500,      29501,      29502,      29503,          0,          0, 
1035 : mons_MD1020_100_clr2,      29504,      29505,      29506,      29507,          0,          0, 
1036 : mons_MD1021_120_clr0,      29508,      29509,      29510,      29511,          0,          0, 
1037 : mons_MD1021_120_clr1,      29512,      29513,      29514,      29515,          0,          0, 
1038 : mons_MD1021_120_clr2,      29516,      29517,      29518,      29519,          0,          0, 
1039 : mons_MD1020_NM_001,      29520,      29521,      29522,      29523,          0,          0, 
1040 : mons_MD1020_NM_002,      29524,      29525,      29526,      29527,          0,          0, 
1041 : mons_MD1020_NM_003,      29528,      29529,      29530,      29531,          0,          0, 
1042 : mons_MD1020_NM_004,      29532,      29533,      29534,      29535,          0,          0, 
1043 : mons_MD1020_NM_005,      29536,      29537,      29538,      29539,          0,          0, 
1044 : mons_MD1020_NM_006,      29540,      29541,      29542,      29543,          0,          0, 
1045 : mons_MD1020_NM_007,      29544,      29545,      29546,      29547,          0,          0, 
1046 : mons_MD1020_NM_008,      29548,      29549,      29550,      29551,          0,          0, 
1047 : mons_MD2010_100_clr0,      29552,      29553,      29554,      29555,          0,          0, 
1048 : mons_MD2010_100_clr1,      29556,      29557,      29558,      29559,          0,          0, 
1049 : mons_MD2010_100_clr2,      29560,      29561,      29562,      29563,          0,          0, 
1050 : mons_MD2011_120_clr0,      29564,      29565,      29566,      29567,          0,          0, 
1051 : mons_MD2011_120_clr1,      29568,      29569,      29570,      29571,          0,          0, 
1052 : mons_MD2011_120_clr2,      29572,      29573,      29574,      29575,          0,          0, 
1053 : mons_MD2010_NM_001,      29576,      29577,      29578,      29579,          0,          0, 
1054 : mons_MD2010_NM_002,      29580,      29581,      29582,      29583,          0,          0, 
1055 : mons_MD2010_NM_003,      29584,      29585,      29586,      29587,          0,          0, 
1056 : mons_MD2010_NM_004,      29588,      29589,      29590,      29591,          0,          0, 
1057 : mons_MD2010_NM_005,      29592,      29593,      29594,      29595,          0,          0, 
1058 : mons_MD2010_NM_006,      29596,      29597,      29598,      29599,          0,          0, 
1059 : mons_MD2010_NM_007,      29600,      29601,      29602,      29603,          0,          0, 
1060 : mons_MD2010_NM_008,      29604,      29605,      29606,      29607,          0,          0, 
1061 : mons_MD2020_100_clr0,      29608,      29609,      29610,      29611,          0,          0, 
1062 : mons_MD2020_100_clr1,      29612,      29613,      29614,      29615,          0,          0, 
1063 : mons_MD2020_100_clr2,      29616,      29617,      29618,      29619,          0,          0, 
1064 : mons_MD2021_120_clr0,      29620,      29621,      29622,      29623,          0,          0, 
1065 : mons_MD2021_120_clr1,      29624,      29625,      29626,      29627,          0,          0, 
1066 : mons_MD2021_120_clr2,      29628,      29629,      29630,      29631,          0,          0, 
1067 : mons_MD2020_NM_001,      29632,      29633,      29634,      29635,          0,          0, 
1068 : mons_MD2020_NM_002,      29636,      29637,      29638,      29639,          0,          0, 
1069 : mons_MD2020_NM_003,      29640,      29641,      29642,      29643,          0,          0, 
1070 : mons_MD2020_NM_004,      29644,      29645,      29646,      29647,          0,          0, 
1071 : mons_MD2020_NM_005,      29648,      29649,      29650,      29651,          0,          0, 
1072 : mons_MD2020_NM_006,      29652,      29653,      29654,      29655,          0,          0, 
1073 : mons_MD2020_NM_007,      29656,      29657,      29658,      29659,          0,          0, 
1074 : mons_MD2020_NM_008,      29660,      29661,      29662,      29663,          0,          0, 
1075 : mons_MI1010_100_clr0,      29664,      29665,      29666,      29667,          0,          0, 
1076 : mons_MI1010_100_clr1,      29668,      29669,      29670,      29671,          0,          0, 
1077 : mons_MI1010_100_clr2,      29672,      29673,      29674,      29675,          0,          0, 
1078 : mons_MI1011_120_clr0,      29676,      29677,      29678,      29679,          0,          0, 
1079 : mons_MI1011_120_clr1,      29680,      29681,      29682,      29683,          0,          0, 
1080 : mons_MI1011_120_clr2,      29684,      29685,      29686,      29687,          0,          0, 
1081 : mons_MI1012_150_clr0,      29688,      29689,      29690,      29691,          0,          0, 
1082 : mons_MI1012_150_clr1,      29692,      29693,      29694,      29695,          0,          0, 
1083 : mons_MI1012_150_clr2,      29696,      29697,      29698,      29699,          0,          0, 
1084 : mons_MI1010_NM_001,      29700,      29701,      29702,      29703,          0,          0, 
1085 : mons_MI1010_NM_002,      29704,      29705,      29706,      29707,          0,          0, 
1086 : mons_MI1010_NM_003,      29708,      29709,      29710,      29711,          0,          0, 
1087 : mons_MI1010_NM_004,      29712,      29713,      29714,      29715,          0,          0, 
1088 : mons_MI1010_NM_005,      29716,      29717,      29718,      29719,          0,          0, 
1089 : mons_MI1010_NM_006,      29720,      29721,      29722,      29723,          0,          0, 
1090 : mons_MI1010_NM_007,      29724,      29725,      29726,      29727,          0,          0, 
1091 : mons_MI1010_NM_008,      29728,      29729,      29730,      29731,          0,          0, 
1092 : mons_MI2010_100_clr0,      29732,      29733,      29734,      29735,          0,          0, 
1093 : mons_MI2010_100_clr1,      29736,      29737,      29738,      29739,          0,          0, 
1094 : mons_MI2010_100_clr2,      29740,      29741,      29742,      29743,          0,          0, 
1095 : mons_MI2011_120_clr0,      29744,      29745,      29746,      29747,          0,          0, 
1096 : mons_MI2011_120_clr1,      29748,      29749,      29750,      29751,          0,          0, 
1097 : mons_MI2011_120_clr2,      29752,      29753,      29754,      29755,          0,          0, 
1098 : mons_MI2010_NM_001,      29756,      29757,      29758,      29759,          0,          0, 
1099 : mons_MI2010_NM_002,      29760,      29761,      29762,      29763,          0,          0, 
1100 : mons_MI2010_NM_003,      29764,      29765,      29766,      29767,          0,          0, 
1101 : mons_MI2010_NM_004,      29768,      29769,      29770,      29771,          0,          0, 
1102 : mons_MI2010_NM_005,      29772,      29773,      29774,      29775,          0,          0, 
1103 : mons_MI2010_NM_006,      29776,      29777,      29778,      29779,          0,          0, 
1104 : mons_MI2010_NM_007,      29780,      29781,      29782,      29783,          0,          0, 
1105 : mons_MI2010_NM_008,      29784,      29785,      29786,      29787,          0,          0, 
1106 : mons_MI2020_100_clr0,      29788,      29789,      29790,      29791,          0,          0, 
1107 : mons_MI2020_100_clr1,      29792,      29793,      29794,      29795,          0,          0, 
1108 : mons_MI2020_100_clr2,      29796,      29797,      29798,      29799,          0,          0, 
1109 : mons_MI2021_120_clr0,      29800,      29801,      29802,      29803,          0,          0, 
1110 : mons_MI2021_120_clr1,      29804,      29805,      29806,      29807,          0,          0, 
1111 : mons_MI2021_120_clr2,      29808,      29809,      29810,      29811,          0,          0, 
1112 : mons_MI2020_NM_001,      29812,      29813,      29814,      29815,          0,          0, 
1113 : mons_MI2020_NM_002,      29816,      29817,      29818,      29819,          0,          0, 
1114 : mons_MI2020_NM_003,      29820,      29821,      29822,      29823,          0,          0, 
1115 : mons_MI2020_NM_004,      29824,      29825,      29826,      29827,          0,          0, 
1116 : mons_MI2020_NM_005,      29828,      29829,      29830,      29831,          0,          0, 
1117 : mons_MI2020_NM_006,      29832,      29833,      29834,      29835,          0,          0, 
1118 : mons_MI2020_NM_007,      29836,      29837,      29838,      29839,          0,          0, 
1119 : mons_MI2020_NM_008,      29840,      29841,      29842,      29843,          0,          0, 
1120 : mons_MI0010_100_clr0,      29844,      29845,      29846,      29847,          0,          0, 
