           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
758 : breed_024_uniq_001,      42596,      42597,      42598,      42599,          0,          0, 
759 : breed_024_uniq_002,      42600,      42601,      42602,      42603,          0,          0, 
760 : breed_024_uniq_003,      42604,      42605,      42606,      42607,          0,          0, 
761 : breed_025_normal_001,      42608,      42609,      42610,      42611,          0,          0, 
762 : breed_025_normal_002,      42612,      42613,      42614,      42615,          0,          0, 
763 : breed_025_normal_003,      42616,      42617,      42618,      42619,          0,          0, 
764 : breed_025_normal_004,      42620,      42621,      42622,      42623,          0,          0, 
765 : breed_025_normal_005,      42624,      42625,      42626,      42627,          0,          0, 
766 : breed_025_normal_006,      42628,      42629,      42630,      42631,          0,          0, 
767 : breed_025_uniq_001,      42632,      42633,      42634,      42635,          0,          0, 
768 : breed_025_uniq_002,      42636,      42637,      42638,      42639,          0,          0, 
769 : breed_025_uniq_003,      42640,      42641,      42642,      42643,          0,          0, 
770 : breed_025_uniq_006,      42644,      42645,      42646,      42647,          0,          0, 
771 : breed_026_normal_001,      42648,      42649,      42650,      42651,          0,          0, 
772 : breed_026_normal_003,      42652,      42653,      42654,      42655,          0,          0, 
773 : breed_026_normal_005,      42656,      42657,      42658,      42659,          0,          0, 
774 : breed_026_normal_006,      42660,      42661,      42662,      42663,          0,          0, 
775 : breed_026_uniq_001,      42664,      42665,      42666,      42667,          0,          0, 
776 : breed_026_uniq_002,      42668,      42669,      42670,      42671,          0,          0, 
777 : breed_026_uniq_003,      42672,      42673,      42674,      42675,          0,          0, 
778 : breed_027_normal_001,      42676,      42677,      42678,      42679,          0,          0, 
779 : breed_027_normal_002,      42680,      42681,      42682,      42683,          0,          0, 
780 : breed_027_normal_003,      42684,      42685,      42686,      42687,          0,          0, 
781 : breed_027_normal_004,      42688,      42689,      42690,      42691,          0,          0, 
782 : breed_027_normal_005,      42692,      42693,      42694,      42695,          0,          0, 
783 : breed_027_normal_006,      42696,      42697,      42698,      42699,          0,          0, 
784 : breed_027_uniq_001,      42700,      42701,      42702,      42703,          0,          0, 
785 : breed_027_uniq_002,      42704,      42705,      42706,      42707,          0,          0, 
786 : breed_027_uniq_003,      42708,      42709,      42710,      42711,          0,          0, 
787 : breed_027_uniq_007,      42712,      42713,      42714,      42715,          0,          0, 
788 : breed_027_uniq_008,      42716,      42717,      42718,      42719,          0,          0, 
789 : breed_027_uniq_009,      42720,      42721,      42722,      42723,          0,          0, 
790 : breed_028_normal_001,      42724,      42725,      42726,      42727,          0,          0, 
791 : breed_028_normal_002,      42728,      42729,      42730,      42731,          0,          0, 
792 : breed_028_normal_003,      42732,      42733,      42734,      42735,          0,          0, 
793 : breed_028_normal_004,      42736,      42737,      42738,      42739,          0,          0, 
794 : breed_028_normal_005,      42740,      42741,      42742,      42743,          0,          0, 
795 : breed_028_normal_006,      42744,      42745,      42746,      42747,          0,          0, 
796 : breed_028_uniq_001,      42748,      42749,      42750,      42751,          0,          0, 
797 : breed_028_uniq_002,      42752,      42753,      42754,      42755,          0,          0, 
798 : breed_028_uniq_003,      42756,      42757,      42758,      42759,          0,          0, 
799 : breed_029_normal_001,      42760,      42761,      42762,      42763,          0,          0, 
800 : breed_029_normal_003,      42764,      42765,      42766,      42767,          0,          0, 
801 : breed_029_normal_005,      42768,      42769,      42770,      42771,          0,          0, 
802 : breed_029_normal_006,      42772,      42773,      42774,      42775,          0,          0, 
803 : breed_029_uniq_001,      42776,      42777,      42778,      42779,          0,          0, 
804 : MB8010_normal_001,      42780,      42781,      42782,      42783,          0,          0, 
805 : MB8010_normal_002,      42784,      42785,      42786,      42787,          0,          0, 
806 : MB8010_normal_003,      42788,      42789,      42790,      42791,          0,          0, 
807 : MB8010_normal_004,      42792,      42793,      42794,      42795,          0,          0, 
808 : MB8010_normal_005,      42796,      42797,      42798,      42799,          0,          0, 
809 : MB8010_normal_006,      42800,      42801,      42802,      42803,          0,          0, 
810 : MB8010_uniq_001,      42804,      42805,      42806,      42807,          0,          0, 
811 : MB8020_uniq_001,      42808,      42809,      42810,      42811,          0,          0, 
812 : MA0010_normal_001,      42812,      42813,      42814,      42815,          0,          0, 
813 : MA0010_uniq_001,      42816,      42817,      42818,      42819,          0,          0, 
814 : MH0010_normal_001,      42820,      42821,      42822,      42823,          0,          0, 
815 : MH0010_uniq_001,      42824,      42825,      42826,      42827,          0,          0, 
816 : MB1010_normal_001,      42828,      42829,      42830,      42831,          0,          0, 
817 : MB1010_uniq_001,      42832,      42833,      42834,      42835,          0,          0, 
818 : MB2010_normal_001,      42836,      42837,      42838,      42839,          0,          0, 
819 : MB2010_uniq_001,      42840,      42841,      42842,      42843,          0,          0, 
820 : MB0010_normal_001,      42844,      42845,      42846,      42847,          0,          0, 
821 : MB0010_uniq_001,      42848,      42849,      42850,      42851,          0,          0, 
822 : MB3010_normal_001,      42852,      42853,      42854,      42855,          0,          0, 
823 : MB3010_uniq_001,      42856,      42857,      42858,      42859,          0,          0, 
824 : MB4010_normal_001,      42860,      42861,      42862,      42863,          0,          0, 
825 : MB4010_uniq_001,      42864,      42865,      42866,      42867,          0,          0, 
826 : MB7010_uniq_001,      42868,      42869,      42870,      42871,          0,          0, 
827 : CD0060_uniq_001,      42872,      42873,      42874,      42875,          0,          0, 
828 : MO3010_uniq_001,      42876,      42877,      42878,      42879,          0,          0, 
829 : CF0060_uniq_001,      42880,      42881,      42882,      42883,          0,          0, 
830 : CB0240_uniq_001,      42884,      42885,      42886,      42887,          0,          0, 
831 : CA0260_uniq_001,      42888,      42889,      42890,      42891,          0,          0, 
832 : CB0250_uniq_001,      42892,      42893,      42894,      42895,          0,          0, 
833 : CC0250_uniq_001,      42896,      42897,      42898,      42899,          0,          0, 

