           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
719 : st_unit_effect,      22604,      22605,      22606,      22607,          0,          0, 
720 : st_unit_effect,      22608,      22609,      22610,      22611,          0,          0, 
721 : st_unit_effect,      22612,      22613,      22614,      22615,          0,          0, 
722 : st_unit_effect,      22616,      22617,      22618,      22619,          0,          0, 
723 : st_unit_effect,      22620,      22621,      22622,      22623,          0,          0, 
724 : st_unit_effect,      22624,      22625,      22626,      22627,          0,          0, 
725 : st_unit_effect,      22628,      22629,      22630,      22631,          0,          0, 
726 : st_unit_effect,      22632,      22633,      22634,      22635,          0,          0, 
727 : st_unit_effect,      22636,      22637,      22638,      22639,          0,          0, 
728 : st_unit_effect,      22640,      22641,      22642,      22643,          0,          0, 
729 : st_unit_effect,      22644,      22645,      22646,      22647,          0,          0, 
730 : st_unit_effect,      22648,      22649,      22650,      22651,          0,          0, 
731 : st_unit_effect,      22652,      22653,      22654,      22655,          0,          0, 
732 : st_unit_effect,      22656,      22657,      22658,      22659,          0,          0, 
733 : st_unit_effect,      22660,      22661,      22662,      22663,          0,          0, 
734 : st_unit_effect,      22664,      22665,      22666,      22667,          0,          0, 
735 : st_unit_effect,      22668,      22669,      22670,      22671,          0,          0, 
736 : st_unit_effect,      22672,      22673,      22674,      22675,          0,          0, 
737 : st_unit_effect,      22676,      22677,      22678,      22679,          0,          0, 
738 : st_unit_effect,      22680,      22681,      22682,      22683,          0,          0, 
739 : st_unit_effect,      22684,      22685,      22686,      22687,          0,          0, 
740 : st_unit_effect,      22688,      22689,      22690,      22691,          0,          0, 
741 : st_unit_effect,      22692,      22693,      22694,      22695,          0,          0, 
742 : st_unit_effect,      22696,      22697,      22698,      22699,          0,          0, 
743 : st_unit_effect,      22700,      22701,      22702,      22703,          0,          0, 
744 : st_unit_effect,      22704,      22705,      22706,      22707,          0,          0, 
745 : st_unit_effect,      22708,      22709,      22710,      22711,          0,          0, 
746 : st_unit_effect,      22712,      22713,      22714,      22715,          0,          0, 
747 : st_unit_effect,      22716,      22717,      22718,      22719,          0,          0, 
748 : st_unit_effect,      22720,      22721,      22722,      22723,          0,          0, 
749 : st_unit_effect,      22724,      22725,      22726,      22727,          0,          0, 
750 : st_unit_effect,      22728,      22729,      22730,      22731,          0,          0, 
751 : st_unit_effect,      22732,      22733,      22734,      22735,          0,          0, 
752 : st_unit_effect,      22736,      22737,      22738,      22739,          0,          0, 
753 : st_unit_effect,      22740,      22741,      22742,      22743,          0,          0, 
754 : st_unit_effect,      22744,      22745,      22746,      22747,          0,          0, 
755 : st_unit_effect,      22748,      22749,      22750,      22751,          0,          0, 
756 : st_unit_effect,      22752,      22753,      22754,      22755,          0,          0, 
757 : st_unit_effect,      22756,      22757,      22758,      22759,          0,          0, 
758 : st_unit_effect,      22760,      22761,      22762,      22763,          0,          0, 
759 : st_unit_effect,      22764,      22765,      22766,      22767,          0,          0, 
760 : st_unit_effect,      22768,      22769,      22770,      22771,          0,          0, 
761 : st_unit_effect,      22772,      22773,      22774,      22775,          0,          0, 
762 : st_unit_effect,      22776,      22777,      22778,      22779,          0,          0, 
763 : st_unit_effect,      22780,      22781,      22782,      22783,          0,          0, 
764 : st_unit_effect,      22784,      22785,      22786,      22787,          0,          0, 
765 : st_unit_effect,      22788,      22789,      22790,      22791,          0,          0, 
766 : st_unit_effect,      22792,      22793,      22794,      22795,          0,          0, 
767 : st_unit_effect,      22796,      22797,      22798,      22799,          0,          0, 
768 : st_unit_effect,      22800,      22801,      22802,      22803,          0,          0, 
769 : st_unit_effect,      22804,      22805,      22806,      22807,          0,          0, 
770 : st_unit_effect,      22808,      22809,      22810,      22811,          0,          0, 
771 : st_unit_effect,      22812,      22813,      22814,      22815,          0,          0, 
772 : st_unit_effect,      22816,      22817,      22818,      22819,          0,          0, 
773 : st_unit_effect,      22820,      22821,      22822,      22823,          0,          0, 
774 : st_union_effect_01,      22824,      22825,      22826,      22827,          0,          0, 
775 : st_union_effect_02,      22828,      22829,      22830,      22831,          0,          0, 
776 : st_union_effect_03,      22832,      22833,      22834,      22835,          0,          0, 
777 : st_union_effect_04,      22836,      22837,      22838,      22839,          0,          0, 
778 : st_union_effect_05,      22840,      22841,      22842,      22843,          0,          0, 
779 : st_union_effect_06,      22844,      22845,      22846,      22847,          0,          0, 
780 : st_union_effect_07,      22848,      22849,      22850,      22851,          0,          0, 
781 : st_union_effect_08,      22852,      22853,      22854,      22855,          0,          0, 
782 : st_union_effect_09,      22856,      22857,      22858,      22859,          0,          0, 
783 : st_union_effect,      22860,      22861,      22862,      22863,          0,          0, 
784 : st_union_effect,      22864,      22865,      22866,      22867,          0,          0, 
785 : st_union_effect,      22868,      22869,      22870,      22871,          0,          0, 
786 : st_union_effect,      22872,      22873,      22874,      22875,          0,          0, 
787 : st_union_effect,      22876,      22877,      22878,      22879,          0,          0, 
788 : st_union_effect,      22880,      22881,      22882,      22883,          0,          0, 
789 : st_union_effect,      22884,      22885,      22886,      22887,          0,          0, 
790 : st_union_effect,      22888,      22889,      22890,      22891,          0,          0, 
791 : st_union_effect,      22892,      22893,      22894,      22895,          0,          0, 
792 : st_union_effect,      22896,      22897,      22898,      22899,          0,          0, 
793 : st_union_effect,      22900,      22901,      22902,      22903,          0,          0, 
794 : st_union_effect,      22904,      22905,      22906,      22907,          0,          0, 
795 : st_union_effect,      22908,      22909,      22910,      22911,          0,          0, 
796 : st_union_effect,      22912,      22913,      22914,      22915,          0,          0, 
797 : st_union_effect,      22916,      22917,      22918,      22919,          0,          0, 
798 : st_union_effect,      22920,      22921,      22922,      22923,          0,          0, 
799 : st_union_effect,      22924,      22925,      22926,      22927,          0,          0, 
800 : st_union_effect,      22928,      22929,      22930,      22931,          0,          0, 
801 : st_union_effect,      22932,      22933,      22934,      22935,          0,          0, 
802 : st_union_effect,      22936,      22937,      22938,      22939,          0,          0, 
803 : st_union_effect,      22940,      22941,      22942,      22943,          0,          0, 
804 : st_union_effect,      22944,      22945,      22946,      22947,          0,          0, 
805 : st_union_effect,      22948,      22949,      22950,      22951,          0,          0, 
806 : st_union_effect,      22952,      22953,      22954,      22955,          0,          0, 
807 : st_union_effect,      22956,      22957,      22958,      22959,          0,          0, 
808 : st_union_effect,      22960,      22961,      22962,      22963,          0,          0, 
809 : st_union_effect,      22964,      22965,      22966,      22967,          0,          0, 
810 : st_union_effect,      22968,      22969,      22970,      22971,          0,          0, 
811 : st_union_effect,      22972,      22973,      22974,      22975,          0,          0, 
812 : st_union_effect,      22976,      22977,      22978,      22979,          0,          0, 
813 : st_union_effect,      22980,      22981,      22982,      22983,          0,          0, 
814 : st_union_effect,      22984,      22985,      22986,      22987,          0,          0, 
815 : st_union_effect,      22988,      22989,      22990,      22991,          0,          0, 
816 : st_union_effect,      22992,      22993,      22994,      22995,          0,          0, 
817 : st_union_effect,      22996,      22997,      22998,      22999,          0,          0, 
818 : st_union_effect,      23000,      23001,      23002,      23003,          0,          0, 
819 : st_union_effect,      23004,      23005,      23006,      23007,          0,          0, 
820 : st_union_effect,      23008,      23009,      23010,      23011,          0,          0, 
821 : st_union_effect,      23012,      23013,      23014,      23015,          0,          0, 
822 : st_union_effect,      23016,      23017,      23018,      23019,          0,          0, 
823 : st_union_effect,      23020,      23021,      23022,      23023,          0,          0, 
824 : st_union_effect,      23024,      23025,      23026,      23027,          0,          0, 
825 : st_union_effect,      23028,      23029,      23030,      23031,          0,          0, 
826 : st_union_effect,      23032,      23033,      23034,      23035,          0,          0, 
827 : st_union_effect,      23036,      23037,      23038,      23039,          0,          0, 
828 : st_union_effect,      23040,      23041,      23042,      23043,          0,          0, 
829 : st_union_effect,      23044,      23045,      23046,      23047,          0,          0, 
830 : st_union_effect,      23048,      23049,      23050,      23051,          0,          0, 
831 : st_union_effect,      23052,      23053,      23054,      23055,          0,          0, 
832 : st_union_effect,      23056,      23057,      23058,      23059,          0,          0, 
833 : st_union_effect,      23060,      23061,      23062,      23063,          0,          0, 
834 : st_union_effect,      23064,      23065,      23066,      23067,          0,          0, 
835 : st_union_effect,      23068,      23069,      23070,      23071,          0,          0, 
836 : st_union_effect,      23072,      23073,      23074,      23075,          0,          0, 
837 : st_union_effect,      23076,      23077,      23078,      23079,          0,          0, 
838 : name_only_001,      23080,      23081,      23082,      23083,          0,          0, 
839 : name_only_002,      23084,      23085,      23086,      23087,          0,          0, 
840 : name_only_003,      23088,      23089,      23090,      23091,          0,          0, 
841 : name_only_004,      23092,      23093,      23094,      23095,          0,          0, 
842 : name_only_005,      23096,      23097,      23098,      23099,          0,          0, 
843 : name_only_006,      23100,      23101,      23102,      23103,          0,          0, 
844 : name_only_007,      23104,      23105,      23106,      23107,          0,          0, 
845 : name_only_008,      23108,      23109,      23110,      23111,          0,          0, 
846 : name_only_009,      23112,      23113,      23114,      23115,          0,          0, 
847 : name_only_010,      23116,      23117,      23118,      23119,          0,          0, 
848 : name_only_011,      23120,      23121,      23122,      23123,          0,          0, 
849 : name_only_012,      23124,      23125,      23126,      23127,          0,          0, 
850 : name_only_013,      23128,      23129,      23130,      23131,          0,          0, 
851 : name_only_014,      23132,      23133,      23134,      23135,          0,          0, 
852 : name_only_015,      23136,      23137,      23138,      23139,          0,          0, 
853 : name_only_016,      23140,      23141,      23142,      23143,          0,          0, 
854 : name_only_017,      23144,      23145,      23146,      23147,          0,          0, 
855 : name_only_018,      23148,      23149,      23150,      23151,          0,          0, 
856 : name_only_019,      23152,      23153,      23154,      23155,          0,          0, 
857 : name_only_020,      23156,      23157,      23158,      23159,          0,          0, 
858 : name_only_021,      23160,      23161,      23162,      23163,          0,          0, 
859 : name_only_action_001,      23164,      23165,      23166,      23167,          0,          0, 
860 : name_only_action_002,      23168,      23169,      23170,      23171,          0,          0, 
861 : name_only_action_003,      23172,      23173,      23174,      23175,          0,          0, 
862 : name_only_action_004,      23176,      23177,      23178,      23179,          0,          0, 
863 : name_only_action_005,      23180,      23181,      23182,      23183,          0,          0, 
864 : name_only_action_006,      23184,      23185,      23186,      23187,          0,          0, 
865 : name_only_action_007,      23188,      23189,      23190,      23191,          0,          0, 
866 : name_only_action_008,      23192,      23193,      23194,      23195,          0,          0, 
867 : name_only_action_009,      23196,      23197,      23198,      23199,          0,          0, 
868 : name_only_action_010,      23200,      23201,      23202,      23203,          0,          0, 
869 : name_only_action_011,      23204,      23205,      23206,      23207,          0,          0, 
870 : name_only_action_012,      23208,      23209,      23210,      23211,          0,          0, 
871 : name_only_action_013,      23212,      23213,      23214,      23215,          0,          0, 
872 : name_only_action_014,      23216,      23217,      23218,      23219,          0,          0, 
873 : name_only_action_015,      23220,      23221,      23222,      23223,          0,          0, 
874 : name_only_action_016,      23224,      23225,      23226,      23227,          0,          0, 
875 : name_only_action_017,      23228,      23229,      23230,      23231,          0,          0, 
876 : name_only_action_018,      23232,      23233,      23234,      23235,          0,          0, 
877 : name_only_action_019,      23236,      23237,      23238,      23239,          0,          0, 
878 : name_only_action_020,      23240,      23241,      23242,      23243,          0,          0, 
879 : name_only_action_021,      23244,      23245,      23246,      23247,          0,          0, 
880 : name_only_action_022,      23248,      23249,      23250,      23251,          0,          0, 
881 : name_only_action_023,      23252,      23253,      23254,      23255,          0,          0, 
882 : name_only_action_024,      23256,      23257,      23258,      23259,          0,          0, 
883 : name_only_action_025,      23260,      23261,      23262,      23263,          0,          0, 
884 : name_only_action_026,      23264,      23265,      23266,      23267,          0,          0, 
885 : name_only_action_027,      23268,      23269,      23270,      23271,          0,          0, 
886 : name_only_action_028,      23272,      23273,      23274,      23275,          0,          0, 
887 : name_only_action_029,      23276,      23277,      23278,      23279,          0,          0, 
888 : name_only_action_030,      23280,      23281,      23282,      23283,          0,          0, 
889 : name_only_action_031,      23284,      23285,      23286,      23287,          0,          0, 
890 : name_only_action_032,      23288,      23289,      23290,      23291,          0,          0, 
891 : name_only_action_033,      23292,      23293,      23294,      23295,          0,          0, 
892 : multi_skill_006,      23296,      23297,      23298,      23299,          0,          0, 
893 : multi_skill_007,      23300,      23301,      23302,      23303,          0,          0, 
894 : multi_skill_008,      23304,      23305,      23306,      23307,          0,          0, 
895 : multi_skill_009,      23308,      23309,      23310,      23311,          0,          0, 
896 : multi_skill_010,      23312,      23313,      23314,      23315,          0,          0, 
897 : multi_skill_011,      23316,      23317,      23318,      23319,          0,          0, 
898 : multi_skill_012,      23320,      23321,      23322,      23323,          0,          0, 
899 : multi_skill_013,      23324,      23325,      23326,      23327,          0,          0, 
900 : multi_skill_014,      23328,      23329,      23330,      23331,          0,          0, 
901 : multi_skill_015,      23332,      23333,      23334,      23335,          0,          0, 
902 : multi_skill_016,      23336,      23337,      23338,      23339,          0,          0, 
903 : multi_skill_017,      23340,      23341,      23342,      23343,          0,          0, 
904 : multi_skill_018,      23344,      23345,      23346,      23347,          0,          0, 
905 : multi_skill_019,      23348,      23349,      23350,      23351,          0,          0, 
906 : multi_skill_020,      23352,      23353,      23354,      23355,          0,          0, 
907 : multi_skill_021,      23356,      23357,      23358,      23359,          0,          0, 
908 : multi_skill_022,      23360,      23361,      23362,      23363,          0,          0, 
909 : multi_skill_023,      23364,      23365,      23366,      23367,          0,          0, 
910 : multi_skill_024,      23368,      23369,      23370,      23371,          0,          0, 
911 : multi_skill_025,      23372,      23373,      23374,      23375,          0,          0, 
912 : multi_skill_026,      23376,      23377,      23378,      23379,          0,          0, 
913 : multi_skill_027,      23380,      23381,      23382,      23383,          0,          0, 
914 : multi_skill_028,      23384,      23385,      23386,      23387,          0,          0, 
915 : multi_skill_029,      23388,      23389,      23390,      23391,          0,          0, 
916 : multi_skill_030,      23392,      23393,      23394,      23395,          0,          0, 
917 : multi_skill_031,      23396,      23397,      23398,      23399,          0,          0, 
918 : multi_skill_032,      23400,      23401,      23402,      23403,          0,          0, 
919 : multi_skill_033,      23404,      23405,      23406,      23407,          0,          0, 
920 : multi_skill_034,      23408,      23409,      23410,      23411,          0,          0, 
921 : multi_skill_035,      23412,      23413,      23414,      23415,          0,          0, 
922 : multi_skill_036,      23416,      23417,      23418,      23419,          0,          0, 
923 : multi_skill_037,      23420,      23421,      23422,      23423,          0,          0, 
924 : multi_skill_038,      23424,      23425,      23426,      23427,          0,          0, 
925 : multi_skill_039,      23428,      23429,      23430,      23431,          0,          0, 
926 : multi_skill_040,      23432,      23433,      23434,      23435,          0,          0, 
927 : multi_skill_041,      23436,      23437,      23438,      23439,          0,          0, 
928 : multi_skill_042,      23440,      23441,      23442,      23443,          0,          0, 
929 : multi_skill_043,      23444,      23445,      23446,      23447,          0,          0, 
930 : multi_skill_044,      23448,      23449,      23450,      23451,          0,          0, 
931 : multi_skill_045,      23452,      23453,      23454,      23455,          0,          0, 
932 : multi_skill_046,      23456,      23457,      23458,      23459,          0,          0, 
933 : multi_skill_047,      23460,      23461,      23462,      23463,          0,          0, 
934 : multi_skill_048,      23464,      23465,      23466,      23467,          0,          0, 
935 : multi_skill_049,      23468,      23469,      23470,      23471,          0,          0, 
936 : multi_skill_050,      23472,      23473,      23474,      23475,          0,          0, 
937 : multi_skill_051,      23476,      23477,      23478,      23479,          0,          0, 
938 : multi_skill_053,      23480,      23481,      23482,      23483,          0,          0, 
939 : multi_skill_054,      23484,      23485,      23486,      23487,          0,          0, 
940 : multi_skill_056,      23488,      23489,      23490,      23491,          0,          0, 
941 : multi_skill_057,      23492,      23493,      23494,      23495,          0,          0, 
942 : multi_skill_059,      23496,      23497,      23498,      23499,          0,          0, 
943 : multi_skill_060,      23500,      23501,      23502,      23503,          0,          0, 
944 : multi_skill_062,      23504,      23505,      23506,      23507,          0,          0, 
945 : multi_skill_063,      23508,      23509,      23510,      23511,          0,          0, 
946 : multi_skill_065,      23512,      23513,      23514,      23515,          0,          0, 
947 : multi_skill_066,      23516,      23517,      23518,      23519,          0,          0, 
948 : multi_skill_068,      23520,      23521,      23522,      23523,          0,          0, 
949 : multi_skill_069,      23524,      23525,      23526,      23527,          0,          0, 
950 : multi_skill_071,      23528,      23529,      23530,      23531,          0,          0, 
951 : multi_skill_072,      23532,      23533,      23534,      23535,          0,          0, 
952 : accessories_necklace_01,      23536,      23537,      23538,      23539,          0,          0, 
953 : accessories_necklace_02,      23540,      23541,      23542,      23543,          0,          0, 
954 : accessories_necklace_03,      23544,      23545,      23546,      23547,          0,          0, 
955 : accessories_necklace_09,      23548,      23549,      23550,      23551,          0,          0, 
956 : accessories_necklace,      23552,      23553,      23554,      23555,          0,          0, 
957 : accessories_necklace,      23556,      23557,      23558,      23559,          0,          0, 
958 : accessories_necklace,      23560,      23561,      23562,      23563,          0,          0, 
959 : accessories_necklace,      23564,      23565,      23566,      23567,          0,          0, 
960 : accessories_necklace,      23568,      23569,      23570,      23571,          0,          0, 
961 : accessories_necklace,      23572,      23573,      23574,      23575,          0,          0, 
962 : accessories_necklace,      23576,      23577,      23578,      23579,          0,          0, 
963 : accessories_necklace,      23580,      23581,      23582,      23583,          0,          0, 
964 : accessories_necklace,      23584,      23585,      23586,      23587,          0,          0, 
965 : accessories_necklace,      23588,      23589,      23590,      23591,          0,          0, 
966 : accessories_necklace,      23592,      23593,      23594,      23595,          0,          0, 
967 : accessories_necklace,      23596,      23597,      23598,      23599,          0,          0, 
968 : accessories_necklace,      23600,      23601,      23602,      23603,          0,          0, 
969 : accessories_necklace,      23604,      23605,      23606,      23607,          0,          0, 
970 : accessories_necklace,      23608,      23609,      23610,      23611,          0,          0, 
971 : accessories_necklace,      23612,      23613,      23614,      23615,          0,          0, 
972 : accessories_necklace,      23616,      23617,      23618,      23619,          0,          0, 
973 : accessories_necklace,      23620,      23621,      23622,      23623,          0,          0, 
974 : accessories_necklace,      23624,      23625,      23626,      23627,          0,          0, 
975 : accessories_necklace,      23628,      23629,      23630,      23631,          0,          0, 
976 : accessories_necklace,      23632,      23633,      23634,      23635,          0,          0, 
977 : accessories_necklace,      23636,      23637,      23638,      23639,          0,          0, 
978 : accessories_necklace,      23640,      23641,      23642,      23643,          0,          0, 
979 : accessories_ring_01,      23644,      23645,      23646,      23647,          0,          0, 
980 : accessories_ring_02,      23648,      23649,      23650,      23651,          0,          0, 
981 : accessories_ring_03,      23652,      23653,      23654,      23655,          0,          0, 
982 : accessories_ring_09,      23656,      23657,      23658,      23659,          0,          0, 
983 : accessories_ring,      23660,      23661,      23662,      23663,          0,          0, 
984 : accessories_ring,      23664,      23665,      23666,      23667,          0,          0, 
985 : accessories_ring,      23668,      23669,      23670,      23671,          0,          0, 
986 : accessories_ring,      23672,      23673,      23674,      23675,          0,          0, 
987 : accessories_ring,      23676,      23677,      23678,      23679,          0,          0, 
988 : accessories_ring,      23680,      23681,      23682,      23683,          0,          0, 
989 : accessories_ring,      23684,      23685,      23686,      23687,          0,          0, 
990 : accessories_ring,      23688,      23689,      23690,      23691,          0,          0, 
991 : accessories_ring,      23692,      23693,      23694,      23695,          0,          0, 
992 : accessories_ring,      23696,      23697,      23698,      23699,          0,          0, 
993 : accessories_ring,      23700,      23701,      23702,      23703,          0,          0, 
994 : accessories_ring,      23704,      23705,      23706,      23707,          0,          0, 
995 : accessories_ring,      23708,      23709,      23710,      23711,          0,          0, 
996 : accessories_ring,      23712,      23713,      23714,      23715,          0,          0, 
997 : accessories_ring,      23716,      23717,      23718,      23719,          0,          0, 
998 : accessories_ring,      23720,      23721,      23722,      23723,          0,          0, 
999 : accessories_ring,      23724,      23725,      23726,      23727,          0,          0, 
1000 : accessories_ring,      23728,      23729,      23730,      23731,          0,          0, 
1001 : accessories_ring,      23732,      23733,      23734,      23735,          0,          0, 
1002 : accessories_ring,      23736,      23737,      23738,      23739,          0,          0, 
1003 : accessories_ring,      23740,      23741,      23742,      23743,          0,          0, 
1004 : accessories_ring,      23744,      23745,      23746,      23747,          0,          0, 
1005 : accessories_ring,      23748,      23749,      23750,      23751,          0,          0, 
1006 : accessories_ring,      23752,      23753,      23754,      23755,          0,          0, 
1007 : accessories_ring,      23756,      23757,      23758,      23759,          0,          0, 
1008 : accessories_ring,      23760,      23761,      23762,      23763,          0,          0, 
1009 : accessories_bangle_01,      23764,      23765,      23766,      23767,          0,          0, 
1010 : accessories_bangle_02,      23768,      23769,      23770,      23771,          0,          0, 
1011 : accessories_bangle_03,      23772,      23773,      23774,      23775,          0,          0, 
1012 : accessories_bangle_09,      23776,      23777,      23778,      23779,          0,          0, 
1013 : accessories_bangle,      23780,      23781,      23782,      23783,          0,          0, 
1014 : accessories_bangle,      23784,      23785,      23786,      23787,          0,          0, 
1015 : accessories_bangle,      23788,      23789,      23790,      23791,          0,          0, 
1016 : accessories_bangle,      23792,      23793,      23794,      23795,          0,          0, 
1017 : accessories_bangle,      23796,      23797,      23798,      23799,          0,          0, 
1018 : accessories_bangle,      23800,      23801,      23802,      23803,          0,          0, 
1019 : accessories_bangle,      23804,      23805,      23806,      23807,          0,          0, 
1020 : accessories_bangle,      23808,      23809,      23810,      23811,          0,          0, 
1021 : accessories_bangle,      23812,      23813,      23814,      23815,          0,          0, 
1022 : accessories_bangle,      23816,      23817,      23818,      23819,          0,          0, 
1023 : accessories_bangle,      23820,      23821,      23822,      23823,          0,          0, 
1024 : accessories_bangle,      23824,      23825,      23826,      23827,          0,          0, 
1025 : accessories_bangle,      23828,      23829,      23830,      23831,          0,          0, 
1026 : accessories_bangle,      23832,      23833,      23834,      23835,          0,          0, 
1027 : accessories_bangle,      23836,      23837,      23838,      23839,          0,          0, 
1028 : accessories_bangle,      23840,      23841,      23842,      23843,          0,          0, 
1029 : accessories_bangle,      23844,      23845,      23846,      23847,          0,          0, 
1030 : accessories_bangle,      23848,      23849,      23850,      23851,          0,          0, 
1031 : accessories_bangle,      23852,      23853,      23854,      23855,          0,          0, 
1032 : accessories_bangle,      23856,      23857,      23858,      23859,          0,          0, 
1033 : accessories_bangle,      23860,      23861,      23862,      23863,          0,          0, 
1034 : accessories_bangle,      23864,      23865,      23866,      23867,          0,          0, 
1035 : accessories_bangle,      23868,      23869,      23870,      23871,          0,          0, 
1036 : accessories_bangle,      23872,      23873,      23874,      23875,          0,          0, 
1037 : accessories_bangle,      23876,      23877,      23878,      23879,          0,          0, 
1038 : accessories_bangle,      23880,      23881,      23882,      23883,          0,          0, 
1039 : accessories_earring_01,      23884,      23885,      23886,      23887,          0,          0, 
1040 : accessories_earring_02,      23888,      23889,      23890,      23891,          0,          0, 
1041 : accessories_earring_03,      23892,      23893,      23894,      23895,          0,          0, 
1042 : accessories_earring_09,      23896,      23897,      23898,      23899,          0,          0, 
1043 : accessories_earring,      23900,      23901,      23902,      23903,          0,          0, 
1044 : accessories_earring,      23904,      23905,      23906,      23907,          0,          0, 
1045 : accessories_earring,      23908,      23909,      23910,      23911,          0,          0, 
1046 : accessories_earring,      23912,      23913,      23914,      23915,          0,          0, 
1047 : accessories_earring,      23916,      23917,      23918,      23919,          0,          0, 
1048 : accessories_earring,      23920,      23921,      23922,      23923,          0,          0, 
1049 : accessories_earring,      23924,      23925,      23926,      23927,          0,          0, 
1050 : accessories_earring,      23928,      23929,      23930,      23931,          0,          0, 
1051 : accessories_earring,      23932,      23933,      23934,      23935,          0,          0, 
1052 : accessories_earring,      23936,      23937,      23938,      23939,          0,          0, 
1053 : accessories_earring,      23940,      23941,      23942,      23943,          0,          0, 
1054 : accessories_earring,      23944,      23945,      23946,      23947,          0,          0, 
1055 : accessories_earring,      23948,      23949,      23950,      23951,          0,          0, 
1056 : accessories_earring,      23952,      23953,      23954,      23955,          0,          0, 
1057 : accessories_earring,      23956,      23957,      23958,      23959,          0,          0, 
1058 : accessories_earring,      23960,      23961,      23962,      23963,          0,          0, 
1059 : accessories_earring,      23964,      23965,      23966,      23967,          0,          0, 
1060 : accessories_earring,      23968,      23969,      23970,      23971,          0,          0, 
1061 : accessories_earring,      23972,      23973,      23974,      23975,          0,          0, 
1062 : accessories_earring,      23976,      23977,      23978,      23979,          0,          0, 
1063 : accessories_earring,      23980,      23981,      23982,      23983,          0,          0, 
1064 : accessories_earring,      23984,      23985,      23986,      23987,          0,          0, 
1065 : accessories_earring,      23988,      23989,      23990,      23991,          0,          0, 
1066 : accessories_earring,      23992,      23993,      23994,      23995,          0,          0, 
1067 : accessories_earring,      23996,      23997,      23998,      23999,          0,          0, 
1068 : accessories_earring,      24000,      24001,      24002,      24003,          0,          0, 
1069 : accessories_earring,      24004,      24005,      24006,      24007,          0,          0, 
1070 : accessories_earring,      24008,      24009,      24010,      24011,          0,          0, 
1071 : accessories_belt_01,      24012,      24013,      24014,      24015,          0,          0, 
1072 : accessories_belt_02,      24016,      24017,      24018,      24019,          0,          0, 
1073 : accessories_belt_03,      24020,      24021,      24022,      24023,          0,          0, 
1074 : accessories_belt,      24024,      24025,      24026,      24027,          0,          0, 
1075 : accessories_belt,      24028,      24029,      24030,      24031,          0,          0, 
1076 : accessories_belt,      24032,      24033,      24034,      24035,          0,          0, 
1077 : accessories_belt,      24036,      24037,      24038,      24039,          0,          0, 
1078 : accessories_belt,      24040,      24041,      24042,      24043,          0,          0, 
1079 : accessories_belt,      24044,      24045,      24046,      24047,          0,          0, 
1080 : accessories_belt,      24048,      24049,      24050,      24051,          0,          0, 
1081 : accessories_belt,      24052,      24053,      24054,      24055,          0,          0, 
1082 : accessories_belt,      24056,      24057,      24058,      24059,          0,          0, 
1083 : accessories_belt,      24060,      24061,      24062,      24063,          0,          0, 
1084 : accessories_belt,      24064,      24065,      24066,      24067,          0,          0, 
1085 : accessories_belt,      24068,      24069,      24070,      24071,          0,          0, 
1086 : accessories_belt,      24072,      24073,      24074,      24075,          0,          0, 
1087 : accessories_belt,      24076,      24077,      24078,      24079,          0,          0, 
1088 : accessories_belt,      24080,      24081,      24082,      24083,          0,          0, 
1089 : accessories_belt,      24084,      24085,      24086,      24087,          0,          0, 
1090 : accessories_belt,      24088,      24089,      24090,      24091,          0,          0, 
1091 : accessories_belt,      24092,      24093,      24094,      24095,          0,          0, 
1092 : accessories_belt,      24096,      24097,      24098,      24099,          0,          0, 
1093 : accessories_belt,      24100,      24101,      24102,      24103,          0,          0, 
1094 : accessories_belt,      24104,      24105,      24106,      24107,          0,          0, 
1095 : accessories_belt,      24108,      24109,      24110,      24111,          0,          0, 
1096 : accessories_anklet_01,      24112,      24113,      24114,      24115,          0,          0, 
1097 : accessories_anklet_02,      24116,      24117,      24118,      24119,          0,          0, 
1098 : accessories_anklet_03,      24120,      24121,      24122,      24123,          0,          0, 
1099 : accessories_anklet_09,      24124,      24125,      24126,      24127,          0,          0, 
1100 : accessories_anklet,      24128,      24129,      24130,      24131,          0,          0, 
1101 : accessories_anklet,      24132,      24133,      24134,      24135,          0,          0, 
1102 : accessories_anklet,      24136,      24137,      24138,      24139,          0,          0, 
1103 : accessories_anklet,      24140,      24141,      24142,      24143,          0,          0, 
1104 : accessories_anklet,      24144,      24145,      24146,      24147,          0,          0, 
1105 : accessories_anklet,      24148,      24149,      24150,      24151,          0,          0, 
1106 : accessories_anklet,      24152,      24153,      24154,      24155,          0,          0, 
1107 : accessories_anklet,      24156,      24157,      24158,      24159,          0,          0, 
1108 : accessories_anklet,      24160,      24161,      24162,      24163,          0,          0, 
1109 : accessories_anklet,      24164,      24165,      24166,      24167,          0,          0, 
1110 : accessories_anklet,      24168,      24169,      24170,      24171,          0,          0, 
1111 : accessories_anklet,      24172,      24173,      24174,      24175,          0,          0, 
1112 : accessories_anklet,      24176,      24177,      24178,      24179,          0,          0, 
1113 : accessories_anklet,      24180,      24181,      24182,      24183,          0,          0, 
1114 : accessories_anklet,      24184,      24185,      24186,      24187,          0,          0, 
1115 : accessories_anklet,      24188,      24189,      24190,      24191,          0,          0, 
1116 : accessories_anklet,      24192,      24193,      24194,      24195,          0,          0, 
