           km_, km_StrNo_text, km_window_type, km_font_type, 
1018 :       Barl,       2454,          0,          0, 
1019 :       Barl,       2455,          0,          0, 
1020 :     Agares,       2456,          0,          0, 
1021 :     Agares,       2457,          0,          0, 
1022 : shield_s_WSG010_normal,       2458,          0,          0, 
1023 : shield_s_WSG010_battle,       2459,          0,          0, 
1024 : shield_s_WSG010_warriors,       2460,          0,          0, 
1025 : shield_s_WSG010_brave,       2461,          0,          0, 
1026 : shield_s_WSG010_elite,       2462,          0,          0, 
1027 : shield_s_WSG010_champion,       2463,          0,          0, 
1028 : shield_s_WSG010_warload,       2464,          0,          0, 
1029 : shield_s_WSG010_divine,       2465,          0,          0, 
1030 : shield_s_WSG010_dragon,       2466,          0,          0, 
1031 : shield_s_WSG010_crystal,       2467,          0,          0, 
1032 : shield_s_WSG010_damascus,       2468,          0,          0, 
1033 : shield_s_WSG010_antique,       2469,          0,          0, 
1034 : shield_s_WSG020_normal,       2470,          0,          0, 
1035 : shield_s_WSG020_quality,       2471,          0,          0, 
1036 : shield_s_WSG020_fine,       2472,          0,          0, 
1037 : shield_s_WSG020_slash,       2473,          0,          0, 
1038 : shield_s_WSG020_blow,       2474,          0,          0, 
1039 : shield_s_WSG020_maul,       2475,          0,          0, 
1040 : shield_s_WSG020_thrust,       2476,          0,          0, 
1041 : shield_s_WSG020_antique,       2477,          0,          0, 
1042 : shield_s_uniq_01,       2478,          0,          0, 
1043 : shield_s_uniq_02,       2479,          0,          0, 
1044 : shield_s_uniq_03,       2480,          0,          0, 
1045 : shield_m_WMG010_normal,       2481,          0,          0, 
1046 : shield_m_WMG010_battle,       2482,          0,          0, 
1047 : shield_m_WMG010_warriors,       2483,          0,          0, 
1048 : shield_m_WMG010_brave,       2484,          0,          0, 
1049 : shield_m_WMG010_elite,       2485,          0,          0, 
1050 : shield_m_WMG010_champion,       2486,          0,          0, 
1051 : shield_m_WMG010_warload,       2487,          0,          0, 
1052 : shield_m_WMG010_divine,       2488,          0,          0, 
1053 : shield_m_WMG010_dragon,       2489,          0,          0, 
1054 : shield_m_WMG010_crystal,       2490,          0,          0, 
1055 : shield_m_WMG010_damascus,       2491,          0,          0, 
1056 : shield_m_WMG010_antique,       2492,          0,          0, 
1057 : shield_m_WMG020_normal,       2493,          0,          0, 
1058 : shield_m_WMG020_battle,       2494,          0,          0, 
1059 : shield_m_WMG020_warriors,       2495,          0,          0, 
1060 : shield_m_WMG020_brave,       2496,          0,          0, 
1061 : shield_m_WMG020_elite,       2497,          0,          0, 
1062 : shield_m_WMG020_champion,       2498,          0,          0, 
1063 : shield_m_WMG020_warload,       2499,          0,          0, 
1064 : shield_m_WMG020_divine,       2500,          0,          0, 
1065 : shield_m_WMG020_dragon,       2501,          0,          0, 
1066 : shield_m_WMG020_crystal,       2502,          0,          0, 
1067 : shield_m_WMG020_damascus,       2503,          0,          0, 
1068 : shield_m_WMG020_antique,       2504,          0,          0, 
1069 : shield_m_WMG030_normal,       2505,          0,          0, 
1070 : shield_m_WMG030_quality,       2506,          0,          0, 
1071 : shield_m_WMG030_fine,       2507,          0,          0, 
1072 : shield_m_WMG030_fire,       2508,          0,          0, 
1073 : shield_m_WMG030_thunder,       2509,          0,          0, 
1074 : shield_m_WMG030_ice,       2510,          0,          0, 
1075 : shield_m_WMG030_acid,       2511,          0,          0, 
1076 : shield_m_WMG030_poison,       2512,          0,          0, 
1077 : shield_m_WMG030_defense,       2513,          0,          0, 
1078 : shield_m_WMG030_reflect,       2514,          0,          0, 
1079 : shield_m_WMG030_antique,       2515,          0,          0, 
1080 : shield_m_uniq_01,       2516,          0,          0, 
1081 : shield_m_uniq_02,       2517,          0,          0, 
1082 : shield_m_uniq_03,       2518,          0,          0, 
1083 : shield_m_uniq_04,       2519,          0,          0, 
1084 : shield_m_uniq_05,       2520,          0,          0, 
1085 : shield_m_uniq_06,       2521,          0,          0, 
1086 : shield_l_WLG010_normal,       2522,          0,          0, 
1087 : shield_l_WLG010_battle,       2523,          0,          0, 
1088 : shield_l_WLG010_warriors,       2524,          0,          0, 
1089 : shield_l_WLG010_brave,       2525,          0,          0, 
1090 : shield_l_WLG010_elite,       2526,          0,          0, 
1091 : shield_l_WLG010_champion,       2527,          0,          0, 
1092 : shield_l_WLG010_warload,       2528,          0,          0, 
1093 : shield_l_WLG010_divine,       2529,          0,          0, 
1094 : shield_l_WLG010_dragon,       2530,          0,          0, 
1095 : shield_l_WLG010_crystal,       2531,          0,          0, 
1096 : shield_l_WLG010_damascus,       2532,          0,          0, 
1097 : shield_l_WLG010_antique,       2533,          0,          0, 
1098 : shield_l_WLG030_normal,       2534,          0,          0, 
1099 : shield_l_WLG030_battle,       2535,          0,          0, 
1100 : shield_l_WLG030_warriors,       2536,          0,          0, 
1101 : shield_l_WLG030_brave,       2537,          0,          0, 
1102 : shield_l_WLG030_elite,       2538,          0,          0, 
1103 : shield_l_WLG030_champion,       2539,          0,          0, 
1104 : shield_l_WLG030_warload,       2540,          0,          0, 
1105 : shield_l_WLG030_divine,       2541,          0,          0, 
1106 : shield_l_WLG030_dragon,       2542,          0,          0, 
1107 : shield_l_WLG030_crystal,       2543,          0,          0, 
1108 : shield_l_WLG030_damascus,       2544,          0,          0, 
1109 : shield_l_WLG030_antique,       2545,          0,          0, 
1110 : shield_l_WLG020_normal,       2546,          0,          0, 
1111 : shield_l_WLG020_quality,       2547,          0,          0, 
1112 : shield_l_WLG020_fine,       2548,          0,          0, 
1113 : shield_l_WLG020_slash,       2549,          0,          0, 
1114 : shield_l_WLG020_blow,       2550,          0,          0, 
1115 : shield_l_WLG020_maul,       2551,          0,          0, 
1116 : shield_l_WLG020_thrust,       2552,          0,          0, 
1117 : shield_l_WLG020_antique,       2553,          0,          0, 
1118 : shield_l_uniq_01,       2554,          0,          0, 
1119 : shield_l_uniq_02,       2555,          0,          0, 
1120 : shield_l_uniq_03,       2556,          0,          0, 
1121 : shield_l_uniq_04,       2557,          0,          0, 
1122 : shield_l_uniq_05,       2558,          0,          0, 
1123 : shield_l_uniq_06,       2559,          0,          0, 
1124 : shield_x_WXG010_normal,       2560,          0,          0, 
1125 : shield_x_WXG010_battle,       2561,          0,          0, 
1126 : shield_x_WXG010_warriors,       2562,          0,          0, 
1127 : shield_x_WXG010_brave,       2563,          0,          0, 
1128 : shield_x_WXG010_elite,       2564,          0,          0, 
1129 : shield_x_WXG010_champion,       2565,          0,          0, 
1130 : shield_x_WXG010_warload,       2566,          0,          0, 
1131 : shield_x_WXG010_divine,       2567,          0,          0, 
1132 : shield_x_WXG010_dragon,       2568,          0,          0, 
1133 : shield_x_WXG010_crystal,       2569,          0,          0, 
1134 : shield_x_WXG010_damascus,       2570,          0,          0, 
1135 : shield_x_WXG010_antique,       2571,          0,          0, 
1136 : shield_x_WXG020_normal,       2572,          0,          0, 
1137 : shield_x_WXG020_quality,       2573,          0,          0, 
1138 : shield_x_WXG020_fine,       2574,          0,          0, 
1139 : shield_x_WXG020_fire,       2575,          0,          0, 
1140 : shield_x_WXG020_thunder,       2576,          0,          0, 
1141 : shield_x_WXG020_ice,       2577,          0,          0, 
1142 : shield_x_WXG020_acid,       2578,          0,          0, 
1143 : shield_x_WXG020_poison,       2579,          0,          0, 
1144 : shield_x_WXG020_defense,       2580,          0,          0, 
1145 : shield_x_WXG020_reflect,       2581,          0,          0, 
1146 : shield_x_WXG020_antique,       2582,          0,          0, 
1147 : shield_x_uniq_01,       2583,          0,          0, 
1148 : shield_x_uniq_02,       2584,          0,          0, 
1149 : accessories_necklace_01,       2585,          0,          0, 
1150 : accessories_necklace_02,       2586,          0,          0, 
1151 : accessories_necklace_03,       2587,          0,          0, 
1152 : accessories_necklace_09,       2588,          0,          0, 
1153 : accessories_necklace,       2589,          0,          0, 
1154 : accessories_necklace,       2590,          0,          0, 
1155 : accessories_necklace,       2591,          0,          0, 
1156 : accessories_necklace,       2592,          0,          0, 
1157 : accessories_necklace,       2593,          0,          0, 
1158 : accessories_necklace,       2594,          0,          0, 
1159 : accessories_necklace,       2595,          0,          0, 
1160 : accessories_necklace,       2596,          0,          0, 
1161 : accessories_necklace,       2597,          0,          0, 
1162 : accessories_necklace,       2598,          0,          0, 
1163 : accessories_necklace,       2599,          0,          0, 
1164 : accessories_necklace,       2600,          0,          0, 
1165 : accessories_necklace,       2601,          0,          0, 
1166 : accessories_necklace,       2602,          0,          0, 
1167 : accessories_necklace,       2603,          0,          0, 
1168 : accessories_necklace,       2604,          0,          0, 
1169 : accessories_necklace,       2605,          0,          0, 
1170 : accessories_necklace,       2606,          0,          0, 
1171 : accessories_necklace,       2607,          0,          0, 
1172 : accessories_necklace,       2608,          0,          0, 
1173 : accessories_necklace,       2609,          0,          0, 
1174 : accessories_necklace,       2610,          0,          0, 
1175 : accessories_necklace,       2611,          0,          0, 
1176 : accessories_ring_01,       2612,          0,          0, 
1177 : accessories_ring_02,       2613,          0,          0, 
1178 : accessories_ring_03,       2614,          0,          0, 
1179 : accessories_ring_09,       2615,          0,          0, 
1180 : accessories_ring,       2616,          0,          0, 
1181 : accessories_ring,       2617,          0,          0, 
1182 : accessories_ring,       2618,          0,          0, 
1183 : accessories_ring,       2619,          0,          0, 
1184 : accessories_ring,       2620,          0,          0, 
1185 : accessories_ring,       2621,          0,          0, 
1186 : accessories_ring,       2622,          0,          0, 
1187 : accessories_ring,       2623,          0,          0, 
1188 : accessories_ring,       2624,          0,          0, 
1189 : accessories_ring,       2625,          0,          0, 
1190 : accessories_ring,       2626,          0,          0, 
1191 : accessories_ring,       2627,          0,          0, 
1192 : accessories_ring,       2628,          0,          0, 
1193 : accessories_ring,       2629,          0,          0, 
1194 : accessories_ring,       2630,          0,          0, 
1195 : accessories_ring,       2631,          0,          0, 
1196 : accessories_ring,       2632,          0,          0, 
1197 : accessories_ring,       2633,          0,          0, 
1198 : accessories_ring,       2634,          0,          0, 
1199 : accessories_ring,       2635,          0,          0, 
1200 : accessories_ring,       2636,          0,          0, 
1201 : accessories_ring,       2637,          0,          0, 
1202 : accessories_ring,       2638,          0,          0, 
1203 : accessories_ring,       2639,          0,          0, 
1204 : accessories_ring,       2640,          0,          0, 
1205 : accessories_ring,       2641,          0,          0, 
1206 : accessories_bangle_01,       2642,          0,          0, 
1207 : accessories_bangle_02,       2643,          0,          0, 
1208 : accessories_bangle_03,       2644,          0,          0, 
1209 : accessories_bangle_09,       2645,          0,          0, 
1210 : accessories_bangle,       2646,          0,          0, 
1211 : accessories_bangle,       2647,          0,          0, 
1212 : accessories_bangle,       2648,          0,          0, 
1213 : accessories_bangle,       2649,          0,          0, 
1214 : accessories_bangle,       2650,          0,          0, 
1215 : accessories_bangle,       2651,          0,          0, 
1216 : accessories_bangle,       2652,          0,          0, 
1217 : accessories_bangle,       2653,          0,          0, 
1218 : accessories_bangle,       2654,          0,          0, 
1219 : accessories_bangle,       2655,          0,          0, 
1220 : accessories_bangle,       2656,          0,          0, 
1221 : accessories_bangle,       2657,          0,          0, 
1222 : accessories_bangle,       2658,          0,          0, 
1223 : accessories_bangle,       2659,          0,          0, 
1224 : accessories_bangle,       2660,          0,          0, 
1225 : accessories_bangle,       2661,          0,          0, 
1226 : accessories_bangle,       2662,          0,          0, 
1227 : accessories_bangle,       2663,          0,          0, 
1228 : accessories_bangle,       2664,          0,          0, 
1229 : accessories_bangle,       2665,          0,          0, 
1230 : accessories_bangle,       2666,          0,          0, 
1231 : accessories_bangle,       2667,          0,          0, 
1232 : accessories_bangle,       2668,          0,          0, 
1233 : accessories_bangle,       2669,          0,          0, 
1234 : accessories_bangle,       2670,          0,          0, 
1235 : accessories_bangle,       2671,          0,          0, 
1236 : accessories_earring_01,       2672,          0,          0, 
1237 : accessories_earring_02,       2673,          0,          0, 
1238 : accessories_earring_03,       2674,          0,          0, 
1239 : accessories_earring_09,       2675,          0,          0, 
1240 : accessories_earring,       2676,          0,          0, 
1241 : accessories_earring,       2677,          0,          0, 
1242 : accessories_earring,       2678,          0,          0, 
1243 : accessories_earring,       2679,          0,          0, 
1244 : accessories_earring,       2680,          0,          0, 
1245 : accessories_earring,       2681,          0,          0, 
1246 : accessories_earring,       2682,          0,          0, 
1247 : accessories_earring,       2683,          0,          0, 
1248 : accessories_earring,       2684,          0,          0, 
1249 : accessories_earring,       2685,          0,          0, 
1250 : accessories_earring,       2686,          0,          0, 
1251 : accessories_earring,       2687,          0,          0, 
1252 : accessories_earring,       2688,          0,          0, 
1253 : accessories_earring,       2689,          0,          0, 
1254 : accessories_earring,       2690,          0,          0, 
1255 : accessories_earring,       2691,          0,          0, 
1256 : accessories_earring,       2692,          0,          0, 
1257 : accessories_earring,       2693,          0,          0, 
1258 : accessories_earring,       2694,          0,          0, 
1259 : accessories_earring,       2695,          0,          0, 
1260 : accessories_earring,       2696,          0,          0, 
1261 : accessories_earring,       2697,          0,          0, 
1262 : accessories_earring,       2698,          0,          0, 
1263 : accessories_earring,       2699,          0,          0, 
1264 : accessories_earring,       2700,          0,          0, 
1265 : accessories_earring,       2701,          0,          0, 
1266 : accessories_earring,       2702,          0,          0, 
1267 : accessories_earring,       2703,          0,          0, 
1268 : accessories_belt_01,       2704,          0,          0, 
1269 : accessories_belt_02,       2705,          0,          0, 
1270 : accessories_belt_03,       2706,          0,          0, 
1271 : accessories_belt,       2707,          0,          0, 
1272 : accessories_belt,       2708,          0,          0, 
1273 : accessories_belt,       2709,          0,          0, 
1274 : accessories_belt,       2710,          0,          0, 
1275 : accessories_belt,       2711,          0,          0, 
1276 : accessories_belt,       2712,          0,          0, 
1277 : accessories_belt,       2713,          0,          0, 
1278 : accessories_belt,       2714,          0,          0, 
1279 : accessories_belt,       2715,          0,          0, 
1280 : accessories_belt,       2716,          0,          0, 
1281 : accessories_belt,       2717,          0,          0, 
1282 : accessories_belt,       2718,          0,          0, 
1283 : accessories_belt,       2719,          0,          0, 
1284 : accessories_belt,       2720,          0,          0, 
1285 : accessories_belt,       2721,          0,          0, 
1286 : accessories_belt,       2722,          0,          0, 
1287 : accessories_belt,       2723,          0,          0, 
1288 : accessories_belt,       2724,          0,          0, 
1289 : accessories_belt,       2725,          0,          0, 
1290 : accessories_belt,       2726,          0,          0, 
1291 : accessories_belt,       2727,          0,          0, 
1292 : accessories_belt,       2728,          0,          0, 
1293 : accessories_anklet_01,       2729,          0,          0, 
1294 : accessories_anklet_02,       2730,          0,          0, 
1295 : accessories_anklet_03,       2731,          0,          0, 
1296 : accessories_anklet_09,       2732,          0,          0, 
1297 : accessories_anklet,       2733,          0,          0, 
1298 : accessories_anklet,       2734,          0,          0, 
1299 : accessories_anklet,       2735,          0,          0, 
1300 : accessories_anklet,       2736,          0,          0, 
1301 : accessories_anklet,       2737,          0,          0, 
1302 : accessories_anklet,       2738,          0,          0, 
1303 : accessories_anklet,       2739,          0,          0, 
1304 : accessories_anklet,       2740,          0,          0, 
1305 : accessories_anklet,       2741,          0,          0, 
1306 : accessories_anklet,       2742,          0,          0, 
1307 : accessories_anklet,       2743,          0,          0, 
1308 : accessories_anklet,       2744,          0,          0, 
1309 : accessories_anklet,       2745,          0,          0, 
1310 : accessories_anklet,       2746,          0,          0, 
1311 : accessories_anklet,       2747,          0,          0, 
1312 : accessories_anklet,       2748,          0,          0, 
1313 : accessories_anklet,       2749,          0,          0, 
1314 : accessories_anklet,       2750,          0,          0, 
1315 : accessories_anklet,       2751,          0,          0, 
1316 : accessories_anklet,       2752,          0,          0, 
1317 : accessories_anklet,       2753,          0,          0, 
1318 : accessories_amulet_01,       2754,          0,          0, 
1319 : accessories_amulet_02,       2755,          0,          0, 
1320 : accessories_amulet_03,       2756,          0,          0, 
1321 : accessories_amulet_09,       2757,          0,          0, 
1322 : accessories_amulet,       2758,          0,          0, 
1323 : accessories_amulet,       2759,          0,          0, 
1324 : accessories_amulet,       2760,          0,          0, 
1325 : accessories_amulet,       2761,          0,          0, 
1326 : accessories_amulet,       2762,          0,          0, 
1327 : accessories_amulet,       2763,          0,          0, 
1328 : accessories_amulet,       2764,          0,          0, 
1329 : accessories_amulet,       2765,          0,          0, 
1330 : accessories_amulet,       2766,          0,          0, 
1331 : accessories_amulet,       2767,          0,          0, 
1332 : accessories_amulet,       2768,          0,          0, 
1333 : accessories_amulet,       2769,          0,          0, 
1334 : accessories_amulet,       2770,          0,          0, 
1335 : accessories_amulet,       2771,          0,          0, 
1336 : accessories_amulet,       2772,          0,          0, 
1337 : accessories_amulet,       2773,          0,          0, 
1338 : accessories_amulet,       2774,          0,          0, 
1339 : accessories_amulet,       2775,          0,          0, 
1340 : accessories_amulet,       2776,          0,          0, 
1341 : accessories_jewel,       2777,          0,          0, 
1342 : accessories_jewel,       2778,          0,          0, 
1343 : accessories_jewel,       2779,          0,          0, 
1344 : accessories_jewel,       2780,          0,          0, 
1345 : accessories_jewel,       2781,          0,          0, 
1346 : accessories_jewel,       2782,          0,          0, 
1347 : accessories_jewel,       2783,          0,          0, 
1348 : accessories_jewel,       2784,          0,          0, 
1349 : accessories_jewel,       2785,          0,          0, 
1350 : accessories_etc,       2786,          0,          0, 
1351 : accessories_etc,       2787,          0,          0, 
1352 : accessories_etc,       2788,          0,          0, 
1353 : accessories_etc,       2789,          0,          0, 
1354 : accessories_etc,       2790,          0,          0, 
1355 : accessories_etc,       2791,          0,          0, 
1356 : accessories_etc,       2792,          0,          0, 
1357 : accessories_etc,       2793,          0,          0, 
1358 : accessories_etc,       2794,          0,          0, 
1359 : accessories_etc,       2795,          0,          0, 
1360 : accessories_etc,       2796,          0,          0, 
1361 : accessories_etc,       2797,          0,          0, 
1362 : accessories_etc,       2798,          0,          0, 
1363 : accessories_etc,       2799,          0,          0, 
1364 : mons_attack_type_01_01,       2800,          0,          0, 
1365 : mons_attack_type_02_01,       2801,          0,          0, 
1366 : mons_attack_type_03_01,       2802,          0,          0, 
1367 : mons_attack_type_04_01,       2803,          0,          0, 
1368 : mons_attack_type_05_01,       2804,          0,          0, 
1369 : mons_attack_type_06_01,       2805,          0,          0, 
1370 : ex_uniq_mons_snievan,       2806,          0,          0, 
1371 : ex_uniq_mons_snievan,       2807,          0,          0, 
1372 : ex_uniq_mons_snievan,       2808,          0,          0, 
1373 : ex_uniq_mons_zuido__,       2809,          0,          0, 
1374 : ex_uniq_mons_zuido__,       2810,          0,          0, 
1375 : ex_uniq_mons_zuido__,       2811,          0,          0, 
1376 : ex_uniq_mons_ludope_,       2812,          0,          0, 
1377 : ex_uniq_mons_ludope_,       2813,          0,          0, 
1378 : ex_uniq_mons_ludope_,       2814,          0,          0, 
1379 : ex_uniq_mons_hannah_,       2815,          0,          0, 
1380 : ex_uniq_mons_hannah_,       2816,          0,          0, 
1381 : ex_uniq_mons_hannah_,       2817,          0,          0, 
1382 : ex_uniq_mons_milton_,       2818,          0,          0, 
1383 : ex_uniq_mons_milton_,       2819,          0,          0, 
1384 : ex_uniq_mons_milton_,       2820,          0,          0, 
1385 : ex_uniq_mons_hinnah_,       2821,          0,          0, 
1386 : ex_uniq_mons_hinnah_,       2822,          0,          0, 
1387 : ex_uniq_mons_hinnah_,       2823,          0,          0, 
1388 : ex_uniq_mons_young__,       2824,          0,          0, 
1389 : ex_uniq_mons_young__,       2825,          0,          0, 
1390 : ex_uniq_mons_young__,       2826,          0,          0, 
1391 : ex_uniq_kirunea,       2827,          0,          0, 
1392 : ex_uniq_valeria_heart,       2828,          0,          0, 

