           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
518 : RECORDING_SECTION_Guitars_02,      50568,      50569,      50570,      50571,          0,          0, 
519 : RECORDING_SECTION_Electric_Guiter,      50572,      50573,      50574,      50575,          0,          0, 
520 : RECORDING_SECTION_Electric_Guiter_01,      50576,      50577,      50578,      50579,          0,          0, 
521 : RECORDING_SECTION_Bass,      50580,      50581,      50582,      50583,          0,          0, 
522 : RECORDING_SECTION_Bass_01,      50584,      50585,      50586,      50587,          0,          0, 
523 : RECORDING_SECTION_Drums,      50588,      50589,      50590,      50591,          0,          0, 
524 : RECORDING_SECTION_Drums_01,      50592,      50593,      50594,      50595,          0,          0, 
525 : RECORDING_SECTION_Chorus,      50596,      50597,      50598,      50599,          0,          0, 
526 : RECORDING_SECTION_Chorus_01,      50600,      50601,      50602,      50603,          0,          0, 
527 : RECORDING_SECTION_Chorus_02,      50604,      50605,      50606,      50607,          0,          0, 
528 : RECORDING_SECTION_Chorus_03,      50608,      50609,      50610,      50611,          0,          0, 
529 : RECORDING_SECTION_Chorus_04,      50612,      50613,      50614,      50615,          0,          0, 
530 : RECORDING_SECTION_Chorus_05,      50616,      50617,      50618,      50619,          0,          0, 
531 : RECORDING_SECTION_Chorus_06,      50620,      50621,      50622,      50623,          0,          0, 
532 : RECORDING_SECTION_Chorus_07,      50624,      50625,      50626,      50627,          0,          0, 
533 : RECORDING_SECTION_Chorus_08,      50628,      50629,      50630,      50631,          0,          0, 
534 : RECORDING_SECTION_Chorus_09,      50632,      50633,      50634,      50635,          0,          0, 
535 : RECORDING_SECTION_Chorus,      50636,      50637,      50638,      50639,          0,          0, 
536 : RECORDING_SECTION_Chorus,      50640,      50641,      50642,      50643,          0,          0, 
537 : RECORDING_SECTION_Chorus,      50644,      50645,      50646,      50647,          0,          0, 
538 : RECORDING_SECTION_Chorus,      50648,      50649,      50650,      50651,          0,          0, 
539 : RECORDING_SECTION_Chorus,      50652,      50653,      50654,      50655,          0,          0, 
540 : RECORDING_SECTION_Chorus,      50656,      50657,      50658,      50659,          0,          0, 
541 : RECORDING_SECTION_Chorus,      50660,      50661,      50662,      50663,          0,          0, 
542 : Recording_Mixing_Studio,      50664,      50665,      50666,      50667,          0,          0, 
543 : Recording_Mixing_Studio_01,      50668,      50669,      50670,      50671,          0,          0, 
544 : Recording_Mixing_Studio_02,      50672,      50673,      50674,      50675,          0,          0, 
545 : RECORDING_SECTION_Recording_Mixing_Engineer,      50676,      50677,      50678,      50679,          0,          0, 
546 : RECORDING_SECTION_Recording_Mixing_Engineer_01,      50680,      50681,      50682,      50683,          0,          0, 
547 : RECORDING_SECTION_Assistant_Engineers,      50684,      50685,      50686,      50687,          0,          0, 
548 : RECORDING_SECTION_Assistant_Engineers_01,      50688,      50689,      50690,      50691,          0,          0, 
549 : RECORDING_SECTION_Assistant_Engineers_02,      50692,      50693,      50694,      50695,          0,          0, 
550 : RECORDING_SECTION_Recording_Studio,      50696,      50697,      50698,      50699,          0,          0, 
551 : RECORDING_SECTION_Recording_Studio_01,      50700,      50701,      50702,      50703,          0,          0, 
552 : RECORDING_SECTION_Recording_Studio_02,      50704,      50705,      50706,      50707,          0,          0, 
553 : RECORDING_SECTION_Mixing_Studio,      50708,      50709,      50710,      50711,          0,          0, 
554 : RECORDING_SECTION_Mixing_Studio_01,      50712,      50713,      50714,      50715,          0,          0, 
555 : RECORDING_SECTION_Mixing_Studio_02,      50716,      50717,      50718,      50719,          0,          0, 
556 : RECORDING_SECTION_Musician_Coordinate,      50720,      50721,      50722,      50723,          0,          0, 
557 : RECORDING_SECTION_Musician_Coordinate_01,      50724,      50725,      50726,      50727,          0,          0, 
558 : RECORDING_SECTION_Orchestra_Recording_Engineers,      50728,      50729,      50730,      50731,          0,          0, 
559 : RECORDING_SECTION_Orchestra_Recording_Engineers_01,      50732,      50733,      50734,      50735,          0,          0, 
560 : RECORDING_SECTION_Orchestra_Recording_Engineers_02,      50736,      50737,      50738,      50739,          0,          0, 
561 : RECORDING_SECTION_Actor_Booking_Manager,      50740,      50741,      50742,      50743,          0,          0, 
562 : RECORDING_SECTION_Actor_Booking_Manager_01,      50744,      50745,      50746,      50747,          0,          0, 
563 : RECORDING_SECTION_Actor_Booking_Manager_02,      50748,      50749,      50750,      50751,          0,          0, 
564 : POST_PRODUCTION,      50752,      50753,      50754,      50755,          0,          0, 
565 : POST_PRODUCTION_Mixing_Studio,      50756,      50757,      50758,      50759,          0,          0, 
566 : POST_PRODUCTION_Mixing_Studio_01,      50760,      50761,      50762,      50763,          0,          0, 
567 : POST_PRODUCTION_Mixing_Engineer,      50764,      50765,      50766,      50767,          0,          0, 
568 : POST_PRODUCTION_Mixing_Engineer_01,      50768,      50769,      50770,      50771,          0,          0, 
569 : POST_PRODUCTION_Assistant_Engineer,      50772,      50773,      50774,      50775,          0,          0, 
570 : POST_PRODUCTION_Assistant_Engineer_01,      50776,      50777,      50778,      50779,          0,          0, 
571 : POST_PRODUCTION_Post_Production_Manager,      50780,      50781,      50782,      50783,          0,          0, 
572 : POST_PRODUCTION_Post_Production_Manager_01,      50784,      50785,      50786,      50787,          0,          0, 
573 : QUALITY_ASSURANCE,      50788,      50789,      50790,      50791,          0,          0, 
574 : QUALITY_ASSURANCE_Planner,      50792,      50793,      50794,      50795,          0,          0, 
575 : QUALITY_ASSURANCE_Planner_01,      50796,      50797,      50798,      50799,          0,          0, 
576 : QUALITY_ASSURANCE_Coordinator,      50800,      50801,      50802,      50803,          0,          0, 
577 : QUALITY_ASSURANCE_Coordinator_01,      50804,      50805,      50806,      50807,          0,          0, 
578 : QUALITY_ASSURANCE_Assistant_Coordinators,      50808,      50809,      50810,      50811,          0,          0, 
579 : QUALITY_ASSURANCE_Assistant_Coordinators_01,      50812,      50813,      50814,      50815,          0,          0, 
580 : QUALITY_ASSURANCE_Assistant_Coordinators_02,      50816,      50817,      50818,      50819,          0,          0, 
581 : QUALITY_ASSURANCE_Assistant_Coordinators_03,      50820,      50821,      50822,      50823,          0,          0, 
582 : QUALITY_ASSURANCE_Assistant_Planner,      50824,      50825,      50826,      50827,          0,          0, 
583 : QUALITY_ASSURANCE_Assistant_Planner_01,      50828,      50829,      50830,      50831,          0,          0, 
584 : QUALITY_ASSURANCE_Technical_Engineers,      50832,      50833,      50834,      50835,          0,          0, 
585 : QUALITY_ASSURANCE_Technical_Engineers_01,      50836,      50837,      50838,      50839,          0,          0, 
586 : QUALITY_ASSURANCE_Technical_Engineers_02,      50840,      50841,      50842,      50843,          0,          0, 
587 : QUALITY_ASSURANCE_Technical_Engineers_03,      50844,      50845,      50846,      50847,          0,          0, 
588 : QUALITY_ASSURANCE_Technical_Assistants,      50848,      50849,      50850,      50851,          0,          0, 
589 : QUALITY_ASSURANCE_Technical_Assistants_01,      50852,      50853,      50854,      50855,          0,          0, 
590 : QUALITY_ASSURANCE_Technical_Assistants_02,      50856,      50857,      50858,      50859,          0,          0, 
591 : QUALITY_ASSURANCE_Senior_Testers,      50860,      50861,      50862,      50863,          0,          0, 
592 : QUALITY_ASSURANCE_Senior_Testers_01,      50864,      50865,      50866,      50867,          0,          0, 
593 : QUALITY_ASSURANCE_Senior_Testers_02,      50868,      50869,      50870,      50871,          0,          0, 
594 : QUALITY_ASSURANCE_Senior_Testers_03,      50872,      50873,      50874,      50875,          0,          0, 
595 : QUALITY_ASSURANCE_Testers,      50876,      50877,      50878,      50879,          0,          0, 
596 : QUALITY_ASSURANCE_Testers_01,      50880,      50881,      50882,      50883,          0,          0, 
597 : QUALITY_ASSURANCE_Testers_02,      50884,      50885,      50886,      50887,          0,          0, 
598 : QUALITY_ASSURANCE_Testers_03,      50888,      50889,      50890,      50891,          0,          0, 
599 : QUALITY_ASSURANCE_Testers_04,      50892,      50893,      50894,      50895,          0,          0, 
600 : QUALITY_ASSURANCE_Testers_05,      50896,      50897,      50898,      50899,          0,          0, 
601 : QUALITY_ASSURANCE_Testers_06,      50900,      50901,      50902,      50903,          0,          0, 
602 : QUALITY_ASSURANCE_Testers_07,      50904,      50905,      50906,      50907,          0,          0, 
603 : QUALITY_ASSURANCE_Testers_08,      50908,      50909,      50910,      50911,          0,          0, 
604 : QUALITY_ASSURANCE_Testers_09,      50912,      50913,      50914,      50915,          0,          0, 
605 : QUALITY_ASSURANCE_Testers,      50916,      50917,      50918,      50919,          0,          0, 
606 : QUALITY_ASSURANCE_Testers,      50920,      50921,      50922,      50923,          0,          0, 
607 : QUALITY_ASSURANCE_Testers,      50924,      50925,      50926,      50927,          0,          0, 
608 : QUALITY_ASSURANCE_Testers,      50928,      50929,      50930,      50931,          0,          0, 
609 : QUALITY_ASSURANCE_Testers,      50932,      50933,      50934,      50935,          0,          0, 
610 : QUALITY_ASSURANCE_Testers,      50936,      50937,      50938,      50939,          0,          0, 
611 : QUALITY_ASSURANCE_Testers,      50940,      50941,      50942,      50943,          0,          0, 
612 : QUALITY_ASSURANCE_Testers,      50944,      50945,      50946,      50947,          0,          0, 
613 : QUALITY_ASSURANCE_Testers,      50948,      50949,      50950,      50951,          0,          0, 
614 : QUALITY_ASSURANCE_Testers,      50952,      50953,      50954,      50955,          0,          0, 
615 : QUALITY_ASSURANCE_Testers,      50956,      50957,      50958,      50959,          0,          0, 
616 : QUALITY_ASSURANCE_Testers,      50960,      50961,      50962,      50963,          0,          0, 
617 : QUALITY_ASSURANCE_Testers,      50964,      50965,      50966,      50967,          0,          0, 
618 : QUALITY_ASSURANCE_Testers,      50968,      50969,      50970,      50971,          0,          0, 
619 : QUALITY_ASSURANCE_Testers,      50972,      50973,      50974,      50975,          0,          0, 
620 : QUALITY_ASSURANCE_Testers,      50976,      50977,      50978,      50979,          0,          0, 
621 : QUALITY_ASSURANCE_Testers,      50980,      50981,      50982,      50983,          0,          0, 
622 : QUALITY_ASSURANCE_Testers,      50984,      50985,      50986,      50987,          0,          0, 
623 : QUALITY_ASSURANCE_Testers,      50988,      50989,      50990,      50991,          0,          0, 
624 : QUALITY_ASSURANCE_Testers,      50992,      50993,      50994,      50995,          0,          0, 
625 : QUALITY_ASSURANCE_Testers,      50996,      50997,      50998,      50999,          0,          0, 
626 : QUALITY_ASSURANCE_Testers,      51000,      51001,      51002,      51003,          0,          0, 
627 : QUALITY_ASSURANCE_Testers,      51004,      51005,      51006,      51007,          0,          0, 
628 : QUALITY_ASSURANCE_Testers,      51008,      51009,      51010,      51011,          0,          0, 
629 : QUALITY_ASSURANCE_Chief_Coordinator,      51012,      51013,      51014,      51015,          0,          0, 
630 : QUALITY_ASSURANCE_Chief_Coordinator_01,      51016,      51017,      51018,      51019,          0,          0, 
631 : QUALITY_ASSURANCE_Technical_Director,      51020,      51021,      51022,      51023,          0,          0, 
632 : QUALITY_ASSURANCE_Technical_Director_01,      51024,      51025,      51026,      51027,          0,          0, 
633 : QUALITY_ASSURANCE_Manager,      51028,      51029,      51030,      51031,          0,          0, 
634 : QUALITY_ASSURANCE_Manager_01,      51032,      51033,      51034,      51035,          0,          0, 
635 : QUALITY_ASSURANCE_General_Manager,      51036,      51037,      51038,      51039,          0,          0, 
636 : QUALITY_ASSURANCE_General_Manager_01,      51040,      51041,      51042,      51043,          0,          0, 
637 : RATINGS_SECTION,      51044,      51045,      51046,      51047,          0,          0, 
638 : RATINGS_SECTION_Ratings_Advisors,      51048,      51049,      51050,      51051,          0,          0, 
639 : RATINGS_SECTION_Ratings_Advisors_01,      51052,      51053,      51054,      51055,          0,          0, 
640 : RATINGS_SECTION_Ratings_Advisors_02,      51056,      51057,      51058,      51059,          0,          0, 
641 : RATINGS_SECTION_Section_Manager,      51060,      51061,      51062,      51063,          0,          0, 
642 : RATINGS_SECTION_Section_Manager_01,      51064,      51065,      51066,      51067,          0,          0, 
643 : PUBLICITY_DIVISION,      51068,      51069,      51070,      51071,          0,          0, 
644 : PUBLICITY_DIVISION_Senior_Vice_President,      51072,      51073,      51074,      51075,          0,          0, 
645 : PUBLICITY_DIVISION_Senior_Vice_President_01,      51076,      51077,      51078,      51079,          0,          0, 
646 : PUBLICITY_DIVISION_Publicity_Producer,      51080,      51081,      51082,      51083,          0,          0, 
647 : PUBLICITY_DIVISION_Publicity_Producer_01,      51084,      51085,      51086,      51087,          0,          0, 
648 : PUBLICITY_DIVISION_Publicity_Staff_A,      51088,      51089,      51090,      51091,          0,          0, 
649 : PUBLICITY_DIVISION_Publicity_Staff_A_01,      51092,      51093,      51094,      51095,          0,          0, 
650 : PUBLICITY_DIVISION_Publicity_Staff_A_02,      51096,      51097,      51098,      51099,          0,          0, 
651 : PUBLICITY_DIVISION_Media_Publicity_Group,      51100,      51101,      51102,      51103,          0,          0, 
652 : PUBLICITY_DIVISION_Media_Publicity_Group_01,      51104,      51105,      51106,      51107,          0,          0, 
653 : PUBLICITY_DIVISION_Media_Publicity_Group_02,      51108,      51109,      51110,      51111,          0,          0, 
654 : PUBLICITY_DIVISION_Media_Publicity_Group_03,      51112,      51113,      51114,      51115,          0,          0, 
655 : PUBLICITY_DIVISION_Publicity_Staff_B,      51116,      51117,      51118,      51119,          0,          0, 
656 : PUBLICITY_DIVISION_Publicity_Staff_B_01,      51120,      51121,      51122,      51123,          0,          0, 
657 : PUBLICITY_DIVISION_Publicity_Staff_B_02,      51124,      51125,      51126,      51127,          0,          0, 
658 : PUBLICITY_DIVISION_Publicity_Staff_B_03,      51128,      51129,      51130,      51131,          0,          0, 
659 : PUBLICITY_DIVISION_Publicity_Staff_B_04,      51132,      51133,      51134,      51135,          0,          0, 
660 : PUBLICITY_DIVISION_Publicity_Staff_B_05,      51136,      51137,      51138,      51139,          0,          0, 
661 : PUBLICITY_DIVISION_Publicity_Staff_B_06,      51140,      51141,      51142,      51143,          0,          0, 
662 : PUBLICITY_DIVISION_Publicity_Staff_B_07,      51144,      51145,      51146,      51147,          0,          0, 
663 : PUBLICITY_DIVISION_Publicity_Staff_B_08,      51148,      51149,      51150,      51151,          0,          0, 
664 : PUBLICITY_DIVISION_Publicity_Staff_B_09,      51152,      51153,      51154,      51155,          0,          0, 
665 : PUBLICITY_DIVISION_Publicity_Staff_B,      51156,      51157,      51158,      51159,          0,          0, 
666 : PUBLICITY_DIVISION_Publicity_Staff_B,      51160,      51161,      51162,      51163,          0,          0, 
667 : PUBLICITY_DIVISION_Artwork_Staff,      51164,      51165,      51166,      51167,          0,          0, 
668 : PUBLICITY_DIVISION_Artwork_Staff_01,      51168,      51169,      51170,      51171,          0,          0, 
669 : PUBLICITY_DIVISION_Artwork_Staff_02,      51172,      51173,      51174,      51175,          0,          0, 
670 : PUBLICITY_DIVISION_Web_Coordinator,      51176,      51177,      51178,      51179,          0,          0, 
671 : PUBLICITY_DIVISION_Web_Coordinator_01,      51180,      51181,      51182,      51183,          0,          0, 
672 : SALES_MARKETING_DIVISION,      51184,      51185,      51186,      51187,          0,          0, 
673 : SALES_MARKETING_DIVISION_Corporate_Executive,      51188,      51189,      51190,      51191,          0,          0, 
674 : SALES_MARKETING_DIVISION_Corporate_Executive_01,      51192,      51193,      51194,      51195,          0,          0, 
675 : SALES_MARKETING_DIVISION_General_Manager,      51196,      51197,      51198,      51199,          0,          0, 
676 : SALES_MARKETING_DIVISION_General_Manager_01,      51200,      51201,      51202,      51203,          0,          0, 
677 : SALES_MARKETING_DIVISION_Senior_Manager,      51204,      51205,      51206,      51207,          0,          0, 
678 : SALES_MARKETING_DIVISION_Senior_Manager_01,      51208,      51209,      51210,      51211,          0,          0, 
679 : SALES_MARKETING_DIVISION_Managers,      51212,      51213,      51214,      51215,          0,          0, 
680 : SALES_MARKETING_DIVISION_Managers_01,      51216,      51217,      51218,      51219,          0,          0, 
681 : SALES_MARKETING_DIVISION_Managers_02,      51220,      51221,      51222,      51223,          0,          0, 
682 : SALES_MARKETING_DIVISION_Managers_03,      51224,      51225,      51226,      51227,          0,          0, 
683 : SALES_MARKETING_DIVISION_Staff,      51228,      51229,      51230,      51231,          0,          0, 
684 : SALES_MARKETING_DIVISION_Staff_01,      51232,      51233,      51234,      51235,          0,          0, 
685 : SALES_MARKETING_DIVISION_Staff_02,      51236,      51237,      51238,      51239,          0,          0, 
686 : SALES_MARKETING_DIVISION_Staff_03,      51240,      51241,      51242,      51243,          0,          0, 
687 : SALES_MARKETING_DIVISION_Staff_04,      51244,      51245,      51246,      51247,          0,          0, 
688 : SALES_MARKETING_DIVISION_Staff_05,      51248,      51249,      51250,      51251,          0,          0, 
689 : SALES_MARKETING_DIVISION_Staff_06,      51252,      51253,      51254,      51255,          0,          0, 
690 : SALES_MARKETING_DIVISION_Staff_07,      51256,      51257,      51258,      51259,          0,          0, 
691 : SALES_MARKETING_DIVISION_Staff_08,      51260,      51261,      51262,      51263,          0,          0, 
692 : SALES_MARKETING_DIVISION_Staff_09,      51264,      51265,      51266,      51267,          0,          0, 
693 : SALES_MARKETING_DIVISION_Staff,      51268,      51269,      51270,      51271,          0,          0, 
694 : SALES_MARKETING_DIVISION_Staff,      51272,      51273,      51274,      51275,          0,          0, 
695 : SALES_MARKETING_DIVISION_Staff,      51276,      51277,      51278,      51279,          0,          0, 
696 : SALES_MARKETING_DIVISION_Staff,      51280,      51281,      51282,      51283,          0,          0, 
697 : SALES_MARKETING_DIVISION_Staff,      51284,      51285,      51286,      51287,          0,          0, 
698 : SALES_MARKETING_DIVISION_Staff,      51288,      51289,      51290,      51291,          0,          0, 
699 : SALES_MARKETING_DIVISION_Staff,      51292,      51293,      51294,      51295,          0,          0, 
700 : SALES_MARKETING_DIVISION_Staff,      51296,      51297,      51298,      51299,          0,          0, 
701 : SALES_MARKETING_DIVISION_Staff,      51300,      51301,      51302,      51303,          0,          0, 
702 : SALES_MARKETING_DIVISION_Staff,      51304,      51305,      51306,      51307,          0,          0, 
703 : SALES_MARKETING_DIVISION_Staff,      51308,      51309,      51310,      51311,          0,          0, 
704 : SALES_MARKETING_DIVISION_Staff_20,      51312,      51313,      51314,      51315,          0,          0, 
705 : SALES_MARKETING_DIVISION_Staff_20,      51316,      51317,      51318,      51319,          0,          0, 
706 : SALES_MARKETING_DIVISION_Staff_20,      51320,      51321,      51322,      51323,          0,          0, 
707 : SALES_MARKETING_DIVISION_Staff,      51324,      51325,      51326,      51327,          0,          0, 
708 : SALES_MARKETING_DIVISION_Staff,      51328,      51329,      51330,      51331,          0,          0, 
709 : SALES_MARKETING_DIVISION_Staff,      51332,      51333,      51334,      51335,          0,          0, 
710 : SALES_MARKETING_DIVISION_Staff,      51336,      51337,      51338,      51339,          0,          0, 
711 : SALES_MARKETING_DIVISION_Staff,      51340,      51341,      51342,      51343,          0,          0, 
712 : SALES_MARKETING_DIVISION_Staff,      51344,      51345,      51346,      51347,          0,          0, 
713 : SALES_MARKETING_DIVISION_Staff,      51348,      51349,      51350,      51351,          0,          0, 
714 : SALES_MARKETING_DIVISION_Staff,      51352,      51353,      51354,      51355,          0,          0, 
715 : SALES_MARKETING_DIVISION_Staff,      51356,      51357,      51358,      51359,          0,          0, 
716 : SALES_MARKETING_DIVISION_Staff,      51360,      51361,      51362,      51363,          0,          0, 
717 : SALES_MARKETING_DIVISION_Staff,      51364,      51365,      51366,      51367,          0,          0, 
718 : SALES_MARKETING_DIVISION_Staff,      51368,      51369,      51370,      51371,          0,          0, 
719 : SALES_MARKETING_DIVISION_Staff,      51372,      51373,      51374,      51375,          0,          0, 
720 : SALES_MARKETING_DIVISION_Staff,      51376,      51377,      51378,      51379,          0,          0, 
721 : SALES_MARKETING_DIVISION_Staff,      51380,      51381,      51382,      51383,          0,          0, 
722 : SALES_MARKETING_DIVISION_Staff,      51384,      51385,      51386,      51387,          0,          0, 
723 : MERCHANDISING_DIVISION,      51388,      51389,      51390,      51391,          0,          0, 
724 : MERCHANDISING_DIVISION_Merchandising_Staff,      51392,      51393,      51394,      51395,          0,          0, 
725 : MERCHANDISING_DIVISION_Merchandising_Staff_01,      51396,      51397,      51398,      51399,          0,          0, 
726 : MERCHANDISING_DIVISION_Merchandising_Staff_02,      51400,      51401,      51402,      51403,          0,          0, 
727 : RIGHTS_PROPERTY_MANAGEMENT_DIVISION,      51404,      51405,      51406,      51407,          0,          0, 
728 : RIGHTS_PROPERTY_MANAGEMENT_DIVISION_General_Manager,      51408,      51409,      51410,      51411,          0,          0, 
729 : RIGHTS_PROPERTY_MANAGEMENT_DIVISION_General_Manager_01,      51412,      51413,      51414,      51415,          0,          0, 
730 : RIGHTS_PROPERTY_MANAGEMENT_DIVISION_STAFF,      51416,      51417,      51418,      51419,          0,          0, 
731 : RIGHTS_PROPERTY_MANAGEMENT_DIVISION_01,      51420,      51421,      51422,      51423,          0,          0, 
732 : RIGHTS_PROPERTY_MANAGEMENT_DIVISION_02,      51424,      51425,      51426,      51427,          0,          0, 
733 : LEGAL_INTELLECTUAL_PROPERTY_DIVISION,      51428,      51429,      51430,      51431,          0,          0, 
734 : LEGAL_INTELLECTUAL_PROPERTY_DIVISION_General_Manager,      51432,      51433,      51434,      51435,          0,          0, 
735 : LEGAL_INTELLECTUAL_PROPERTY_DIVISION_General_Manager_01,      51436,      51437,      51438,      51439,          0,          0, 
736 : LEGAL_INTELLECTUAL_PROPERTY_DIVISION_STAFF,      51440,      51441,      51442,      51443,          0,          0, 
737 : LEGAL_INTELLECTUAL_PROPERTY_DIVISION_01,      51444,      51445,      51446,      51447,          0,          0, 
738 : LEGAL_INTELLECTUAL_PROPERTY_DIVISION_02,      51448,      51449,      51450,      51451,          0,          0, 
739 : SQUARE_ENIX_INC,      51452,      51453,      51454,      51455,          0,          0, 
740 : SQUARE_ENIX_INC_Senior_Quality_Assurance_Manager,      51456,      51457,      51458,      51459,          0,          0, 
741 : SQUARE_ENIX_INC_Senior_Quality_Assurance_Manager_01,      51460,      51461,      51462,      51463,          0,          0, 
742 : SQUARE_ENIX_INC_Assistant_QA_Manager,      51464,      51465,      51466,      51467,          0,          0, 
743 : SQUARE_ENIX_INC_Assistant_QA_Manager_01,      51468,      51469,      51470,      51471,          0,          0, 
744 : SQUARE_ENIX_INC_Senior_QA_Coordinator,      51472,      51473,      51474,      51475,          0,          0, 
745 : SQUARE_ENIX_INC_Senior_QA_Coordinator_01,      51476,      51477,      51478,      51479,          0,          0, 
746 : SQUARE_ENIX_INC_QA_Coordinator,      51480,      51481,      51482,      51483,          0,          0, 
747 : SQUARE_ENIX_INC_QA_Coordinator_01,      51484,      51485,      51486,      51487,          0,          0, 
748 : SQUARE_ENIX_INC_Assistant_QA_Coordinator,      51488,      51489,      51490,      51491,          0,          0, 
749 : SQUARE_ENIX_INC_Assistant_QA_Coordinator_01,      51492,      51493,      51494,      51495,          0,          0, 
750 : SQUARE_ENIX_INC_QA_Administrator,      51496,      51497,      51498,      51499,          0,          0, 
751 : SQUARE_ENIX_INC_QA_Administrator_01,      51500,      51501,      51502,      51503,          0,          0, 
752 : SQUARE_ENIX_INC_QA_Associate,      51504,      51505,      51506,      51507,          0,          0, 
753 : SQUARE_ENIX_INC_QA_Associate_01,      51508,      51509,      51510,      51511,          0,          0, 
754 : SQUARE_ENIX_INC_QA_Team,      51512,      51513,      51514,      51515,          0,          0, 
755 : SQUARE_ENIX_INC_QA_Team_01,      51516,      51517,      51518,      51519,          0,          0, 
756 : SQUARE_ENIX_INC_QA_Team_02,      51520,      51521,      51522,      51523,          0,          0, 
757 : SQUARE_ENIX_INC_QA_Team_03,      51524,      51525,      51526,      51527,          0,          0, 
758 : SQUARE_ENIX_INC_QA_Team_04,      51528,      51529,      51530,      51531,          0,          0, 
759 : SQUARE_ENIX_INC_QA_Team_05,      51532,      51533,      51534,      51535,          0,          0, 
760 : SQUARE_ENIX_INC_QA_Team_06,      51536,      51537,      51538,      51539,          0,          0, 
761 : SQUARE_ENIX_INC_QA_Team_07,      51540,      51541,      51542,      51543,          0,          0, 
762 : SQUARE_ENIX_INC_QA_Team_08,      51544,      51545,      51546,      51547,          0,          0, 
763 : SQUARE_ENIX_INC_Online_Business_TQA_Director,      51548,      51549,      51550,      51551,          0,          0, 
764 : SQUARE_ENIX_INC_Online_Business_TQA_Director_01,      51552,      51553,      51554,      51555,          0,          0, 
765 : SQUARE_ENIX_INC_TQA_Senior_Analyst,      51556,      51557,      51558,      51559,          0,          0, 
766 : SQUARE_ENIX_INC_TQA_Senior_Analyst_01,      51560,      51561,      51562,      51563,          0,          0, 
767 : SQUARE_ENIX_INC_TQA_Associate_Analyst,      51564,      51565,      51566,      51567,          0,          0, 
768 : SQUARE_ENIX_INC_TQA_Associate_Analyst_01,      51568,      51569,      51570,      51571,          0,          0, 
769 : SQUARE_ENIX_INC_QA_Translator,      51572,      51573,      51574,      51575,          0,          0, 
770 : SQUARE_ENIX_INC_QA_Translator_01,      51576,      51577,      51578,      51579,          0,          0, 
771 : SQUARE_ENIX_INC_Localization_QA_Director,      51580,      51581,      51582,      51583,          0,          0, 
772 : SQUARE_ENIX_INC_Localization_QA_Director_01,      51584,      51585,      51586,      51587,          0,          0, 
773 : SQUARE_ENIX_INC_Public_Relations_Project_Coordination,      51588,      51589,      51590,      51591,          0,          0, 
774 : SQUARE_ENIX_INC_Public_Relations_Project_Coordination_01,      51592,      51593,      51594,      51595,          0,          0, 
775 : SQUARE_ENIX_INC_Public_Relations,      51596,      51597,      51598,      51599,          0,          0, 
776 : SQUARE_ENIX_INC_Public_Relations_01,      51600,      51601,      51602,      51603,          0,          0, 
777 : SQUARE_ENIX_INC_Public_Relations_02,      51604,      51605,      51606,      51607,          0,          0, 
778 : SQUARE_ENIX_INC_Public_Relations_03,      51608,      51609,      51610,      51611,          0,          0, 
779 : SQUARE_ENIX_INC_Project_Coordination,      51612,      51613,      51614,      51615,          0,          0, 
780 : SQUARE_ENIX_INC_Project_Coordination_01,      51616,      51617,      51618,      51619,          0,          0, 
781 : SQUARE_ENIX_INC_Project_Coordination_02,      51620,      51621,      51622,      51623,          0,          0, 
782 : SQUARE_ENIX_INC_Project_Coordination_03,      51624,      51625,      51626,      51627,          0,          0, 
783 : SQUARE_ENIX_INC_Project_Coordination_04,      51628,      51629,      51630,      51631,          0,          0, 
784 : SQUARE_ENIX_INC_Project_Coordination_05,      51632,      51633,      51634,      51635,          0,          0, 
785 : SQUARE_ENIX_INC_Product_Marketing_Marketing_Communications,      51636,      51637,      51638,      51639,          0,          0, 
786 : SQUARE_ENIX_INC_Product_Marketing_Marketing_Communications_01,      51640,      51641,      51642,      51643,          0,          0, 
787 : SQUARE_ENIX_INC_Product_Marketing_Marketing_Communications_02,      51644,      51645,      51646,      51647,          0,          0, 
788 : SQUARE_ENIX_INC_Product_Marketing_Marketing_Communications_03,      51648,      51649,      51650,      51651,          0,          0, 
789 : SQUARE_ENIX_INC_Product_Marketing_Marketing_Communications_04,      51652,      51653,      51654,      51655,          0,          0, 
790 : SQUARE_ENIX_INC_Product_Marketing_Marketing_Communications_05,      51656,      51657,      51658,      51659,          0,          0, 
791 : SQUARE_ENIX_INC_Product_Marketing_Marketing_Communications_06,      51660,      51661,      51662,      51663,          0,          0, 
792 : SQUARE_ENIX_INC_Product_Marketing_Marketing_Communications_07,      51664,      51665,      51666,      51667,          0,          0, 
793 : SQUARE_ENIX_INC_Product_Marketing_Marketing_Communications_08,      51668,      51669,      51670,      51671,          0,          0, 
794 : SQUARE_ENIX_INC_Product_Marketing_Marketing_Communications_09,      51672,      51673,      51674,      51675,          0,          0, 
795 : SQUARE_ENIX_INC_Product_Marketing_Marketing_Communications,      51676,      51677,      51678,      51679,          0,          0, 
796 : SQUARE_ENIX_INC_Product_Marketing_Marketing_Communications,      51680,      51681,      51682,      51683,          0,          0, 
797 : SQUARE_ENIX_INC_Product_Marketing_Marketing_Communications,      51684,      51685,      51686,      51687,          0,          0, 
