           km_, km_StrNo_text, km_window_type, km_font_type, 
872 : btl_pc_nora_C_choice_1_select,       5978,          0,          0, 
873 : btl_pc_nora_C_choice_1_res,       5979,          0,          0, 
874 : btl_pc_nora_C_choice_2_select,       5980,          0,          0, 
875 : btl_pc_nora_C_choice_2_res,       5981,          0,          0, 
876 : btl_pc_nora_D1_mes,       5982,          0,          0, 
877 : btl_pc_nora_D1_choice_1_select,       5983,          0,          0, 
878 : btl_pc_nora_D1_choice_1_res,       5984,          0,          0, 
879 : btl_pc_nora_D1_choice_2_select,       5985,          0,          0, 
880 : btl_pc_nora_D1_choice_2_res,       5986,          0,          0, 
881 : btl_pc_nora_D1_choice_3_select,       5987,          0,          0, 
882 : btl_pc_nora_D1_choice_3_res,       5988,          0,          0, 
883 : btl_pc_nora_D2_mes,       5989,          0,          0, 
884 : btl_pc_nora_D2_choice_1_select,       5990,          0,          0, 
885 : btl_pc_nora_D2_choice_1_res,       5991,          0,          0, 
886 : btl_pc_nora_D2_choice_2_select,       5992,          0,          0, 
887 : btl_pc_nora_D2_choice_2_res,       5993,          0,          0, 
888 : btl_pc_nora_D2_choice_3_select,       5994,          0,          0, 
889 : btl_pc_nora_D2_choice_3_res,       5995,          0,          0, 
890 : btl_pc_nora_D3_mes,       5996,          0,          0, 
891 : btl_pc_nora_D3_choice_1_select,       5997,          0,          0, 
892 : btl_pc_nora_D3_choice_1_res,       5998,          0,          0, 
893 : btl_pc_nora_D3_choice_2_select,       5999,          0,          0, 
894 : btl_pc_nora_D3_choice_2_res,       6000,          0,          0, 
895 : btl_pc_nora_D3_choice_3_select,       6001,          0,          0, 
896 : btl_pc_nora_D3_choice_3_res,       6002,          0,          0, 
897 : btl_pc_nora_D4_mes,       6003,          0,          0, 
898 : btl_pc_nora_D4_choice_1_select,       6004,          0,          0, 
899 : btl_pc_nora_D4_choice_1_res,       6005,          0,          0, 
900 : btl_pc_nora_D4_choice_2_select,       6006,          0,          0, 
901 : btl_pc_nora_D4_choice_2_res,       6007,          0,          0, 
902 : btl_pc_nora_D4_choice_3_select,       6008,          0,          0, 
903 : btl_pc_nora_D4_choice_3_res,       6009,          0,          0, 
904 : btl_pc_khrynia_A_mes,       6010,          0,          0, 
905 : btl_pc_khrynia_A_choice_1_select,       6011,          0,          0, 
906 : btl_pc_khrynia_A_choice_1_res,       6012,          0,          0, 
907 : btl_pc_khrynia_A_choice_2_select,       6013,          0,          0, 
908 : btl_pc_khrynia_A_choice_2_res,       6014,          0,          0, 
909 : btl_pc_khrynia_B_mes,       6015,          0,          0, 
910 : btl_pc_khrynia_B_choice_1_select,       6016,          0,          0, 
911 : btl_pc_khrynia_B_choice_1_res,       6017,          0,          0, 
912 : btl_pc_khrynia_B_choice_2_select,       6018,          0,          0, 
913 : btl_pc_khrynia_B_choice_2_res,       6019,          0,          0, 
914 : btl_pc_khrynia_C_mes,       6020,          0,          0, 
915 : btl_pc_khrynia_C_choice_1_select,       6021,          0,          0, 
916 : btl_pc_khrynia_C_choice_1_res,       6022,          0,          0, 
917 : btl_pc_khrynia_C_choice_2_select,       6023,          0,          0, 
918 : btl_pc_khrynia_C_choice_2_res,       6024,          0,          0, 
919 : btl_pc_khrynia_D1_mes,       6025,          0,          0, 
920 : btl_pc_khrynia_D1_choice_1_select,       6026,          0,          0, 
921 : btl_pc_khrynia_D1_choice_1_res,       6027,          0,          0, 
922 : btl_pc_khrynia_D1_choice_2_select,       6028,          0,          0, 
923 : btl_pc_khrynia_D1_choice_2_res,       6029,          0,          0, 
924 : btl_pc_khrynia_D1_choice_3_select,       6030,          0,          0, 
925 : btl_pc_khrynia_D1_choice_3_res,       6031,          0,          0, 
926 : btl_pc_khrynia_D2_mes,       6032,          0,          0, 
927 : btl_pc_khrynia_D2_choice_1_select,       6033,          0,          0, 
928 : btl_pc_khrynia_D2_choice_1_res,       6034,          0,          0, 
929 : btl_pc_khrynia_D2_choice_2_select,       6035,          0,          0, 
930 : btl_pc_khrynia_D2_choice_2_res,       6036,          0,          0, 
931 : btl_pc_khrynia_D2_choice_3_select,       6037,          0,          0, 
932 : btl_pc_khrynia_D2_choice_3_res,       6038,          0,          0, 
933 : btl_pc_khrynia_D3_mes,       6039,          0,          0, 
934 : btl_pc_khrynia_D3_choice_1_select,       6040,          0,          0, 
935 : btl_pc_khrynia_D3_choice_1_res,       6041,          0,          0, 
936 : btl_pc_khrynia_D3_choice_2_select,       6042,          0,          0, 
937 : btl_pc_khrynia_D3_choice_2_res,       6043,          0,          0, 
938 : btl_pc_khrynia_D3_choice_3_select,       6044,          0,          0, 
939 : btl_pc_khrynia_D3_choice_3_res,       6045,          0,          0, 
940 : btl_pc_khrynia_D4_mes,       6046,          0,          0, 
941 : btl_pc_khrynia_D4_choice_1_select,       6047,          0,          0, 
942 : btl_pc_khrynia_D4_choice_1_res,       6048,          0,          0, 
943 : btl_pc_khrynia_D4_choice_2_select,       6049,          0,          0, 
944 : btl_pc_khrynia_D4_choice_2_res,       6050,          0,          0, 
945 : btl_pc_khrynia_D4_choice_3_select,       6051,          0,          0, 
946 : btl_pc_khrynia_D4_choice_3_res,       6052,          0,          0, 
947 : btl_pc_kate_A_mes,       6053,          0,          0, 
948 : btl_pc_kate_A_choice_1_select,       6054,          0,          0, 
949 : btl_pc_kate_A_choice_1_res,       6055,          0,          0, 
950 : btl_pc_kate_A_choice_2_select,       6056,          0,          0, 
951 : btl_pc_kate_A_choice_2_res,       6057,          0,          0, 
952 : btl_pc_kate_B_mes,       6058,          0,          0, 
953 : btl_pc_kate_B_choice_1_select,       6059,          0,          0, 
954 : btl_pc_kate_B_choice_1_res,       6060,          0,          0, 
955 : btl_pc_kate_B_choice_2_select,       6061,          0,          0, 
956 : btl_pc_kate_B_choice_2_res,       6062,          0,          0, 
957 : btl_pc_kate_C_mes,       6063,          0,          0, 
958 : btl_pc_kate_C_choice_1_select,       6064,          0,          0, 
959 : btl_pc_kate_C_choice_1_res,       6065,          0,          0, 
960 : btl_pc_kate_C_choice_2_select,       6066,          0,          0, 
961 : btl_pc_kate_C_choice_2_res,       6067,          0,          0, 
962 : btl_pc_kate_D1_mes,       6068,          0,          0, 
963 : btl_pc_kate_D1_choice_1_select,       6069,          0,          0, 
964 : btl_pc_kate_D1_choice_1_res,       6070,          0,          0, 
965 : btl_pc_kate_D1_choice_2_select,       6071,          0,          0, 
966 : btl_pc_kate_D1_choice_2_res,       6072,          0,          0, 
967 : btl_pc_kate_D1_choice_3_select,       6073,          0,          0, 
968 : btl_pc_kate_D1_choice_3_res,       6074,          0,          0, 
969 : btl_pc_kate_D2_mes,       6075,          0,          0, 
970 : btl_pc_kate_D2_choice_1_select,       6076,          0,          0, 
971 : btl_pc_kate_D2_choice_1_res,       6077,          0,          0, 
972 : btl_pc_kate_D2_choice_2_select,       6078,          0,          0, 
973 : btl_pc_kate_D2_choice_2_res,       6079,          0,          0, 
974 : btl_pc_kate_D2_choice_3_select,       6080,          0,          0, 
975 : btl_pc_kate_D2_choice_3_res,       6081,          0,          0, 
976 : btl_pc_kate_D3_mes,       6082,          0,          0, 
977 : btl_pc_kate_D3_choice_1_select,       6083,          0,          0, 
978 : btl_pc_kate_D3_choice_1_res,       6084,          0,          0, 
979 : btl_pc_kate_D3_choice_2_select,       6085,          0,          0, 
980 : btl_pc_kate_D3_choice_2_res,       6086,          0,          0, 
981 : btl_pc_kate_D3_choice_3_select,       6087,          0,          0, 
982 : btl_pc_kate_D3_choice_3_res,       6088,          0,          0, 
983 : btl_pc_kate_D4_mes,       6089,          0,          0, 
984 : btl_pc_kate_D4_choice_1_select,       6090,          0,          0, 
985 : btl_pc_kate_D4_choice_1_res,       6091,          0,          0, 
986 : btl_pc_kate_D4_choice_2_select,       6092,          0,          0, 
987 : btl_pc_kate_D4_choice_2_res,       6093,          0,          0, 
988 : btl_pc_kate_D4_choice_3_select,       6094,          0,          0, 
989 : btl_pc_kate_D4_choice_3_res,       6095,          0,          0, 
990 : btl_pc_sheryl_A_mes,       6096,          0,          0, 
991 : btl_pc_sheryl_A_choice_1_select,       6097,          0,          0, 
992 : btl_pc_sheryl_A_choice_1_res,       6098,          0,          0, 
993 : btl_pc_sheryl_A_choice_2_select,       6099,          0,          0, 
994 : btl_pc_sheryl_A_choice_2_res,       6100,          0,          0, 
995 : btl_pc_sheryl_B_mes,       6101,          0,          0, 
996 : btl_pc_sheryl_B_choice_1_select,       6102,          0,          0, 
997 : btl_pc_sheryl_B_choice_1_res,       6103,          0,          0, 
998 : btl_pc_sheryl_B_choice_2_select,       6104,          0,          0, 
999 : btl_pc_sheryl_B_choice_2_res,       6105,          0,          0, 
1000 : btl_pc_sheryl_C_mes,       6106,          0,          0, 
1001 : btl_pc_sheryl_C_choice_1_select,       6107,          0,          0, 
1002 : btl_pc_sheryl_C_choice_1_res,       6108,          0,          0, 
1003 : btl_pc_sheryl_C_choice_2_select,       6109,          0,          0, 
1004 : btl_pc_sheryl_C_choice_2_res,       6110,          0,          0, 
1005 : btl_pc_sheryl_D1_mes,       6111,          0,          0, 
1006 : btl_pc_sheryl_D1_choice_1_select,       6112,          0,          0, 
1007 : btl_pc_sheryl_D1_choice_1_res,       6113,          0,          0, 
1008 : btl_pc_sheryl_D1_choice_2_select,       6114,          0,          0, 
1009 : btl_pc_sheryl_D1_choice_2_res,       6115,          0,          0, 
1010 : btl_pc_sheryl_D1_choice_3_select,       6116,          0,          0, 
1011 : btl_pc_sheryl_D1_choice_3_res,       6117,          0,          0, 
1012 : btl_pc_sheryl_D2_mes,       6118,          0,          0, 
1013 : btl_pc_sheryl_D2_choice_1_select,       6119,          0,          0, 
1014 : btl_pc_sheryl_D2_choice_1_res,       6120,          0,          0, 
1015 : btl_pc_sheryl_D2_choice_2_select,       6121,          0,          0, 
1016 : btl_pc_sheryl_D2_choice_2_res,       6122,          0,          0, 
1017 : btl_pc_sheryl_D2_choice_3_select,       6123,          0,          0, 
1018 : btl_pc_sheryl_D2_choice_3_res,       6124,          0,          0, 
1019 : btl_pc_sheryl_D3_mes,       6125,          0,          0, 
1020 : btl_pc_sheryl_D3_choice_1_select,       6126,          0,          0, 
1021 : btl_pc_sheryl_D3_choice_1_res,       6127,          0,          0, 
1022 : btl_pc_sheryl_D3_choice_2_select,       6128,          0,          0, 
1023 : btl_pc_sheryl_D3_choice_2_res,       6129,          0,          0, 
1024 : btl_pc_sheryl_D3_choice_3_select,       6130,          0,          0, 
1025 : btl_pc_sheryl_D3_choice_3_res,       6131,          0,          0, 
1026 : btl_pc_sheryl_D4_mes,       6132,          0,          0, 
1027 : btl_pc_sheryl_D4_choice_1_select,       6133,          0,          0, 
1028 : btl_pc_sheryl_D4_choice_1_res,       6134,          0,          0, 
1029 : btl_pc_sheryl_D4_choice_2_select,       6135,          0,          0, 
1030 : btl_pc_sheryl_D4_choice_2_res,       6136,          0,          0, 
1031 : btl_pc_sheryl_D4_choice_3_select,       6137,          0,          0, 
1032 : btl_pc_sheryl_D4_choice_3_res,       6138,          0,          0, 
1033 : btl_pc_baulson_A_mes,       6139,          0,          0, 
1034 : btl_pc_baulson_A_choice_1_select,       6140,          0,          0, 
1035 : btl_pc_baulson_A_choice_1_res,       6141,          0,          0, 
1036 : btl_pc_baulson_A_choice_2_select,       6142,          0,          0, 
1037 : btl_pc_baulson_A_choice_2_res,       6143,          0,          0, 
1038 : btl_pc_baulson_B_mes,       6144,          0,          0, 
1039 : btl_pc_baulson_B_choice_1_select,       6145,          0,          0, 
1040 : btl_pc_baulson_B_choice_1_res,       6146,          0,          0, 
1041 : btl_pc_baulson_B_choice_2_select,       6147,          0,          0, 
1042 : btl_pc_baulson_B_choice_2_res,       6148,          0,          0, 
1043 : btl_pc_baulson_C_mes,       6149,          0,          0, 
1044 : btl_pc_baulson_C_choice_1_select,       6150,          0,          0, 
1045 : btl_pc_baulson_C_choice_1_res,       6151,          0,          0, 
1046 : btl_pc_baulson_C_choice_2_select,       6152,          0,          0, 
1047 : btl_pc_baulson_C_choice_2_res,       6153,          0,          0, 
1048 : btl_pc_baulson_D1_mes,       6154,          0,          0, 
1049 : btl_pc_baulson_D1_choice_1_select,       6155,          0,          0, 
1050 : btl_pc_baulson_D1_choice_1_res,       6156,          0,          0, 
1051 : btl_pc_baulson_D1_choice_2_select,       6157,          0,          0, 
1052 : btl_pc_baulson_D1_choice_2_res,       6158,          0,          0, 
1053 : btl_pc_baulson_D1_choice_3_select,       6159,          0,          0, 
1054 : btl_pc_baulson_D1_choice_3_res,       6160,          0,          0, 
1055 : btl_pc_baulson_D2_mes,       6161,          0,          0, 
1056 : btl_pc_baulson_D2_choice_1_select,       6162,          0,          0, 
1057 : btl_pc_baulson_D2_choice_1_res,       6163,          0,          0, 
1058 : btl_pc_baulson_D2_choice_2_select,       6164,          0,          0, 
1059 : btl_pc_baulson_D2_choice_2_res,       6165,          0,          0, 
1060 : btl_pc_baulson_D2_choice_3_select,       6166,          0,          0, 
1061 : btl_pc_baulson_D2_choice_3_res,       6167,          0,          0, 
1062 : btl_pc_baulson_D3_mes,       6168,          0,          0, 
1063 : btl_pc_baulson_D3_choice_1_select,       6169,          0,          0, 
1064 : btl_pc_baulson_D3_choice_1_res,       6170,          0,          0, 
1065 : btl_pc_baulson_D3_choice_2_select,       6171,          0,          0, 
1066 : btl_pc_baulson_D3_choice_2_res,       6172,          0,          0, 
1067 : btl_pc_baulson_D3_choice_3_select,       6173,          0,          0, 
1068 : btl_pc_baulson_D3_choice_3_res,       6174,          0,          0, 
1069 : btl_pc_baulson_D4_mes,       6175,          0,          0, 
1070 : btl_pc_baulson_D4_choice_1_select,       6176,          0,          0, 
1071 : btl_pc_baulson_D4_choice_1_res,       6177,          0,          0, 
1072 : btl_pc_baulson_D4_choice_2_select,       6178,          0,          0, 
1073 : btl_pc_baulson_D4_choice_2_res,       6179,          0,          0, 
1074 : btl_pc_baulson_D4_choice_3_select,       6180,          0,          0, 
1075 : btl_pc_baulson_D4_choice_3_res,       6181,          0,          0, 
1076 : btl_pc_gaou_A_mes,       6182,          0,          0, 
1077 : btl_pc_gaou_A_choice_1_select,       6183,          0,          0, 
1078 : btl_pc_gaou_A_choice_1_res,       6184,          0,          0, 
1079 : btl_pc_gaou_A_choice_2_select,       6185,          0,          0, 
1080 : btl_pc_gaou_A_choice_2_res,       6186,          0,          0, 
1081 : btl_pc_gaou_B_mes,       6187,          0,          0, 
1082 : btl_pc_gaou_B_choice_1_select,       6188,          0,          0, 
1083 : btl_pc_gaou_B_choice_1_res,       6189,          0,          0, 
1084 : btl_pc_gaou_B_choice_2_select,       6190,          0,          0, 
1085 : btl_pc_gaou_B_choice_2_res,       6191,          0,          0, 
1086 : btl_pc_gaou_C_mes,       6192,          0,          0, 
1087 : btl_pc_gaou_C_choice_1_select,       6193,          0,          0, 
1088 : btl_pc_gaou_C_choice_1_res,       6194,          0,          0, 
1089 : btl_pc_gaou_C_choice_2_select,       6195,          0,          0, 
1090 : btl_pc_gaou_C_choice_2_res,       6196,          0,          0, 
1091 : btl_pc_gaou_D1_mes,       6197,          0,          0, 
1092 : btl_pc_gaou_D1_choice_1_select,       6198,          0,          0, 
1093 : btl_pc_gaou_D1_choice_1_res,       6199,          0,          0, 
1094 : btl_pc_gaou_D1_choice_2_select,       6200,          0,          0, 
1095 : btl_pc_gaou_D1_choice_2_res,       6201,          0,          0, 
1096 : btl_pc_gaou_D1_choice_3_select,       6202,          0,          0, 
1097 : btl_pc_gaou_D1_choice_3_res,       6203,          0,          0, 
1098 : btl_pc_gaou_D2_mes,       6204,          0,          0, 
1099 : btl_pc_gaou_D2_choice_1_select,       6205,          0,          0, 
1100 : btl_pc_gaou_D2_choice_1_res,       6206,          0,          0, 
1101 : btl_pc_gaou_D2_choice_2_select,       6207,          0,          0, 
1102 : btl_pc_gaou_D2_choice_2_res,       6208,          0,          0, 
1103 : btl_pc_gaou_D2_choice_3_select,       6209,          0,          0, 
1104 : btl_pc_gaou_D2_choice_3_res,       6210,          0,          0, 
1105 : btl_pc_gaou_D3_mes,       6211,          0,          0, 
1106 : btl_pc_gaou_D3_choice_1_select,       6212,          0,          0, 
1107 : btl_pc_gaou_D3_choice_1_res,       6213,          0,          0, 
1108 : btl_pc_gaou_D3_choice_2_select,       6214,          0,          0, 
1109 : btl_pc_gaou_D3_choice_2_res,       6215,          0,          0, 
1110 : btl_pc_gaou_D3_choice_3_select,       6216,          0,          0, 
1111 : btl_pc_gaou_D3_choice_3_res,       6217,          0,          0, 
1112 : btl_pc_gaou_D4_mes,       6218,          0,          0, 
1113 : btl_pc_gaou_D4_choice_1_select,       6219,          0,          0, 
1114 : btl_pc_gaou_D4_choice_1_res,       6220,          0,          0, 
1115 : btl_pc_gaou_D4_choice_2_select,       6221,          0,          0, 
1116 : btl_pc_gaou_D4_choice_2_res,       6222,          0,          0, 
1117 : btl_pc_gaou_D4_choice_3_select,       6223,          0,          0, 
1118 : btl_pc_gaou_D4_choice_3_res,       6224,          0,          0, 
1119 : btl_pc_zolean_A_mes,       6225,          0,          0, 
1120 : btl_pc_zolean_A_choice_1_select,       6226,          0,          0, 
1121 : btl_pc_zolean_A_choice_1_res,       6227,          0,          0, 
1122 : btl_pc_zolean_A_choice_2_select,       6228,          0,          0, 
1123 : btl_pc_zolean_A_choice_2_res,       6229,          0,          0, 
1124 : btl_pc_zolean_B_mes,       6230,          0,          0, 
1125 : btl_pc_zolean_B_choice_1_select,       6231,          0,          0, 
1126 : btl_pc_zolean_B_choice_1_res,       6232,          0,          0, 
1127 : btl_pc_zolean_B_choice_2_select,       6233,          0,          0, 
1128 : btl_pc_zolean_B_choice_2_res,       6234,          0,          0, 
1129 : btl_pc_zolean_C_mes,       6235,          0,          0, 
1130 : btl_pc_zolean_C_choice_1_select,       6236,          0,          0, 
1131 : btl_pc_zolean_C_choice_1_res,       6237,          0,          0, 
1132 : btl_pc_zolean_C_choice_2_select,       6238,          0,          0, 
1133 : btl_pc_zolean_C_choice_2_res,       6239,          0,          0, 
1134 : btl_pc_zolean_D1_mes,       6240,          0,          0, 
1135 : btl_pc_zolean_D1_choice_1_select,       6241,          0,          0, 
1136 : btl_pc_zolean_D1_choice_1_res,       6242,          0,          0, 
1137 : btl_pc_zolean_D1_choice_2_select,       6243,          0,          0, 
1138 : btl_pc_zolean_D1_choice_2_res,       6244,          0,          0, 
1139 : btl_pc_zolean_D1_choice_3_select,       6245,          0,          0, 
1140 : btl_pc_zolean_D1_choice_3_res,       6246,          0,          0, 
1141 : btl_pc_zolean_D2_mes,       6247,          0,          0, 
1142 : btl_pc_zolean_D2_choice_1_select,       6248,          0,          0, 
1143 : btl_pc_zolean_D2_choice_1_res,       6249,          0,          0, 
1144 : btl_pc_zolean_D2_choice_2_select,       6250,          0,          0, 
1145 : btl_pc_zolean_D2_choice_2_res,       6251,          0,          0, 
1146 : btl_pc_zolean_D2_choice_3_select,       6252,          0,          0, 
1147 : btl_pc_zolean_D2_choice_3_res,       6253,          0,          0, 
1148 : btl_pc_zolean_D3_mes,       6254,          0,          0, 
1149 : btl_pc_zolean_D3_choice_1_select,       6255,          0,          0, 
1150 : btl_pc_zolean_D3_choice_1_res,       6256,          0,          0, 
1151 : btl_pc_zolean_D3_choice_2_select,       6257,          0,          0, 
1152 : btl_pc_zolean_D3_choice_2_res,       6258,          0,          0, 
1153 : btl_pc_zolean_D3_choice_3_select,       6259,          0,          0, 
1154 : btl_pc_zolean_D3_choice_3_res,       6260,          0,          0, 
1155 : btl_pc_zolean_D4_mes,       6261,          0,          0, 
1156 : btl_pc_zolean_D4_choice_1_select,       6262,          0,          0, 
1157 : btl_pc_zolean_D4_choice_1_res,       6263,          0,          0, 
1158 : btl_pc_zolean_D4_choice_2_select,       6264,          0,          0, 
1159 : btl_pc_zolean_D4_choice_2_res,       6265,          0,          0, 
1160 : btl_pc_zolean_D4_choice_3_select,       6266,          0,          0, 
1161 : btl_pc_zolean_D4_choice_3_res,       6267,          0,          0, 
1162 : btl_pc_yuniver_A_mes,       6268,          0,          0, 
1163 : btl_pc_yuniver_A_choice_1_select,       6269,          0,          0, 
1164 : btl_pc_yuniver_A_choice_1_res,       6270,          0,          0, 
1165 : btl_pc_yuniver_A_choice_2_select,       6271,          0,          0, 
1166 : btl_pc_yuniver_A_choice_2_res,       6272,          0,          0, 
1167 : btl_pc_yuniver_B_mes,       6273,          0,          0, 
1168 : btl_pc_yuniver_B_choice_1_select,       6274,          0,          0, 
1169 : btl_pc_yuniver_B_choice_1_res,       6275,          0,          0, 
1170 : btl_pc_yuniver_B_choice_2_select,       6276,          0,          0, 
1171 : btl_pc_yuniver_B_choice_2_res,       6277,          0,          0, 
1172 : btl_pc_yuniver_C_mes,       6278,          0,          0, 
1173 : btl_pc_yuniver_C_choice_1_select,       6279,          0,          0, 
1174 : btl_pc_yuniver_C_choice_1_res,       6280,          0,          0, 
1175 : btl_pc_yuniver_C_choice_2_select,       6281,          0,          0, 
1176 : btl_pc_yuniver_C_choice_2_res,       6282,          0,          0, 
1177 : btl_pc_yuniver_D1_mes,       6283,          0,          0, 
1178 : btl_pc_yuniver_D1_choice_1_select,       6284,          0,          0, 
1179 : btl_pc_yuniver_D1_choice_1_res,       6285,          0,          0, 
1180 : btl_pc_yuniver_D1_choice_2_select,       6286,          0,          0, 
1181 : btl_pc_yuniver_D1_choice_2_res,       6287,          0,          0, 
1182 : btl_pc_yuniver_D1_choice_3_select,       6288,          0,          0, 
1183 : btl_pc_yuniver_D1_choice_3_res,       6289,          0,          0, 
1184 : btl_pc_yuniver_D2_mes,       6290,          0,          0, 
1185 : btl_pc_yuniver_D2_choice_1_select,       6291,          0,          0, 
1186 : btl_pc_yuniver_D2_choice_1_res,       6292,          0,          0, 
1187 : btl_pc_yuniver_D2_choice_2_select,       6293,          0,          0, 
1188 : btl_pc_yuniver_D2_choice_2_res,       6294,          0,          0, 
1189 : btl_pc_yuniver_D2_choice_3_select,       6295,          0,          0, 
1190 : btl_pc_yuniver_D2_choice_3_res,       6296,          0,          0, 
1191 : btl_pc_yuniver_D3_mes,       6297,          0,          0, 
1192 : btl_pc_yuniver_D3_choice_1_select,       6298,          0,          0, 
1193 : btl_pc_yuniver_D3_choice_1_res,       6299,          0,          0, 
1194 : btl_pc_yuniver_D3_choice_2_select,       6300,          0,          0, 
1195 : btl_pc_yuniver_D3_choice_2_res,       6301,          0,          0, 
1196 : btl_pc_yuniver_D3_choice_3_select,       6302,          0,          0, 
1197 : btl_pc_yuniver_D3_choice_3_res,       6303,          0,          0, 
1198 : btl_pc_yuniver_D4_mes,       6304,          0,          0, 
1199 : btl_pc_yuniver_D4_choice_1_select,       6305,          0,          0, 
1200 : btl_pc_yuniver_D4_choice_1_res,       6306,          0,          0, 
1201 : btl_pc_yuniver_D4_choice_2_select,       6307,          0,          0, 
1202 : btl_pc_yuniver_D4_choice_2_res,       6308,          0,          0, 
1203 : btl_pc_yuniver_D4_choice_3_select,       6309,          0,          0, 
1204 : btl_pc_yuniver_D4_choice_3_res,       6310,          0,          0, 
1205 : btl_pc_darien_A_mes,       6311,          0,          0, 
1206 : btl_pc_darien_A_choice_1_select,       6312,          0,          0, 
1207 : btl_pc_darien_A_choice_1_res,       6313,          0,          0, 
1208 : btl_pc_darien_A_choice_2_select,       6314,          0,          0, 
1209 : btl_pc_darien_A_choice_2_res,       6315,          0,          0, 
1210 : btl_pc_darien_B_mes,       6316,          0,          0, 
1211 : btl_pc_darien_B_choice_1_select,       6317,          0,          0, 
1212 : btl_pc_darien_B_choice_1_res,       6318,          0,          0, 
1213 : btl_pc_darien_B_choice_2_select,       6319,          0,          0, 
1214 : btl_pc_darien_B_choice_2_res,       6320,          0,          0, 
1215 : btl_pc_darien_C_mes,       6321,          0,          0, 
1216 : btl_pc_darien_C_choice_1_select,       6322,          0,          0, 
1217 : btl_pc_darien_C_choice_1_res,       6323,          0,          0, 
1218 : btl_pc_darien_C_choice_2_select,       6324,          0,          0, 
1219 : btl_pc_darien_C_choice_2_res,       6325,          0,          0, 
1220 : btl_pc_darien_D1_mes,       6326,          0,          0, 
1221 : btl_pc_darien_D1_choice_1_select,       6327,          0,          0, 
1222 : btl_pc_darien_D1_choice_1_res,       6328,          0,          0, 
1223 : btl_pc_darien_D1_choice_2_select,       6329,          0,          0, 
1224 : btl_pc_darien_D1_choice_2_res,       6330,          0,          0, 
1225 : btl_pc_darien_D1_choice_3_select,       6331,          0,          0, 
1226 : btl_pc_darien_D1_choice_3_res,       6332,          0,          0, 
1227 : btl_pc_darien_D2_mes,       6333,          0,          0, 
1228 : btl_pc_darien_D2_choice_1_select,       6334,          0,          0, 
1229 : btl_pc_darien_D2_choice_1_res,       6335,          0,          0, 
1230 : btl_pc_darien_D2_choice_2_select,       6336,          0,          0, 
1231 : btl_pc_darien_D2_choice_2_res,       6337,          0,          0, 
1232 : btl_pc_darien_D2_choice_3_select,       6338,          0,          0, 
1233 : btl_pc_darien_D2_choice_3_res,       6339,          0,          0, 
1234 : btl_pc_darien_D3_mes,       6340,          0,          0, 
1235 : btl_pc_darien_D3_choice_1_select,       6341,          0,          0, 
1236 : btl_pc_darien_D3_choice_1_res,       6342,          0,          0, 
1237 : btl_pc_darien_D3_choice_2_select,       6343,          0,          0, 
1238 : btl_pc_darien_D3_choice_2_res,       6344,          0,          0, 
1239 : btl_pc_darien_D3_choice_3_select,       6345,          0,          0, 
1240 : btl_pc_darien_D3_choice_3_res,       6346,          0,          0, 
1241 : btl_pc_darien_D4_mes,       6347,          0,          0, 
1242 : btl_pc_darien_D4_choice_1_select,       6348,          0,          0, 
1243 : btl_pc_darien_D4_choice_1_res,       6349,          0,          0, 
1244 : btl_pc_darien_D4_choice_2_select,       6350,          0,          0, 
1245 : btl_pc_darien_D4_choice_2_res,       6351,          0,          0, 
1246 : btl_pc_darien_D4_choice_3_select,       6352,          0,          0, 
1247 : btl_pc_darien_D4_choice_3_res,       6353,          0,          0, 
1248 : btl_pc_sibal_A_mes,       6354,          0,          0, 
1249 : btl_pc_sibal_A_choice_1_select,       6355,          0,          0, 
1250 : btl_pc_sibal_A_choice_1_res,       6356,          0,          0, 
1251 : btl_pc_sibal_A_choice_2_select,       6357,          0,          0, 
1252 : btl_pc_sibal_A_choice_2_res,       6358,          0,          0, 
1253 : btl_pc_sibal_B_mes,       6359,          0,          0, 
1254 : btl_pc_sibal_B_choice_1_select,       6360,          0,          0, 
1255 : btl_pc_sibal_B_choice_1_res,       6361,          0,          0, 
1256 : btl_pc_sibal_B_choice_2_select,       6362,          0,          0, 
1257 : btl_pc_sibal_B_choice_2_res,       6363,          0,          0, 
1258 : btl_pc_sibal_C_mes,       6364,          0,          0, 
1259 : btl_pc_sibal_C_choice_1_select,       6365,          0,          0, 
1260 : btl_pc_sibal_C_choice_1_res,       6366,          0,          0, 
1261 : btl_pc_sibal_C_choice_2_select,       6367,          0,          0, 
1262 : btl_pc_sibal_C_choice_2_res,       6368,          0,          0, 
1263 : btl_pc_sibal_D1_mes,       6369,          0,          0, 
1264 : btl_pc_sibal_D1_choice_1_select,       6370,          0,          0, 
1265 : btl_pc_sibal_D1_choice_1_res,       6371,          0,          0, 
1266 : btl_pc_sibal_D1_choice_2_select,       6372,          0,          0, 
1267 : btl_pc_sibal_D1_choice_2_res,       6373,          0,          0, 
1268 : btl_pc_sibal_D1_choice_3_select,       6374,          0,          0, 
1269 : btl_pc_sibal_D1_choice_3_res,       6375,          0,          0, 
1270 : btl_pc_sibal_D2_mes,       6376,          0,          0, 
1271 : btl_pc_sibal_D2_choice_1_select,       6377,          0,          0, 
1272 : btl_pc_sibal_D2_choice_1_res,       6378,          0,          0, 
1273 : btl_pc_sibal_D2_choice_2_select,       6379,          0,          0, 
