           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
1131 : arts_skill_th_th_grandslam_power2_lv5,      13040,      13041,      13042,      13043,          0,          0, 
1132 : arts_skill_s_fw_yontoujyujizan_base_lv1,      13044,      13045,      13046,      13047,          0,          0, 
1133 : arts_skill_s_fw_yontoujyujizan_base_lv2,      13048,      13049,      13050,      13051,          0,          0, 
1134 : arts_skill_s_fw_yontoujyujizan_base_lv3,      13052,      13053,      13054,      13055,          0,          0, 
1135 : arts_skill_s_fw_yontoujyujizan_base_lv4,      13056,      13057,      13058,      13059,          0,          0, 
1136 : arts_skill_s_fw_yontoujyujizan_base_lv5,      13060,      13061,      13062,      13063,          0,          0, 
1137 : arts_skill_s_fw_yontoujyujizan_speed1_lv1,      13064,      13065,      13066,      13067,          0,          0, 
1138 : arts_skill_s_fw_yontoujyujizan_speed1_lv2,      13068,      13069,      13070,      13071,          0,          0, 
1139 : arts_skill_s_fw_yontoujyujizan_speed1_lv3,      13072,      13073,      13074,      13075,          0,          0, 
1140 : arts_skill_s_fw_yontoujyujizan_speed1_lv4,      13076,      13077,      13078,      13079,          0,          0, 
1141 : arts_skill_s_fw_yontoujyujizan_speed1_lv5,      13080,      13081,      13082,      13083,          0,          0, 
1142 : arts_skill_s_fw_yontoujyujizan_speed2_lv1,      13084,      13085,      13086,      13087,          0,          0, 
1143 : arts_skill_s_fw_yontoujyujizan_speed2_lv2,      13088,      13089,      13090,      13091,          0,          0, 
1144 : arts_skill_s_fw_yontoujyujizan_speed2_lv3,      13092,      13093,      13094,      13095,          0,          0, 
1145 : arts_skill_s_fw_yontoujyujizan_speed2_lv4,      13096,      13097,      13098,      13099,          0,          0, 
1146 : arts_skill_s_fw_yontoujyujizan_speed2_lv5,      13100,      13101,      13102,      13103,          0,          0, 
1147 : arts_skill_s_fw_yontoujyujizan_power1_lv1,      13104,      13105,      13106,      13107,          0,          0, 
1148 : arts_skill_s_fw_yontoujyujizan_power1_lv2,      13108,      13109,      13110,      13111,          0,          0, 
1149 : arts_skill_s_fw_yontoujyujizan_power1_lv3,      13112,      13113,      13114,      13115,          0,          0, 
1150 : arts_skill_s_fw_yontoujyujizan_power1_lv4,      13116,      13117,      13118,      13119,          0,          0, 
1151 : arts_skill_s_fw_yontoujyujizan_power1_lv5,      13120,      13121,      13122,      13123,          0,          0, 
1152 : arts_skill_s_fw_yontoujyujizan_power2_lv1,      13124,      13125,      13126,      13127,          0,          0, 
1153 : arts_skill_s_fw_yontoujyujizan_power2_lv2,      13128,      13129,      13130,      13131,          0,          0, 
1154 : arts_skill_s_fw_yontoujyujizan_power2_lv3,      13132,      13133,      13134,      13135,          0,          0, 
1155 : arts_skill_s_fw_yontoujyujizan_power2_lv4,      13136,      13137,      13138,      13139,          0,          0, 
1156 : arts_skill_s_fw_yontoujyujizan_power2_lv5,      13140,      13141,      13142,      13143,          0,          0, 
1157 : arts_skill_s_fw_tentinidan_base_lv1,      13144,      13145,      13146,      13147,          0,          0, 
1158 : arts_skill_s_fw_tentinidan_base_lv2,      13148,      13149,      13150,      13151,          0,          0, 
1159 : arts_skill_s_fw_tentinidan_base_lv3,      13152,      13153,      13154,      13155,          0,          0, 
1160 : arts_skill_s_fw_tentinidan_base_lv4,      13156,      13157,      13158,      13159,          0,          0, 
1161 : arts_skill_s_fw_tentinidan_base_lv5,      13160,      13161,      13162,      13163,          0,          0, 
1162 : arts_skill_s_fw_tentinidan_speed1_lv1,      13164,      13165,      13166,      13167,          0,          0, 
1163 : arts_skill_s_fw_tentinidan_speed1_lv2,      13168,      13169,      13170,      13171,          0,          0, 
1164 : arts_skill_s_fw_tentinidan_speed1_lv3,      13172,      13173,      13174,      13175,          0,          0, 
1165 : arts_skill_s_fw_tentinidan_speed1_lv4,      13176,      13177,      13178,      13179,          0,          0, 
1166 : arts_skill_s_fw_tentinidan_speed1_lv5,      13180,      13181,      13182,      13183,          0,          0, 
1167 : arts_skill_s_fw_tentinidan_speed2_lv1,      13184,      13185,      13186,      13187,          0,          0, 
1168 : arts_skill_s_fw_tentinidan_speed2_lv2,      13188,      13189,      13190,      13191,          0,          0, 
1169 : arts_skill_s_fw_tentinidan_speed2_lv3,      13192,      13193,      13194,      13195,          0,          0, 
1170 : arts_skill_s_fw_tentinidan_speed2_lv4,      13196,      13197,      13198,      13199,          0,          0, 
1171 : arts_skill_s_fw_tentinidan_speed2_lv5,      13200,      13201,      13202,      13203,          0,          0, 
1172 : arts_skill_s_fw_tentinidan_power1_lv1,      13204,      13205,      13206,      13207,          0,          0, 
1173 : arts_skill_s_fw_tentinidan_power1_lv2,      13208,      13209,      13210,      13211,          0,          0, 
1174 : arts_skill_s_fw_tentinidan_power1_lv3,      13212,      13213,      13214,      13215,          0,          0, 
1175 : arts_skill_s_fw_tentinidan_power1_lv4,      13216,      13217,      13218,      13219,          0,          0, 
1176 : arts_skill_s_fw_tentinidan_power1_lv5,      13220,      13221,      13222,      13223,          0,          0, 
1177 : arts_skill_s_fw_tentinidan_power2_lv1,      13224,      13225,      13226,      13227,          0,          0, 
1178 : arts_skill_s_fw_tentinidan_power2_lv2,      13228,      13229,      13230,      13231,          0,          0, 
1179 : arts_skill_s_fw_tentinidan_power2_lv3,      13232,      13233,      13234,      13235,          0,          0, 
1180 : arts_skill_s_fw_tentinidan_power2_lv4,      13236,      13237,      13238,      13239,          0,          0, 
1181 : arts_skill_s_fw_tentinidan_power2_lv5,      13240,      13241,      13242,      13243,          0,          0, 
1182 : arts_skill_s_fw_yatsuzakigiri_base_lv1,      13244,      13245,      13246,      13247,          0,          0, 
1183 : arts_skill_s_fw_yatsuzakigiri_base_lv2,      13248,      13249,      13250,      13251,          0,          0, 
1184 : arts_skill_s_fw_yatsuzakigiri_base_lv3,      13252,      13253,      13254,      13255,          0,          0, 
1185 : arts_skill_s_fw_yatsuzakigiri_base_lv4,      13256,      13257,      13258,      13259,          0,          0, 
1186 : arts_skill_s_fw_yatsuzakigiri_base_lv5,      13260,      13261,      13262,      13263,          0,          0, 
1187 : arts_skill_s_fw_yatsuzakigiri_speed1_lv1,      13264,      13265,      13266,      13267,          0,          0, 
1188 : arts_skill_s_fw_yatsuzakigiri_speed1_lv2,      13268,      13269,      13270,      13271,          0,          0, 
1189 : arts_skill_s_fw_yatsuzakigiri_speed1_lv3,      13272,      13273,      13274,      13275,          0,          0, 
1190 : arts_skill_s_fw_yatsuzakigiri_speed1_lv4,      13276,      13277,      13278,      13279,          0,          0, 
1191 : arts_skill_s_fw_yatsuzakigiri_speed1_lv5,      13280,      13281,      13282,      13283,          0,          0, 
1192 : arts_skill_s_fw_yatsuzakigiri_speed2_lv1,      13284,      13285,      13286,      13287,          0,          0, 
1193 : arts_skill_s_fw_yatsuzakigiri_speed2_lv2,      13288,      13289,      13290,      13291,          0,          0, 
1194 : arts_skill_s_fw_yatsuzakigiri_speed2_lv3,      13292,      13293,      13294,      13295,          0,          0, 
1195 : arts_skill_s_fw_yatsuzakigiri_speed2_lv4,      13296,      13297,      13298,      13299,          0,          0, 
1196 : arts_skill_s_fw_yatsuzakigiri_speed2_lv5,      13300,      13301,      13302,      13303,          0,          0, 
1197 : arts_skill_s_fw_yatsuzakigiri_power1_lv1,      13304,      13305,      13306,      13307,          0,          0, 
1198 : arts_skill_s_fw_yatsuzakigiri_power1_lv2,      13308,      13309,      13310,      13311,          0,          0, 
1199 : arts_skill_s_fw_yatsuzakigiri_power1_lv3,      13312,      13313,      13314,      13315,          0,          0, 
1200 : arts_skill_s_fw_yatsuzakigiri_power1_lv4,      13316,      13317,      13318,      13319,          0,          0, 
1201 : arts_skill_s_fw_yatsuzakigiri_power1_lv5,      13320,      13321,      13322,      13323,          0,          0, 
1202 : arts_skill_s_fw_yatsuzakigiri_power2_lv1,      13324,      13325,      13326,      13327,          0,          0, 
1203 : arts_skill_s_fw_yatsuzakigiri_power2_lv2,      13328,      13329,      13330,      13331,          0,          0, 
1204 : arts_skill_s_fw_yatsuzakigiri_power2_lv3,      13332,      13333,      13334,      13335,          0,          0, 
1205 : arts_skill_s_fw_yatsuzakigiri_power2_lv4,      13336,      13337,      13338,      13339,          0,          0, 
1206 : arts_skill_s_fw_yatsuzakigiri_power2_lv5,      13340,      13341,      13342,      13343,          0,          0, 
1207 : arts_skill_s_fw_dancingsword_base_lv1,      13344,      13345,      13346,      13347,          0,          0, 
1208 : arts_skill_s_fw_dancingsword_base_lv2,      13348,      13349,      13350,      13351,          0,          0, 
1209 : arts_skill_s_fw_dancingsword_base_lv3,      13352,      13353,      13354,      13355,          0,          0, 
1210 : arts_skill_s_fw_dancingsword_base_lv4,      13356,      13357,      13358,      13359,          0,          0, 
1211 : arts_skill_s_fw_dancingsword_base_lv5,      13360,      13361,      13362,      13363,          0,          0, 
1212 : arts_skill_s_fw_dancingsword_speed1_lv1,      13364,      13365,      13366,      13367,          0,          0, 
1213 : arts_skill_s_fw_dancingsword_speed1_lv2,      13368,      13369,      13370,      13371,          0,          0, 
1214 : arts_skill_s_fw_dancingsword_speed1_lv3,      13372,      13373,      13374,      13375,          0,          0, 
1215 : arts_skill_s_fw_dancingsword_speed1_lv4,      13376,      13377,      13378,      13379,          0,          0, 
1216 : arts_skill_s_fw_dancingsword_speed1_lv5,      13380,      13381,      13382,      13383,          0,          0, 
1217 : arts_skill_s_fw_dancingsword_speed2_lv1,      13384,      13385,      13386,      13387,          0,          0, 
1218 : arts_skill_s_fw_dancingsword_speed2_lv2,      13388,      13389,      13390,      13391,          0,          0, 
1219 : arts_skill_s_fw_dancingsword_speed2_lv3,      13392,      13393,      13394,      13395,          0,          0, 
1220 : arts_skill_s_fw_dancingsword_speed2_lv4,      13396,      13397,      13398,      13399,          0,          0, 
1221 : arts_skill_s_fw_dancingsword_speed2_lv5,      13400,      13401,      13402,      13403,          0,          0, 
1222 : arts_skill_s_fw_dancingsword_power1_lv1,      13404,      13405,      13406,      13407,          0,          0, 
1223 : arts_skill_s_fw_dancingsword_power1_lv2,      13408,      13409,      13410,      13411,          0,          0, 
1224 : arts_skill_s_fw_dancingsword_power1_lv3,      13412,      13413,      13414,      13415,          0,          0, 
1225 : arts_skill_s_fw_dancingsword_power1_lv4,      13416,      13417,      13418,      13419,          0,          0, 
1226 : arts_skill_s_fw_dancingsword_power1_lv5,      13420,      13421,      13422,      13423,          0,          0, 
1227 : arts_skill_s_fw_dancingsword_power2_lv1,      13424,      13425,      13426,      13427,          0,          0, 
1228 : arts_skill_s_fw_dancingsword_power2_lv2,      13428,      13429,      13430,      13431,          0,          0, 
1229 : arts_skill_s_fw_dancingsword_power2_lv3,      13432,      13433,      13434,      13435,          0,          0, 
1230 : arts_skill_s_fw_dancingsword_power2_lv4,      13436,      13437,      13438,      13439,          0,          0, 
1231 : arts_skill_s_fw_dancingsword_power2_lv5,      13440,      13441,      13442,      13443,          0,          0, 
1232 : arts_skill_s_oh_awaseuti_base_lv1,      13444,      13445,      13446,      13447,          0,          0, 
1233 : arts_skill_s_oh_awaseuti_base_lv2,      13448,      13449,      13450,      13451,          0,          0, 
1234 : arts_skill_s_oh_awaseuti_base_lv3,      13452,      13453,      13454,      13455,          0,          0, 
1235 : arts_skill_s_oh_awaseuti_base_lv4,      13456,      13457,      13458,      13459,          0,          0, 
1236 : arts_skill_s_oh_awaseuti_base_lv5,      13460,      13461,      13462,      13463,          0,          0, 
1237 : arts_skill_s_oh_awaseuti_speed1_lv1,      13464,      13465,      13466,      13467,          0,          0, 
1238 : arts_skill_s_oh_awaseuti_speed1_lv2,      13468,      13469,      13470,      13471,          0,          0, 
1239 : arts_skill_s_oh_awaseuti_speed1_lv3,      13472,      13473,      13474,      13475,          0,          0, 
1240 : arts_skill_s_oh_awaseuti_speed1_lv4,      13476,      13477,      13478,      13479,          0,          0, 
1241 : arts_skill_s_oh_awaseuti_speed1_lv5,      13480,      13481,      13482,      13483,          0,          0, 
1242 : arts_skill_s_oh_awaseuti_speed2_lv1,      13484,      13485,      13486,      13487,          0,          0, 
1243 : arts_skill_s_oh_awaseuti_speed2_lv2,      13488,      13489,      13490,      13491,          0,          0, 
1244 : arts_skill_s_oh_awaseuti_speed2_lv3,      13492,      13493,      13494,      13495,          0,          0, 
1245 : arts_skill_s_oh_awaseuti_speed2_lv4,      13496,      13497,      13498,      13499,          0,          0, 
1246 : arts_skill_s_oh_awaseuti_speed2_lv5,      13500,      13501,      13502,      13503,          0,          0, 
1247 : arts_skill_s_oh_awaseuti_power1_lv1,      13504,      13505,      13506,      13507,          0,          0, 
1248 : arts_skill_s_oh_awaseuti_power1_lv2,      13508,      13509,      13510,      13511,          0,          0, 
1249 : arts_skill_s_oh_awaseuti_power1_lv3,      13512,      13513,      13514,      13515,          0,          0, 
1250 : arts_skill_s_oh_awaseuti_power1_lv4,      13516,      13517,      13518,      13519,          0,          0, 
1251 : arts_skill_s_oh_awaseuti_power1_lv5,      13520,      13521,      13522,      13523,          0,          0, 
1252 : arts_skill_s_oh_awaseuti_power2_lv1,      13524,      13525,      13526,      13527,          0,          0, 
1253 : arts_skill_s_oh_awaseuti_power2_lv2,      13528,      13529,      13530,      13531,          0,          0, 
1254 : arts_skill_s_oh_awaseuti_power2_lv3,      13532,      13533,      13534,      13535,          0,          0, 
1255 : arts_skill_s_oh_awaseuti_power2_lv4,      13536,      13537,      13538,      13539,          0,          0, 
1256 : arts_skill_s_oh_awaseuti_power2_lv5,      13540,      13541,      13542,      13543,          0,          0, 
1257 : arts_skill_s_oh_honekudaki_base_lv1,      13544,      13545,      13546,      13547,          0,          0, 
1258 : arts_skill_s_oh_honekudaki_base_lv2,      13548,      13549,      13550,      13551,          0,          0, 
1259 : arts_skill_s_oh_honekudaki_base_lv3,      13552,      13553,      13554,      13555,          0,          0, 
1260 : arts_skill_s_oh_honekudaki_base_lv4,      13556,      13557,      13558,      13559,          0,          0, 
1261 : arts_skill_s_oh_honekudaki_base_lv5,      13560,      13561,      13562,      13563,          0,          0, 
1262 : arts_skill_s_oh_honekudaki_speed1_lv1,      13564,      13565,      13566,      13567,          0,          0, 
1263 : arts_skill_s_oh_honekudaki_speed1_lv2,      13568,      13569,      13570,      13571,          0,          0, 
1264 : arts_skill_s_oh_honekudaki_speed1_lv3,      13572,      13573,      13574,      13575,          0,          0, 
1265 : arts_skill_s_oh_honekudaki_speed1_lv4,      13576,      13577,      13578,      13579,          0,          0, 
1266 : arts_skill_s_oh_honekudaki_speed1_lv5,      13580,      13581,      13582,      13583,          0,          0, 
1267 : arts_skill_s_oh_honekudaki_speed2_lv1,      13584,      13585,      13586,      13587,          0,          0, 
1268 : arts_skill_s_oh_honekudaki_speed2_lv2,      13588,      13589,      13590,      13591,          0,          0, 
1269 : arts_skill_s_oh_honekudaki_speed2_lv3,      13592,      13593,      13594,      13595,          0,          0, 
1270 : arts_skill_s_oh_honekudaki_speed2_lv4,      13596,      13597,      13598,      13599,          0,          0, 
1271 : arts_skill_s_oh_honekudaki_speed2_lv5,      13600,      13601,      13602,      13603,          0,          0, 
1272 : arts_skill_s_oh_honekudaki_power1_lv1,      13604,      13605,      13606,      13607,          0,          0, 
1273 : arts_skill_s_oh_honekudaki_power1_lv2,      13608,      13609,      13610,      13611,          0,          0, 
1274 : arts_skill_s_oh_honekudaki_power1_lv3,      13612,      13613,      13614,      13615,          0,          0, 
1275 : arts_skill_s_oh_honekudaki_power1_lv4,      13616,      13617,      13618,      13619,          0,          0, 
1276 : arts_skill_s_oh_honekudaki_power1_lv5,      13620,      13621,      13622,      13623,          0,          0, 
1277 : arts_skill_s_oh_honekudaki_power2_lv1,      13624,      13625,      13626,      13627,          0,          0, 
1278 : arts_skill_s_oh_honekudaki_power2_lv2,      13628,      13629,      13630,      13631,          0,          0, 
1279 : arts_skill_s_oh_honekudaki_power2_lv3,      13632,      13633,      13634,      13635,          0,          0, 
1280 : arts_skill_s_oh_honekudaki_power2_lv4,      13636,      13637,      13638,      13639,          0,          0, 
1281 : arts_skill_s_oh_honekudaki_power2_lv5,      13640,      13641,      13642,      13643,          0,          0, 
1282 : arts_skill_s_oh_shouganzan_base_lv1,      13644,      13645,      13646,      13647,          0,          0, 
1283 : arts_skill_s_oh_shouganzan_base_lv2,      13648,      13649,      13650,      13651,          0,          0, 
1284 : arts_skill_s_oh_shouganzan_base_lv3,      13652,      13653,      13654,      13655,          0,          0, 
1285 : arts_skill_s_oh_shouganzan_base_lv4,      13656,      13657,      13658,      13659,          0,          0, 
1286 : arts_skill_s_oh_shouganzan_base_lv5,      13660,      13661,      13662,      13663,          0,          0, 
1287 : arts_skill_s_oh_shouganzan_speed1_lv1,      13664,      13665,      13666,      13667,          0,          0, 
1288 : arts_skill_s_oh_shouganzan_speed1_lv2,      13668,      13669,      13670,      13671,          0,          0, 
1289 : arts_skill_s_oh_shouganzan_speed1_lv3,      13672,      13673,      13674,      13675,          0,          0, 
1290 : arts_skill_s_oh_shouganzan_speed1_lv4,      13676,      13677,      13678,      13679,          0,          0, 
1291 : arts_skill_s_oh_shouganzan_speed1_lv5,      13680,      13681,      13682,      13683,          0,          0, 
1292 : arts_skill_s_oh_shouganzan_speed2_lv1,      13684,      13685,      13686,      13687,          0,          0, 
1293 : arts_skill_s_oh_shouganzan_speed2_lv2,      13688,      13689,      13690,      13691,          0,          0, 
1294 : arts_skill_s_oh_shouganzan_speed2_lv3,      13692,      13693,      13694,      13695,          0,          0, 
1295 : arts_skill_s_oh_shouganzan_speed2_lv4,      13696,      13697,      13698,      13699,          0,          0, 
1296 : arts_skill_s_oh_shouganzan_speed2_lv5,      13700,      13701,      13702,      13703,          0,          0, 
1297 : arts_skill_s_oh_shouganzan_power1_lv1,      13704,      13705,      13706,      13707,          0,          0, 
1298 : arts_skill_s_oh_shouganzan_power1_lv2,      13708,      13709,      13710,      13711,          0,          0, 
1299 : arts_skill_s_oh_shouganzan_power1_lv3,      13712,      13713,      13714,      13715,          0,          0, 
1300 : arts_skill_s_oh_shouganzan_power1_lv4,      13716,      13717,      13718,      13719,          0,          0, 
1301 : arts_skill_s_oh_shouganzan_power1_lv5,      13720,      13721,      13722,      13723,          0,          0, 
1302 : arts_skill_s_oh_shouganzan_power2_lv1,      13724,      13725,      13726,      13727,          0,          0, 
1303 : arts_skill_s_oh_shouganzan_power2_lv2,      13728,      13729,      13730,      13731,          0,          0, 
1304 : arts_skill_s_oh_shouganzan_power2_lv3,      13732,      13733,      13734,      13735,          0,          0, 
1305 : arts_skill_s_oh_shouganzan_power2_lv4,      13736,      13737,      13738,      13739,          0,          0, 
1306 : arts_skill_s_oh_shouganzan_power2_lv5,      13740,      13741,      13742,      13743,          0,          0, 
1307 : arts_skill_s_oh_kasatujyusinsyou_base_lv1,      13744,      13745,      13746,      13747,          0,          0, 
1308 : arts_skill_s_oh_kasatujyusinsyou_base_lv2,      13748,      13749,      13750,      13751,          0,          0, 
1309 : arts_skill_s_oh_kasatujyusinsyou_base_lv3,      13752,      13753,      13754,      13755,          0,          0, 
1310 : arts_skill_s_oh_kasatujyusinsyou_base_lv4,      13756,      13757,      13758,      13759,          0,          0, 
1311 : arts_skill_s_oh_kasatujyusinsyou_base_lv5,      13760,      13761,      13762,      13763,          0,          0, 
1312 : arts_skill_s_oh_kasatujyusinsyou_speed1_lv1,      13764,      13765,      13766,      13767,          0,          0, 
1313 : arts_skill_s_oh_kasatujyusinsyou_speed1_lv2,      13768,      13769,      13770,      13771,          0,          0, 
1314 : arts_skill_s_oh_kasatujyusinsyou_speed1_lv3,      13772,      13773,      13774,      13775,          0,          0, 
1315 : arts_skill_s_oh_kasatujyusinsyou_speed1_lv4,      13776,      13777,      13778,      13779,          0,          0, 
1316 : arts_skill_s_oh_kasatujyusinsyou_speed1_lv5,      13780,      13781,      13782,      13783,          0,          0, 
1317 : arts_skill_s_oh_kasatujyusinsyou_speed2_lv1,      13784,      13785,      13786,      13787,          0,          0, 
1318 : arts_skill_s_oh_kasatujyusinsyou_speed2_lv2,      13788,      13789,      13790,      13791,          0,          0, 
1319 : arts_skill_s_oh_kasatujyusinsyou_speed2_lv3,      13792,      13793,      13794,      13795,          0,          0, 
1320 : arts_skill_s_oh_kasatujyusinsyou_speed2_lv4,      13796,      13797,      13798,      13799,          0,          0, 
1321 : arts_skill_s_oh_kasatujyusinsyou_speed2_lv5,      13800,      13801,      13802,      13803,          0,          0, 
1322 : arts_skill_s_oh_kasatujyusinsyou_power1_lv1,      13804,      13805,      13806,      13807,          0,          0, 
1323 : arts_skill_s_oh_kasatujyusinsyou_power1_lv2,      13808,      13809,      13810,      13811,          0,          0, 
1324 : arts_skill_s_oh_kasatujyusinsyou_power1_lv3,      13812,      13813,      13814,      13815,          0,          0, 
1325 : arts_skill_s_oh_kasatujyusinsyou_power1_lv4,      13816,      13817,      13818,      13819,          0,          0, 
1326 : arts_skill_s_oh_kasatujyusinsyou_power1_lv5,      13820,      13821,      13822,      13823,          0,          0, 
1327 : arts_skill_s_oh_kasatujyusinsyou_power2_lv1,      13824,      13825,      13826,      13827,          0,          0, 
1328 : arts_skill_s_oh_kasatujyusinsyou_power2_lv2,      13828,      13829,      13830,      13831,          0,          0, 
1329 : arts_skill_s_oh_kasatujyusinsyou_power2_lv3,      13832,      13833,      13834,      13835,          0,          0, 
1330 : arts_skill_s_oh_kasatujyusinsyou_power2_lv4,      13836,      13837,      13838,      13839,          0,          0, 
1331 : arts_skill_s_oh_kasatujyusinsyou_power2_lv5,      13840,      13841,      13842,      13843,          0,          0, 
1332 : arts_skill_s_th_senkoutuki_base_lv1,      13844,      13845,      13846,      13847,          0,          0, 
1333 : arts_skill_s_th_senkoutuki_base_lv2,      13848,      13849,      13850,      13851,          0,          0, 
1334 : arts_skill_s_th_senkoutuki_base_lv3,      13852,      13853,      13854,      13855,          0,          0, 
1335 : arts_skill_s_th_senkoutuki_base_lv4,      13856,      13857,      13858,      13859,          0,          0, 
1336 : arts_skill_s_th_senkoutuki_base_lv5,      13860,      13861,      13862,      13863,          0,          0, 
1337 : arts_skill_s_th_senkoutuki_speed1_lv1,      13864,      13865,      13866,      13867,          0,          0, 
1338 : arts_skill_s_th_senkoutuki_speed1_lv2,      13868,      13869,      13870,      13871,          0,          0, 
1339 : arts_skill_s_th_senkoutuki_speed1_lv3,      13872,      13873,      13874,      13875,          0,          0, 
1340 : arts_skill_s_th_senkoutuki_speed1_lv4,      13876,      13877,      13878,      13879,          0,          0, 
1341 : arts_skill_s_th_senkoutuki_speed1_lv5,      13880,      13881,      13882,      13883,          0,          0, 
1342 : arts_skill_s_th_senkoutuki_speed2_lv1,      13884,      13885,      13886,      13887,          0,          0, 
1343 : arts_skill_s_th_senkoutuki_speed2_lv2,      13888,      13889,      13890,      13891,          0,          0, 
1344 : arts_skill_s_th_senkoutuki_speed2_lv3,      13892,      13893,      13894,      13895,          0,          0, 
1345 : arts_skill_s_th_senkoutuki_speed2_lv4,      13896,      13897,      13898,      13899,          0,          0, 
1346 : arts_skill_s_th_senkoutuki_speed2_lv5,      13900,      13901,      13902,      13903,          0,          0, 
1347 : arts_skill_s_th_senkoutuki_power1_lv1,      13904,      13905,      13906,      13907,          0,          0, 
1348 : arts_skill_s_th_senkoutuki_power1_lv2,      13908,      13909,      13910,      13911,          0,          0, 
1349 : arts_skill_s_th_senkoutuki_power1_lv3,      13912,      13913,      13914,      13915,          0,          0, 
1350 : arts_skill_s_th_senkoutuki_power1_lv4,      13916,      13917,      13918,      13919,          0,          0, 
1351 : arts_skill_s_th_senkoutuki_power1_lv5,      13920,      13921,      13922,      13923,          0,          0, 
1352 : arts_skill_s_th_senkoutuki_power2_lv1,      13924,      13925,      13926,      13927,          0,          0, 
1353 : arts_skill_s_th_senkoutuki_power2_lv2,      13928,      13929,      13930,      13931,          0,          0, 
1354 : arts_skill_s_th_senkoutuki_power2_lv3,      13932,      13933,      13934,      13935,          0,          0, 
1355 : arts_skill_s_th_senkoutuki_power2_lv4,      13936,      13937,      13938,      13939,          0,          0, 
1356 : arts_skill_s_th_senkoutuki_power2_lv5,      13940,      13941,      13942,      13943,          0,          0, 
1357 : arts_skill_s_th_aiming_base_lv1,      13944,      13945,      13946,      13947,          0,          0, 
1358 : arts_skill_s_th_aiming_base_lv2,      13948,      13949,      13950,      13951,          0,          0, 
1359 : arts_skill_s_th_aiming_base_lv3,      13952,      13953,      13954,      13955,          0,          0, 
1360 : arts_skill_s_th_aiming_base_lv4,      13956,      13957,      13958,      13959,          0,          0, 
1361 : arts_skill_s_th_aiming_base_lv5,      13960,      13961,      13962,      13963,          0,          0, 
1362 : arts_skill_s_th_aiming_speed1_lv1,      13964,      13965,      13966,      13967,          0,          0, 
1363 : arts_skill_s_th_aiming_speed1_lv2,      13968,      13969,      13970,      13971,          0,          0, 
1364 : arts_skill_s_th_aiming_speed1_lv3,      13972,      13973,      13974,      13975,          0,          0, 
1365 : arts_skill_s_th_aiming_speed1_lv4,      13976,      13977,      13978,      13979,          0,          0, 
1366 : arts_skill_s_th_aiming_speed1_lv5,      13980,      13981,      13982,      13983,          0,          0, 
1367 : arts_skill_s_th_aiming_speed2_lv1,      13984,      13985,      13986,      13987,          0,          0, 
1368 : arts_skill_s_th_aiming_speed2_lv2,      13988,      13989,      13990,      13991,          0,          0, 
1369 : arts_skill_s_th_aiming_speed2_lv3,      13992,      13993,      13994,      13995,          0,          0, 
1370 : arts_skill_s_th_aiming_speed2_lv4,      13996,      13997,      13998,      13999,          0,          0, 
1371 : arts_skill_s_th_aiming_speed2_lv5,      14000,      14001,      14002,      14003,          0,          0, 
1372 : arts_skill_s_th_aiming_power1_lv1,      14004,      14005,      14006,      14007,          0,          0, 
1373 : arts_skill_s_th_aiming_power1_lv2,      14008,      14009,      14010,      14011,          0,          0, 
1374 : arts_skill_s_th_aiming_power1_lv3,      14012,      14013,      14014,      14015,          0,          0, 
1375 : arts_skill_s_th_aiming_power1_lv4,      14016,      14017,      14018,      14019,          0,          0, 
1376 : arts_skill_s_th_aiming_power1_lv5,      14020,      14021,      14022,      14023,          0,          0, 
1377 : arts_skill_s_th_aiming_power2_lv1,      14024,      14025,      14026,      14027,          0,          0, 
1378 : arts_skill_s_th_aiming_power2_lv2,      14028,      14029,      14030,      14031,          0,          0, 
1379 : arts_skill_s_th_aiming_power2_lv3,      14032,      14033,      14034,      14035,          0,          0, 
1380 : arts_skill_s_th_aiming_power2_lv4,      14036,      14037,      14038,      14039,          0,          0, 
1381 : arts_skill_s_th_aiming_power2_lv5,      14040,      14041,      14042,      14043,          0,          0, 
1382 : arts_skill_s_th_roundslicer_base_lv1,      14044,      14045,      14046,      14047,          0,          0, 
1383 : arts_skill_s_th_roundslicer_base_lv2,      14048,      14049,      14050,      14051,          0,          0, 
1384 : arts_skill_s_th_roundslicer_base_lv3,      14052,      14053,      14054,      14055,          0,          0, 
1385 : arts_skill_s_th_roundslicer_base_lv4,      14056,      14057,      14058,      14059,          0,          0, 
1386 : arts_skill_s_th_roundslicer_base_lv5,      14060,      14061,      14062,      14063,          0,          0, 
1387 : arts_skill_s_th_roundslicer_speed1_lv1,      14064,      14065,      14066,      14067,          0,          0, 
1388 : arts_skill_s_th_roundslicer_speed1_lv2,      14068,      14069,      14070,      14071,          0,          0, 
1389 : arts_skill_s_th_roundslicer_speed1_lv3,      14072,      14073,      14074,      14075,          0,          0, 
1390 : arts_skill_s_th_roundslicer_speed1_lv4,      14076,      14077,      14078,      14079,          0,          0, 
1391 : arts_skill_s_th_roundslicer_speed1_lv5,      14080,      14081,      14082,      14083,          0,          0, 
1392 : arts_skill_s_th_roundslicer_speed2_lv1,      14084,      14085,      14086,      14087,          0,          0, 
